2019-08-06 23:59:05.299875
Time,Poor Signal Level,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2.137,25,0,0,19917,15289,1201,6745,2791,1800,524,586
3.092,25,0,0,261326,176673,46185,17701,10436,6347,8308,7539
4.149,25,0,0,50086,47368,1145,2528,5493,7050,6389,765
5.070,0,0,0,27745,3062,7780,2051,3708,2016,2447,634
6.102,0,0,0,1208984,61927,12524,6185,2798,2408,2216,963
7.098,0,41,37,932639,324906,66124,17879,19563,18891,8243,2366
8.091,0,48,57,47271,28270,19025,3553,6160,13860,5708,5914
9.135,0,57,54,283897,68355,29547,24346,11730,5245,4247,942
10.125,0,57,54,104619,81206,14674,3571,6886,6561,3939,322
11.095,0,57,70,52475,32713,5010,4128,5070,6446,2563,1092
12.100,0,54,69,39315,28296,11129,1417,782,9740,4341,308
13.097,0,43,61,70537,58490,8829,1821,3404,1714,1125,695
14.136,0,47,75,301357,87420,34499,10444,54676,26595,15939,8437
15.097,0,54,54,287371,197469,135570,16222,8032,11417,6541,6680
16.063,0,53,34,778348,55279,9678,6120,4694,3532,1242,745
17.079,0,61,51,577249,260637,49453,120550,26066,43380,12608,5148
18.092,0,61,44,371693,60080,18779,5624,18414,8825,4247,1117
19.121,0,57,75,12223,10300,7527,6273,6503,12717,7824,2484
20.117,0,63,100,11324,11352,9476,1329,2993,10356,5830,9301
21.132,0,60,100,109841,3619,780,1194,283,2237,399,353
22.079,0,66,96,915481,99804,42243,28598,3006,6502,6916,3339
23.105,0,70,67,151602,56243,25781,23402,4315,4606,1142,741
24.069,0,66,41,941592,104400,10178,22976,19405,7537,4861,5431
25.123,0,63,40,36344,19882,5729,2033,5820,8885,4764,5851
26.125,0,56,38,136084,143097,34570,5783,6485,6231,1352,581
27.078,0,51,41,821420,29142,7484,6398,3972,2718,1176,984
28.095,0,53,53,104964,35089,13730,3167,8623,6711,6068,2005
29.118,0,56,41,63252,116733,22530,32252,22253,20744,16718,5308
30.100,0,53,54,203180,40907,5668,1733,7881,4185,2068,1067
31.073,0,54,69,913800,35364,14678,18112,16701,15625,13326,3269
32.081,0,47,77,30139,72743,10091,1785,9885,24000,4035,902
33.131,0,44,74,2082048,72523,21956,23723,63337,10491,12331,7721
34.145,0,56,74,290267,53628,23088,18583,2926,8269,7193,2500
35.099,0,56,69,739153,129259,89276,61232,88432,45708,43132,25047
36.146,0,56,69,810172,67068,1261,9397,13548,23969,26373,8062
37.105,0,51,80,1038481,102846,22386,1717,7933,25531,5678,5123
38.083,0,40,81,1613090,632962,59736,70313,69205,90876,52414,35761
39.078,0,37,80,1233368,155529,47058,24490,44573,30004,26833,10297
40.080,0,34,54,914401,1237256,47746,45537,71337,46913,13256,10730
41.085,0,38,61,119933,40186,10697,12575,20619,20750,18153,3434
42.144,0,44,75,67427,7199,2663,4851,4328,6307,2926,2284
43.104,0,38,77,380899,51836,5472,2394,7070,9716,4102,2626
44.060,0,50,83,2283978,455719,130177,56837,44144,40799,7965,10246
45.091,0,48,75,357684,61610,12124,7017,3068,12032,3992,3301
46.127,0,43,56,290656,118592,26294,10046,34084,13249,4660,2212
47.082,0,51,40,1825627,697119,204957,37680,37604,34829,23313,12490
48.115,0,41,56,180246,72055,6991,3774,11840,23865,52756,7365
49.095,0,35,66,116818,41170,1776,7786,23584,19078,28529,3692
50.108,0,38,84,146808,8220,2382,2872,3206,5221,3404,1498
51.113,0,34,100,32778,22196,2239,4151,5348,16196,12645,5823
52.099,0,51,100,255998,82393,87507,60890,50180,14774,14794,7652
53.096,0,67,100,23424,8681,16692,24145,10460,22332,13609,10098
54.110,0,66,87,41405,57059,12271,7252,2983,8558,4874,1236
55.130,0,74,83,53257,23186,9900,13567,22128,19631,10366,2217
56.123,0,67,90,417846,58379,27686,19677,10216,11359,3172,814
57.114,0,57,87,13996,11965,3470,847,1430,5132,1125,708
58.137,0,57,91,166307,134873,50527,5809,56649,29454,20284,5667
59.116,0,53,84,53055,23196,25,7303,6708,7320,2203,2815
60.060,0,48,100,44708,26787,12589,12017,16259,28443,15140,4892
61.077,0,41,100,31785,83140,8621,3630,13535,21936,11895,11391
62.062,0,47,100,196622,79751,25282,48543,40143,43691,28656,13360
63.099,0,47,87,244996,68131,7070,8600,10001,4258,5977,1421
64.136,0,40,80,87342,22701,531,4220,5127,7803,2066,946
65.111,0,41,64,84181,180144,10593,12573,18526,11861,11919,2118
66.099,0,27,47,143762,76969,7087,1425,10654,4952,3046,919
67.083,0,29,64,79521,50600,11405,11914,19166,20524,9708,8194
68.130,0,29,60,166460,48598,1622,6108,9456,10455,4429,1022
69.072,0,34,75,26753,8000,1702,1318,5723,2124,2700,855
70.129,0,35,81,101789,70669,4487,7642,4180,9039,2867,566
71.097,0,35,74,61988,29601,9004,1284,7686,5062,2809,500
72.093,0,35,84,2768,27911,4439,2618,11495,21076,8509,5386
73.105,0,35,66,120021,76083,8933,5181,6413,3996,2526,759
74.069,0,35,77,28854,100278,11679,8707,11036,27739,9113,4298
75.086,0,38,70,293280,147282,58232,9461,11552,18362,18329,6970
76.081,0,50,60,74576,20237,3326,19748,12947,8661,3396,1893
77.128,0,63,77,82424,22567,34129,3868,10540,11082,7629,4310
78.134,0,69,63,366112,195462,25818,40581,30239,19100,12625,2978
79.088,0,57,67,192012,59716,3895,2757,11417,8452,5537,2753
80.139,0,53,57,49145,44135,10750,7523,5538,5576,1364,901
81.114,0,43,64,40490,22809,2802,7759,6870,11582,4737,7210
82.151,0,50,81,11457,9269,23155,17363,24576,15921,8560,2232
83.093,0,64,88,1357,11953,13477,5462,13666,7911,8526,1810
84.119,0,63,93,190113,63973,13983,6961,6884,9480,2222,869
85.119,0,61,87,11468,16737,3160,2695,6665,4306,2431,1101
86.114,0,56,84,110256,16344,5914,7821,11361,8030,2510,1709
87.087,0,44,67,1534517,173830,15520,8620,12674,12055,19905,6263
88.061,0,43,70,94581,96925,7760,19381,5104,18921,7762,1661
89.121,0,43,54,1882976,529511,69518,52660,18879,30397,21264,13784
90.113,0,35,37,479323,572599,59521,28943,23851,36470,13505,3663
91.153,0,37,44,801001,167437,7902,19832,23124,21173,11894,10184
92.193,0,41,43,37452,15419,3527,5602,2844,2938,3720,914
93.078,0,57,53,33413,14159,38686,4983,4817,7300,1545,1596
94.085,0,67,69,77243,15184,15215,10985,22633,8716,5537,6988
95.080,0,66,77,70649,12810,1347,637,1659,3420,2982,1675
96.072,0,63,81,94992,23615,4568,5411,3269,6636,4690,534
97.087,0,50,87,27930,16527,3942,3026,5329,4365,3596,1650
98.103,0,51,74,51271,90162,59884,39439,32109,12394,9849,7740
99.070,0,57,69,1783993,122490,41493,5234,15317,30376,13149,2581
100.140,0,54,51,457949,225780,32920,8537,6114,10137,6049,10717
101.154,0,51,41,677169,100645,7282,11608,9463,9399,3728,2386
102.123,0,35,61,17082,21603,1348,2181,4081,9652,6532,1744
103.102,0,24,60,152396,248896,9504,10743,18731,44037,6261,6199
104.119,0,27,90,19087,19321,8322,4928,9241,14725,3790,6230
105.098,0,34,100,63619,10625,5235,6711,10739,11849,5207,2630
106.123,0,34,90,184116,249107,9723,15817,19885,19171,3645,4865
107.143,0,44,90,173168,35836,12031,2864,7904,7540,2239,607
108.115,0,47,70,1269119,137239,50317,21606,28948,16689,20694,6655
109.109,0,47,53,164697,203497,88195,4997,29045,32305,12866,2203
110.108,0,61,53,36275,21952,7607,7977,3203,2771,1618,1066
111.106,0,75,50,78487,64595,142293,102897,44760,34849,9681,13313
112.117,0,81,48,1254941,97831,36014,77395,16481,14761,7112,4464
113.073,0,84,61,72468,26601,15713,17047,13664,20345,6407,4802
114.088,0,75,84,14615,19120,3248,2500,7022,14333,8268,1420
115.144,0,63,94,108621,9197,4883,1757,3335,4139,1644,324
116.069,0,57,96,73483,8725,4397,1573,2767,1298,126,146
117.122,0,43,74,379497,867879,57216,11484,19078,36604,11579,4704
118.073,0,48,37,232340,202437,52839,15344,14494,6873,8631,3802
119.094,0,50,43,83565,20060,2012,28428,19305,23442,5528,12983
120.079,0,43,48,141376,34706,3974,3920,6172,5839,2088,1111
121.066,0,57,75,23966,5168,1639,4458,830,4426,2883,935
122.063,0,56,100,92574,63087,10059,12056,7246,19193,9420,1468
123.100,0,43,70,254100,448230,24127,10448,9650,19483,10068,4740
124.091,0,48,80,97974,6839,1290,2948,2539,2938,1439,851
125.082,0,47,67,99774,7687,4383,426,1861,1784,352,387
126.101,0,44,51,245505,17348,2653,2058,2530,1238,1307,194
127.116,0,63,60,564876,91002,47896,28069,7705,13084,2061,2175
128.074,0,61,50,22316,6875,1248,1794,1473,1169,1257,578
129.165,0,63,53,133850,8769,3326,2673,830,2660,1648,1093
130.117,0,63,69,16009,11750,4883,1243,4927,4293,671,1760
131.117,0,63,78,120045,11703,8131,4397,1958,3553,1903,420
132.140,0,67,78,65150,52345,18288,25955,15975,11704,8639,3810
133.106,0,63,54,48378,39454,3562,6547,918,1199,258,176
134.127,0,69,41,164531,56718,41980,10996,9622,7928,12181,1486
135.086,0,66,43,149058,16471,4332,12170,11363,5842,2259,845
136.116,0,60,51,12911,39761,8748,10400,20455,16077,6459,5415
137.105,0,60,87,14408,16087,7326,3085,14469,18643,9740,2924
138.082,0,53,93,13833,48976,12341,8989,7669,10971,5092,2699
139.096,0,51,88,60912,103658,25409,26549,21293,19735,9320,4131
140.104,0,56,70,498289,19955,9198,4139,4437,2967,644,1001
141.079,0,56,57,84826,5963,1658,846,4947,1751,2016,647
142.102,0,56,64,41642,19728,2504,10220,6178,9394,9110,5108
143.082,0,57,78,22672,18999,20430,8445,30037,21706,9765,4230
144.063,0,56,69,823700,101667,23242,21052,6809,5459,5260,1013
145.109,0,61,77,29716,14193,15982,2929,23063,12864,6954,1890
146.108,0,53,51,111431,30323,635,2976,5295,993,730,146
147.109,0,53,23,88271,23802,8399,2429,1084,968,820,319
148.099,0,54,43,44108,32131,13333,15279,7562,16338,7116,3371
