2019-11-17 09:20:09.735890
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,0,2,0,1,0,2,0,0
3,54,0,0,2,5,0,1,0,1,1,1
4,54,0,0,24,2,1,0,1,1,0,0
5,54,0,0,331,59,20,14,16,34,39,131
6,29,0,0,1147758,16036,9213,9451,7052,7747,1730,1896
7,200,0,0,899229,68450,6223,6767,75466,89244,43133,28177
8,200,0,0,1739492,62246,56682,54171,147748,101850,59562,56346
9,200,0,0,2255715,36991,32254,14067,53482,51525,129019,100390
10,200,0,0,1748955,144760,38050,75693,41783,55210,71855,5906
11,200,0,0,1007161,21716,5551,10225,22611,63474,73094,12590
12,200,0,0,1226864,19980,43923,73122,48299,270848,74284,70981
13,200,0,0,685873,75160,25206,45388,79209,96342,109948,58887
14,200,0,0,1273975,45703,12234,33611,99847,95039,83694,43099
15,200,0,0,585058,91689,156330,135231,50158,68315,29307,91546
16,200,0,0,1160321,17076,36875,17630,46902,62795,79615,57177
17,200,0,0,1087410,27975,32018,71771,58725,79688,53046,99905
18,200,0,0,874824,131618,22500,31605,23047,79191,75262,46895
19,200,0,0,420853,32853,22896,26655,58999,37569,29940,63065
20,200,0,0,858506,240832,67651,69628,32365,52162,111175,121347
21,200,0,0,274083,11913,26957,17022,13549,11965,14796,17947
22,200,0,0,122023,227713,86834,241346,78528,89575,66553,88437
23,200,0,0,50083,335264,161912,147516,20839,48322,85368,89559
24,200,0,0,199369,170772,79653,30612,73914,32902,56611,31580
25,200,0,0,303414,33615,16699,11216,12850,7866,5787,4763
26,200,0,0,802613,70421,4293,19818,14698,26584,69297,46095
27,200,0,0,634639,65481,35275,51417,66368,161901,94914,82433
28,200,0,0,810245,55096,8639,34697,36150,169438,164030,54245
29,200,0,0,1365864,63306,8648,39656,38127,84084,56312,111790
30,200,0,0,1294993,76269,9959,16220,24768,64973,21344,60627
31,200,0,0,955677,48514,10642,27375,20415,59265,31444,26286
32,200,0,0,861348,33442,10535,3743,78256,39048,80384,11423
33,200,0,0,101348,5164,3701,4870,8904,22585,21126,9299
34,200,0,0,667368,100818,5796,43752,29255,54856,45311,11192
35,200,0,0,138243,8473,1391,2512,8281,30960,17244,6034
36,200,0,0,872097,23407,13181,8432,14191,14011,7963,2084
37,200,0,0,2217733,17694,8690,5707,18546,6273,6700,6676
38,200,0,0,528828,67715,1754,2276,26876,47917,2889,2328
39,200,0,0,1327716,10405,3056,7518,10884,28139,7081,2367
40,200,0,0,1133462,29483,825,4649,14678,31316,2539,1632
41,200,0,0,1462190,13274,5540,6265,29288,29095,30346,6476
42,200,0,0,1410220,64708,23761,13955,37180,41035,64308,5301
43,200,0,0,1042988,119730,15942,14400,65032,75030,121489,10866
44,200,0,0,94505,4154,1291,1905,5036,22100,20656,2290
45,200,0,0,821220,17087,12119,7903,44380,31097,32205,9141
46,200,0,0,1122613,16526,3131,12572,40250,19770,39391,8469
47,200,0,0,1605946,38243,2679,24963,20056,33778,38770,11796
48,200,0,0,1456189,14346,9891,4519,31750,35782,27772,17185
49,200,0,0,1347911,40055,49640,43635,10540,14123,18022,11126
50,200,0,0,1163570,20459,24809,25375,27880,22785,19732,13793
51,200,0,0,836984,76477,9656,14957,21296,21972,10569,28222
52,200,0,0,1501068,24572,27144,24994,49088,20820,20029,4510
53,200,0,0,880294,51304,4941,9278,14031,57656,1514,6220
54,200,0,0,1647059,9750,2372,13681,31832,15000,19215,5634
55,200,0,0,995627,60223,5310,18408,32682,24310,13655,20594
56,200,0,0,916262,8850,6987,7416,51509,44837,4211,3749
57,200,0,0,852471,8553,5940,10699,19072,23124,15359,9391
58,200,0,0,1038403,24234,19353,6597,48707,16156,7771,4533
59,200,0,0,1235000,24228,6197,13975,19817,35209,47161,6208
60,200,0,0,887629,42660,20597,10315,48206,22048,7085,2115
61,200,0,0,1202014,20676,8354,4187,27295,17152,35235,9269
62,200,0,0,1137573,25932,8498,18422,20426,36584,30465,11540
63,200,0,0,725617,30417,9565,19852,16124,20562,17849,5642
64,200,0,0,656116,16455,6416,9032,21522,14107,17354,6336
65,200,0,0,689963,35043,3957,3232,26173,13760,17290,4907
66,200,0,0,1102138,35909,7112,12687,39119,10951,25283,12885
67,200,0,0,1045412,22161,1746,8538,22947,24625,19055,6341
68,200,0,0,836273,16276,7046,4268,16350,18695,8174,7456
69,200,0,0,913361,11335,3690,15114,48670,64898,3812,2205
70,200,0,0,126808,3006,1321,1372,8167,7661,8794,1641
71,200,0,0,192166,3613,928,567,2838,8078,14387,1852
72,200,0,0,237322,7606,1203,2335,11216,10304,16764,1833
73,200,0,0,123482,4659,1791,4938,7865,6554,8242,1690
74,200,0,0,739473,10675,1093,8258,12563,27103,39453,8670
75,200,0,0,1007300,24385,1413,7055,12497,17269,15582,4080
76,200,0,0,659797,21352,2164,7925,7933,16513,12162,4780
77,200,0,0,885710,27671,7600,7597,18631,23516,2474,1068
78,200,0,0,687121,74997,15646,13019,11880,53991,30203,2444
79,200,0,0,215444,4788,256,3675,4282,9219,11343,1453
80,200,0,0,1335511,34122,3307,4915,19003,39327,43230,2573
81,200,0,0,1379607,19402,3286,7152,12034,40207,49820,3857
82,200,0,0,1130558,26468,9821,13130,19201,24966,3612,1720
83,200,0,0,695005,14820,2806,14163,16485,29324,27764,8693
84,200,0,0,892576,22104,9364,11270,27187,28888,4191,2030
85,200,0,0,987051,12006,2383,7873,9413,44826,46113,7982
86,200,0,0,772148,37309,1010,8554,13468,9294,16570,1238
87,200,0,0,1169193,23023,3172,4462,19259,2453,8752,1040
88,200,0,0,1266779,17708,2268,3101,14305,32978,2388,1043
89,200,0,0,1347985,23129,6323,7021,17679,52022,106553,18283
90,200,0,0,1103541,20583,3265,5549,9758,37546,66743,5261
