2019-11-17 05:02:44.820661
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
218,51,63,29,1271778,338884,215959,153579,81570,33181,31836,23371
219,26,67,26,1750563,76738,15525,10232,13139,5935,13291,2866
220,0,67,26,251147,32539,26861,4423,15085,4755,1727,562
221,26,67,26,1890909,506144,47196,49358,90136,56430,5321,2664
222,51,67,26,258945,7388,4076,12465,6870,5311,4597,2112
223,51,80,4,1039431,56207,21989,10704,15022,5821,11581,1290
224,0,90,11,1733861,9856,22713,83495,31276,39518,6253,2832
225,0,90,11,371858,61022,11639,4699,16318,3940,2217,560
226,26,97,14,893458,63392,15640,16482,28486,14491,9432,5437
227,0,97,14,1605713,323746,46813,57636,112373,104217,40995,31565
228,51,97,14,557621,130035,65889,30296,48469,14041,4878,8515
229,51,97,14,580611,68877,18513,35065,16999,43373,25368,19919
230,51,97,14,638881,24886,27648,32797,30537,23925,21094,17451
231,51,97,14,889498,19434,89793,26686,27833,60795,21346,14232
232,51,97,14,701154,216166,19945,67571,28735,65691,14594,8515
233,51,0,0,926660,131737,30823,60976,45851,123383,147589,84651
234,51,0,0,1669343,25903,29610,25759,19726,52036,5295,2038
235,51,0,0,690434,14965,20910,22482,24428,125674,28095,5687
236,51,0,0,988901,155177,74388,34379,82461,76904,17496,10298
237,51,0,0,900507,27465,43235,11890,188965,143464,136288,23857
238,51,0,0,621841,108715,38058,21553,17434,21470,4927,3260
239,51,0,0,1022766,275346,164625,149219,171410,48655,9370,6052
240,51,0,0,1250740,669957,149920,40589,56825,77361,8917,15221
241,51,0,0,405776,95807,64383,60107,34167,28498,3107,2371
242,51,0,0,1271344,390660,83007,219535,138251,62712,54522,40151
243,51,0,0,558478,15412,16413,3007,13273,6456,4022,1039
244,26,0,0,1655725,117211,9815,31181,57062,27690,4393,4458
245,0,0,0,110394,20339,5472,9592,4702,11825,4912,3637
246,26,0,0,650643,83786,104443,114777,174118,129487,11920,3270
247,26,0,0,1951704,92105,4904,5733,10620,15377,3976,990
248,51,0,0,1904630,663894,98815,109195,90993,103513,14931,5616
249,26,0,0,361601,24010,33002,32785,24061,39358,4371,1928
250,51,0,0,1502614,1179237,72037,754987,1796593,367284,220479,146910
251,51,0,0,719872,120959,27835,14555,74269,37737,6610,3854
252,51,0,0,662415,123184,41992,39909,48706,37551,3416,3296
253,51,0,0,1249415,478642,144070,184365,227335,434689,149681,97412
254,51,0,0,2086071,41722,10783,18681,51853,18187,1870,1683
255,51,0,0,944265,335132,166353,147485,41329,174133,85790,19709
256,51,0,0,279845,119966,118578,33141,65112,71355,12472,3906
257,51,0,0,1999935,160860,24722,46786,77452,88061,31637,13305
258,51,0,0,1277536,543973,33879,43635,57972,144284,26749,19450
259,51,0,0,1257012,29720,26113,14952,22605,37043,3115,1606
260,51,0,0,1108516,134163,68360,29305,81426,119071,66657,29981
261,51,0,0,502900,73774,32879,22773,46965,62245,18021,16957
262,51,0,0,270275,66097,90428,30784,147028,67572,62097,13020
263,51,0,0,881270,46125,38594,63633,39798,49584,16096,10416
264,51,0,0,1105160,1219524,223484,479928,521560,484694,233928,193341
265,51,0,0,2002742,661262,942768,590978,182774,300099,332150,306244
266,51,0,0,1647802,1501861,78718,297862,257768,105460,95915,70648
267,26,0,0,1763973,132253,177962,85382,117258,43543,57942,8298
268,26,0,0,553573,44606,12955,11558,20768,7659,923,1926
269,51,0,0,1528038,40293,19800,28211,43374,21580,11350,7348
270,26,0,0,1996715,448155,7659,96000,69358,99081,12977,10418
271,51,0,0,902688,43364,33569,4013,10296,5856,2620,2038
272,26,0,0,1242814,414268,77654,77643,106709,74917,106562,32813
273,51,0,0,1428201,1011760,169188,482172,282757,324715,303877,119139
274,51,0,0,2198381,562002,168516,98004,139087,224478,41008,40318
275,51,0,0,505286,430762,106303,166472,135214,88503,75635,26539
276,51,0,0,143523,67205,16421,21059,16168,24456,2261,1814
277,51,0,0,1955292,199084,37778,39491,82310,140030,102735,142751
278,51,0,0,699882,166313,19383,156927,160510,50819,14711,6865
279,51,0,0,1466574,475692,13578,36620,51386,58126,26288,22659
280,51,0,0,977414,72985,3964,3015,7537,4691,1346,2930
281,25,0,0,609815,42817,72905,14738,33371,13318,15496,7464
282,51,0,0,1498555,244061,58537,82887,351451,73864,23476,35743
283,26,0,0,1742812,399711,85759,59062,91853,101739,16816,20444
284,26,0,0,676203,42710,7652,5846,40386,24736,5851,2265
285,26,0,0,587744,14194,5227,5193,27406,7956,3116,907
286,26,0,0,240145,159013,139252,54196,24738,33772,16327,29059
287,26,0,0,2072029,124123,14474,36842,4867,21036,11176,7298
288,51,0,0,1729821,4279,2727,3351,6297,3734,6313,1075
289,26,0,0,1638418,37593,18716,44105,88471,20083,7060,3656
290,26,0,0,639457,11327,5418,11168,17998,12079,2261,758
291,26,0,0,566919,47160,17348,21956,8848,5619,1955,2354
292,51,0,0,261763,52303,6210,21837,23599,18130,1832,1726
293,26,0,0,302574,98962,21798,63016,63307,51865,13323,8493
294,26,0,0,566476,58766,29778,31101,46381,13076,17993,14041
295,51,0,0,486941,624470,36072,49952,39464,55510,17791,10983
296,26,0,0,385092,395174,74366,106277,200561,52476,25935,16207
297,26,0,0,1013013,29553,68729,20038,77013,13201,10106,15395
298,51,0,0,1811271,342351,66863,54726,203121,119629,56099,41143
299,26,0,0,1634899,134081,46250,77903,66746,87057,37481,34601
300,26,0,0,1065006,181179,36834,70158,29780,26637,20897,4109
301,26,0,0,43632,24947,1742,15827,19530,13502,7856,4063
302,51,0,0,1357787,9438,3301,5457,33437,22433,26735,1826
303,0,0,0,1933653,11872,8574,11295,67486,59904,5854,5526
304,26,0,0,860016,27228,2688,2053,7412,9201,2791,457
305,26,0,0,589483,4622,4042,2225,10666,3151,9712,1034
306,26,0,0,774857,6782,7431,3180,21603,4096,3855,1084
307,26,0,0,1489696,13982,1687,8373,45326,53627,1856,2385
308,0,0,0,758665,23915,2228,2892,10755,5737,10798,674
309,26,0,0,1548821,26331,457,2368,49396,54374,2360,3246
310,0,100,17,1155669,78117,9796,12112,27182,50121,2568,1533
311,0,100,17,1281868,21573,776,1358,8408,3282,4324,885
312,26,81,37,689918,10278,800,500,9597,21710,503,734
313,0,81,29,1559642,32007,34725,6108,47040,44583,3095,1041
314,0,81,29,1909050,238348,22806,60730,92573,38130,4191,3559
315,26,81,29,278007,30099,27526,23066,8141,8328,5638,7227
316,51,81,29,1021834,150320,64975,8067,10882,10547,8651,3494
317,26,81,29,569486,6319,5969,12548,8641,5159,3280,1086
318,51,81,29,554125,20880,3939,8756,4122,3992,1492,425
319,26,81,29,376130,25281,4296,1214,4373,7549,6351,519
320,26,81,29,1139250,39394,3535,19360,93114,25429,10054,4462
321,51,81,29,835762,102578,28498,63119,30162,19691,5551,1823
322,51,81,29,1071191,342195,69517,43760,18913,32601,11833,2704
323,51,81,29,1121182,342286,38875,31930,23484,18214,2165,1447
324,26,81,29,1050302,251305,59789,22895,36068,39663,7448,7493
325,51,81,29,1408908,1669812,349723,607125,581259,649774,71327,34411
326,51,81,29,33794,12532,1762,1511,1573,2305,617,450
327,51,96,16,1640615,43394,16952,29902,33460,4946,3966,1381
328,0,88,10,294049,22406,1376,2166,4282,2286,2654,395
329,0,100,1,745286,173263,10954,47765,48258,9482,6806,1861
330,0,93,1,2224312,32038,8562,4003,34678,9653,23701,2043
331,0,81,4,72816,7758,2116,1670,8892,4226,2564,438
332,0,93,3,1374097,89084,10852,25099,3883,7365,5219,1277
333,0,93,3,1414611,49289,3074,65808,34547,35073,14701,5005
334,51,81,8,2610349,222866,7566,16351,27429,19295,19531,6048
335,0,88,11,1546881,40367,15245,13022,26678,27988,14216,1099
336,0,88,11,2870882,166317,11255,26957,43879,19050,20252,2718
337,26,88,11,1694365,108271,17371,60596,31521,19365,7304,2951
338,26,88,11,2817277,81309,18906,14660,24183,9201,9866,1468
339,26,88,11,539017,11879,8661,12596,15085,5408,1859,461
340,51,94,3,1221339,29355,12297,11498,27859,7505,8456,2156
341,0,84,11,700585,10228,1005,1640,6996,1736,6677,155
342,0,84,11,999384,15197,2534,1736,5122,1226,7596,233
343,26,84,11,1156131,5312,2622,2157,4360,2243,5386,399
344,26,91,14,430595,16773,1685,1646,4102,2052,6118,160
345,0,91,16,907040,5189,1063,2033,1286,3662,2711,205
346,0,90,4,1093827,248945,34810,41551,21121,4240,6384,1245
347,0,90,4,66086,1848,629,1999,2570,457,542,114
348,26,96,10,1375013,41268,12612,11574,28180,8982,16046,1042
349,0,100,14,2119074,39683,35410,12901,22707,7985,4339,2142
350,0,100,10,1297896,41150,19434,23015,25917,10153,6781,1249
351,0,100,21,171703,29400,8557,16929,19312,4113,2732,1617
352,0,100,20,40291,12879,2441,2441,2972,1949,1210,185
353,0,100,24,1292191,24016,23965,10828,27372,10035,5506,1408
354,0,100,26,1447104,54024,4349,7750,14231,11599,3814,730
355,0,96,23,1229949,169667,23381,6696,13806,9530,5367,1838
356,0,87,30,1476990,10458,3345,412,21729,4611,4099,2065
357,0,77,29,521232,42464,16451,2723,15916,9619,5875,1546
358,0,74,27,293480,12529,662,1285,3630,1675,615,219
359,0,69,26,22116,32941,1116,3182,4228,1425,680,632
360,0,83,21,1354324,24857,19196,7330,30177,9016,2382,1577
361,0,87,24,178278,40843,5291,18263,7526,15750,2548,1553
362,0,96,20,139899,12905,5578,1479,7050,1116,714,301
363,0,100,14,972506,177734,7229,40945,14526,4480,2388,1055
364,0,96,3,1187211,225860,24910,24208,22668,8406,7733,2223
365,0,96,3,472204,292932,25146,84165,29140,48659,10666,6585
366,51,96,3,1011286,573847,82537,86457,37052,42748,19125,6624
367,26,96,3,1922438,371093,146249,83421,55804,104170,15486,23114
368,26,96,3,1101828,12361,967,7815,6445,13913,737,485
369,26,96,3,54960,4707,187,269,1180,1098,1485,151
370,26,96,3,751294,9976,4114,6719,23243,2815,2377,836
371,26,96,3,1562246,28451,17274,5569,72060,25874,25033,10481
372,26,96,3,2120738,103338,34088,8146,17609,14742,9574,1225
373,26,96,3,953208,11885,4381,3657,4072,1363,2015,1065
374,26,96,3,293538,14138,7033,3345,13383,5356,6417,812
375,26,96,3,1398777,9530,1560,2629,5033,9000,3239,374
376,26,96,3,467745,7954,5047,2528,5132,10428,9729,831
377,26,96,3,725712,27079,3665,5328,5071,7067,7192,577
378,26,96,3,332908,2317,4161,1873,9565,5121,3267,192
379,26,96,3,20222,910,634,172,1002,8156,76,152
380,26,96,3,670682,24671,37663,22963,13880,10050,7493,4462
381,26,96,3,194767,196898,141891,32930,17867,33750,7465,9571
382,51,96,3,2125397,144299,44698,29188,11393,7683,5270,2397
383,51,96,3,1630785,28733,5163,13885,2565,11033,2450,1158
384,26,96,3,1075003,27710,9433,7035,21264,23978,11611,10283
385,26,96,3,1901855,151270,40445,63979,152144,66234,31750,42779
386,25,96,3,622259,85890,31253,6441,11268,20850,2846,1960
387,51,96,3,1835746,15057,12050,3143,5818,7959,6819,381
388,26,96,3,545491,115423,74684,149838,72247,53995,6299,5905
389,26,96,3,405441,118276,6059,10479,5859,7168,6951,6742
390,51,96,3,539713,11920,1202,1073,2179,3095,175,224
391,26,96,3,824408,11818,1753,6849,16679,7688,11449,1038
392,26,96,3,191547,22646,4947,2040,3610,1793,1026,1134
393,51,96,3,1931569,37499,21909,21052,36283,49023,34526,2729
394,26,96,3,434674,10305,1466,2911,9209,12583,10801,900
395,26,96,3,1757281,126628,23988,46664,30980,8155,10446,5051
396,26,96,3,1825643,17978,12341,14807,36056,15043,9917,2957
397,26,96,3,1616543,17863,2259,2176,48008,19001,35206,3026
398,26,96,3,496025,16269,4494,2151,6561,4789,2143,1065
399,26,96,3,1309352,2551,1073,1609,13852,13594,2249,1236
400,26,96,3,2239814,13943,3705,5166,59238,59595,5406,5151
401,26,91,8,1402128,55520,11373,17916,56056,42443,23332,3637
402,0,81,27,1644665,34746,12900,5681,64938,57808,8038,5048
403,0,81,27,1795319,33894,14526,23781,38152,18391,16246,3933
404,26,81,51,1374473,14768,8183,5649,28009,14986,32679,1124
405,0,81,51,10694,1388,843,305,859,6772,57,113
406,26,81,51,1050360,22057,3564,4054,2622,8419,2842,244
407,26,81,51,19198,3254,405,559,767,6607,73,97
408,26,87,78,2467019,12885,15962,6812,23388,44433,23124,1435
409,0,87,78,17457,899,246,91,921,7198,51,80
410,26,87,78,2567894,20731,12447,13591,9712,7728,23042,1786
411,26,90,70,1407981,16328,13693,7835,44338,7226,29066,1629
412,0,90,70,8550,2263,448,381,434,5613,35,63
413,26,90,70,921848,26974,4395,4956,5656,8044,2972,250
414,26,84,75,1602812,20244,4028,3270,27615,49254,4024,1306
415,0,84,75,706411,3606,58,2982,5495,4331,5719,225
416,26,74,81,2065739,20943,1994,4669,21807,37454,5424,1469
417,0,74,81,1409666,43040,25827,29235,21010,28258,7271,5718
418,26,74,81,1125774,157689,165699,32092,29474,15659,5681,3736
419,51,74,81,462654,9313,1360,3871,9421,3408,13276,449
420,26,69,77,522305,13390,5021,3410,15524,13281,3525,366
421,0,69,77,830208,33061,3835,3804,3256,8092,7259,185
422,26,69,77,1378332,12198,4519,4081,9308,8481,3950,378
423,26,69,77,677582,15524,6186,7263,26582,11759,2211,282
424,26,69,77,1025009,21329,5841,21947,6803,7026,4342,1299
425,26,69,77,222043,38904,9428,2301,9453,2650,1739,834
426,26,69,77,451365,4351,920,3733,7680,3420,1714,306
427,26,74,78,1335666,33586,16918,24294,55353,16710,16048,3618
428,0,74,78,1088588,3751,13260,5628,13509,2829,1368,434
429,26,74,78,1338922,76716,65722,8164,20366,8667,7570,3163
430,26,74,78,2024966,335840,115248,72278,104452,50868,31981,29792
431,26,70,57,993827,88886,5162,4587,39682,10444,6648,4192
432,0,70,57,902268,103168,14249,21722,25278,19913,5588,1513
433,26,81,38,1911750,49245,8719,10550,22812,6186,13473,2348
434,0,83,24,69103,24059,4455,3768,12759,3231,2078,656
