2019-11-17 05:30:13.746605
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,20214,13683,4088,1540,227,528,129,100
3,25,0,0,1576082,29062,3034,15438,31525,41803,11872,5196
4,26,0,0,1736460,39240,17420,3178,2433,2992,944,2285
5,27,0,0,1152521,21524,3724,12658,7658,15520,2235,1743
6,0,0,0,1621775,298726,100019,40169,75643,104324,29441,17990
7,0,0,0,502268,85219,14983,36029,22949,12109,7331,1833
8,0,0,0,206470,12623,3681,11869,10925,5183,1809,675
9,26,47,30,494268,36739,9682,6841,7548,4791,826,291
10,0,27,13,319418,185192,24102,14462,31094,7653,1956,1950
11,0,10,1,2156749,227533,16115,12451,20709,10182,7563,1604
12,0,14,1,1179754,312316,62886,53432,134198,42369,5911,7651
13,0,1,1,418957,19809,1857,916,2184,1096,170,232
14,0,34,1,790874,56730,37863,24386,11594,7203,2148,586
15,0,53,11,663842,230545,32901,66366,57555,63654,5075,3072
16,0,53,11,321267,97539,21634,37259,19953,19160,7909,3346
17,51,53,11,963064,180364,124058,81594,94284,101184,30600,21316
18,51,53,11,73474,32617,15283,26809,32278,24786,5400,308
19,26,53,11,118496,9586,6357,11229,20619,7798,4802,2524
20,51,53,11,620483,43599,11401,77477,30964,63640,18877,2014
21,51,53,11,664008,96215,64663,52398,41353,62724,35408,16952
22,51,44,4,1339937,380553,59378,62017,115417,29791,13913,3514
23,0,78,34,1939101,77763,25585,88394,19855,78426,8295,7723
24,0,78,34,965559,158734,6744,43117,37544,38798,28630,8256
25,51,78,34,239018,12321,17182,4935,1602,8674,3083,1335
26,51,78,34,33383,19791,8868,3671,1798,4018,4032,1000
27,25,78,34,526166,285015,23850,13602,15756,18521,3226,5949
28,51,66,40,3164820,37593,15766,6941,7386,6819,4813,668
29,0,66,40,858852,127892,31434,22257,27084,16360,3631,2009
30,26,66,40,513314,105341,18901,34345,6743,34065,10081,5775
31,26,66,40,749160,133108,43534,29336,82771,75539,72125,57574
32,51,66,40,1881445,681550,758961,49984,395678,330591,55479,5295
33,51,66,40,2867317,1009525,175761,331094,190594,102044,13161,13980
34,51,66,40,807314,112537,16989,8448,7846,5004,2367,1410
35,25,78,37,448374,19566,11250,13120,19052,6344,5466,1056
36,0,78,53,106499,46956,7827,5805,3379,11888,860,486
37,0,51,29,123778,51240,2166,8435,3680,4871,2134,1684
38,0,60,14,1499289,75277,54552,14449,27613,4184,3188,1451
39,0,57,1,844786,126483,33029,43440,15589,6521,7769,1815
40,0,74,1,10844,8443,3569,940,467,844,217,50
41,0,87,1,1518099,262107,7743,94954,17781,9254,5669,2138
42,0,70,1,105064,34399,7149,6018,4473,5785,1145,521
43,0,67,3,1534951,226847,81495,35417,43545,16419,5857,6419
44,0,66,8,664834,48654,12531,15113,8470,7410,1594,569
45,0,56,17,116141,23035,3403,3667,4287,1825,569,208
46,0,75,11,899029,34314,11642,24383,13664,4667,1032,1361
47,0,57,3,250270,29901,6261,849,3051,674,473,311
48,0,34,1,529948,164005,13033,5929,5421,7277,1355,855
49,0,17,1,83551,10032,93,513,1666,485,218,188
50,0,17,1,352857,43441,7850,7373,11129,9729,2183,2934
51,26,1,1,442066,398587,61559,23224,9289,10208,867,1378
52,0,29,1,709350,43499,44034,18388,9875,2950,1083,670
53,0,50,1,807037,48672,3932,13326,10136,4108,1398,482
54,0,84,1,674287,52490,33205,14730,6528,2871,1917,905
55,0,84,1,1275407,256604,30924,40918,11601,13988,3746,4128
56,0,44,1,35400,45946,1836,1222,507,1298,485,122
57,0,44,1,1047425,90798,5962,9538,21801,28593,3049,1621
58,26,30,1,916567,244891,18049,10698,70183,12044,13044,4807
59,0,21,8,1460931,17433,2167,12080,22001,3503,5707,1415
60,0,21,17,113422,72662,7896,19042,16568,10584,2761,1657
61,0,21,17,1019083,9795,528,897,1782,1731,1555,492
62,26,53,17,1411445,77780,22350,42607,21390,4409,9624,1035
63,0,69,38,1327833,14920,8455,4907,16671,7651,9247,1290
64,0,74,41,4998,4625,2750,2629,6639,1524,418,1167
65,0,87,48,594080,13014,16270,8754,14904,7128,4465,2630
66,0,87,48,564666,24693,5850,5806,6581,9061,513,449
67,26,77,56,777015,11809,3830,1245,2404,1387,1120,675
68,0,75,29,234591,48086,6665,13687,9480,1532,1715,1347
69,0,75,29,2002505,249252,161494,38309,28763,23422,11655,4645
70,26,75,29,996359,86251,42415,63286,105357,46038,13082,2286
71,51,75,29,1629147,489077,101076,140354,113235,287200,115302,97392
72,51,75,29,73089,10843,1021,1057,1352,805,786,2734
73,51,75,29,414417,217800,4105,85802,79505,73375,10684,4028
74,26,75,29,2114715,228680,229689,343257,148792,114725,211173,80528
75,26,75,29,1996043,56117,32163,104139,82447,47605,19305,10608
76,51,75,29,1182142,266993,149821,165875,199444,102129,138043,109732
77,51,75,29,303196,35321,13652,13589,6018,5372,3475,2153
78,51,75,29,671159,201216,24066,25679,18114,37209,6811,6999
79,51,75,29,1202122,26136,31864,12511,11578,1343,1488,914
80,26,75,29,367024,38886,7646,7906,13698,16794,4532,1357
81,26,75,29,1642494,39148,17613,23583,18846,7525,4039,842
82,26,75,29,91344,24733,5360,9385,3210,8297,1317,1713
83,51,75,29,1288363,48575,40137,50564,21881,66580,44702,4185
84,25,75,29,1239844,46337,19349,5489,4578,3508,1200,707
85,51,75,29,1894312,110889,19941,25127,7957,18327,2416,2306
86,26,75,29,1151972,213844,15535,75931,13593,73506,37208,26805
87,51,75,29,837545,129310,58025,42154,47018,123294,30252,37263
88,51,75,29,1171710,663134,132442,145700,143372,352642,274308,69794
89,51,75,29,396093,106318,25574,26036,93514,57153,15411,21254
90,51,75,29,522502,87434,35771,20095,27300,32583,6883,5399
91,51,75,29,783207,21394,14194,11673,12288,15784,6347,4758
92,51,75,29,1096304,72893,10984,52573,13258,6847,3189,4686
93,26,75,29,407708,12363,509,4131,24437,16382,1253,535
94,26,75,29,1946169,17001,3756,8026,7096,10638,7752,515
95,26,75,29,2263923,143699,5392,54562,43161,49576,29313,2457
96,26,75,29,604459,5457,1805,2453,20411,14997,1396,1156
97,26,75,29,1538379,15607,8738,39441,66251,39709,9884,4089
98,26,75,29,2092497,51579,7172,18117,19827,25757,10013,19633
99,51,75,29,1355910,26294,3602,4366,51253,23818,4007,1800
100,26,75,29,193303,37803,3330,7670,2157,1529,1850,646
101,51,75,29,627338,62060,17668,30530,169466,71233,64044,8088
102,25,75,29,837724,31932,16400,20498,45529,71941,17802,16927
103,26,75,29,1391308,53193,17393,18989,94547,28427,24676,34049
104,26,75,29,112282,9361,4692,8198,20273,10571,6205,7627
105,26,75,29,814454,54870,30173,13259,13866,30655,24381,9292
106,26,75,29,557848,95619,61012,66966,95502,40619,16404,9336
107,51,75,29,2255133,122775,65899,24110,52711,18890,14262,12210
108,26,75,29,380389,719,3823,2521,3439,4935,8280,8112
109,26,75,29,914362,32300,21620,15300,5579,6102,5707,902
110,26,66,37,1703667,85595,17029,19709,31848,34481,27149,3146
111,0,53,40,1600376,139633,30654,24935,41030,43615,10597,2592
112,0,53,40,2349600,37333,14622,13441,24334,34199,29190,3409
113,26,53,40,805090,18427,2291,2169,11980,33586,778,981
114,26,53,40,445399,4312,2466,270,9439,10090,4448,564
115,26,53,40,1918461,97009,18235,80755,96212,22784,31283,23513
116,26,53,40,1849640,7723,8027,19613,17697,11730,13457,1745
117,26,53,40,793809,91288,14594,43634,32628,31170,19214,6815
118,51,53,40,612510,34228,8103,7568,2886,1963,792,354
119,51,53,40,991400,1730668,57329,58332,143053,238918,185555,103520
120,51,53,40,381647,129121,13715,46999,73919,38362,6131,18598
121,26,53,40,1435126,186952,388125,57435,80363,113001,50976,62351
122,26,53,40,583175,335144,39125,27884,35466,65542,12384,14219
123,51,53,40,1275149,21985,3960,1218,16772,10041,5585,1296
124,26,53,40,782138,5335,3178,1996,12417,24250,2722,710
125,26,53,40,958695,7194,4299,3622,15883,6680,7773,1500
126,26,53,40,1671049,45708,11715,9335,42920,100208,4495,4634
127,26,53,40,764307,24802,327,5798,8748,7471,6939,645
128,26,53,40,1225359,6661,1547,2382,20265,2950,4317,1338
