2019-11-17 02:58:56.882106
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,549,744,146,78,55,41,32,17
3,25,0,0,1429778,457360,41695,37181,28824,40762,6263,3861
4,51,0,0,693388,246400,486965,107905,56980,55240,19198,11007
5,51,0,0,825069,128128,34599,157207,29065,49243,8142,24306
6,51,0,0,1440988,93289,21365,16859,19940,17347,8809,1503
7,26,0,0,1800242,49997,13495,9941,17057,57505,32034,10185
8,26,0,0,963469,6284,15481,2821,14269,3282,8590,6152
9,26,0,0,939338,19816,4533,3182,15621,18171,8915,12305
10,26,0,0,1042585,14829,2410,5284,19183,45990,1278,1203
11,26,0,0,1422544,18974,4541,5931,12496,11404,5982,1704
12,26,0,0,680978,23195,2229,4356,7654,9044,11076,1191
13,26,0,0,774072,20915,2135,14417,34562,34639,22553,19461
14,26,0,0,644904,14017,6521,5794,4931,6640,4653,230
15,26,0,0,1839349,185561,9046,11521,26512,28162,9197,4329
16,51,0,0,1607551,18654,19893,32306,33314,21286,4170,1824
17,51,0,0,2019088,164501,10212,57620,33997,6832,1514,1484
18,26,0,0,1572527,20258,8322,4445,46965,4492,15278,3298
19,26,0,0,1280621,35935,21080,17093,13178,5523,6480,1383
20,26,0,0,645084,12630,1618,935,17523,16446,6157,627
21,26,0,0,728087,18532,7596,4961,20875,9583,11208,1582
22,26,0,0,764315,20391,3481,5536,14580,8578,9448,1168
23,26,0,0,791216,20519,2722,4026,18378,28307,3123,700
24,26,0,0,969406,908,978,5174,23995,25430,4180,1455
25,26,0,0,186249,4875,1401,1035,7935,7356,464,1078
26,26,0,0,531043,40494,2325,6358,14863,23508,8519,806
27,26,0,0,233816,5445,586,1590,8083,5504,1357,723
28,26,0,0,1411111,3885,633,2146,25532,46599,1564,1873
29,26,0,0,563922,29651,5233,5289,14651,19678,7477,583
30,26,0,0,1369658,12250,1991,933,25764,40507,1145,1778
31,26,0,0,1199998,3850,291,1703,24430,44050,1091,1181
32,26,0,0,1242728,16440,639,521,19887,37437,1143,1600
33,26,0,0,126166,2045,182,48,3221,6024,160,333
34,26,0,0,714949,14867,1949,4797,15293,13287,1087,757
35,26,0,0,1150355,1157,620,706,21882,37225,1224,967
36,26,0,0,704129,1820,1087,5288,18232,38098,1164,829
37,26,0,0,949945,17523,502,1738,23783,39877,898,1260
38,26,0,0,620020,2147,403,4344,18241,30031,1135,815
39,26,0,0,927424,1527,673,1156,21900,36241,970,907
40,26,0,0,1330779,43922,44234,45321,30584,35523,14360,11086
