2019-11-17 17:33:55.816780
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,0,0,0,0,0,0,0,0
3,25,0,0,310708,92891,51575,32735,53384,24171,5482,6043
4,25,0,0,392645,66102,809,10692,9694,8636,1821,1154
5,0,0,0,2131625,1263468,273233,203913,388170,340403,220076,84690
6,51,0,0,1177265,1233248,43895,75322,52365,77107,110915,22853
7,51,0,0,163890,31519,8446,6232,3232,10793,653,249
8,0,0,0,1048031,223514,16730,47982,16000,11321,3771,2944
9,26,0,0,1844792,128996,37089,19097,23301,23135,6084,9462
10,0,0,0,1346542,273383,120585,190393,37591,152165,56995,94925
11,51,0,0,3407355,2034762,174243,208194,240192,305241,33735,29385
12,51,0,0,65976,7230,1826,6863,2695,1250,606,550
13,26,0,0,737785,662358,50100,140309,70251,26857,30844,10271
14,26,0,0,1090659,19671,5213,2293,3383,1742,306,318
15,51,0,0,1741930,31582,37838,10084,9679,5644,4961,732
16,26,0,0,2086420,51161,5594,9305,30487,10635,2403,2463
17,25,0,0,1700696,84510,41913,9517,157997,80915,48504,24783
18,51,47,30,682723,130029,6753,32525,19164,13586,5787,4668
19,0,47,30,1179330,11789,13756,4739,5740,4880,805,1084
20,26,47,30,1680721,35258,13444,19371,28921,23416,12303,5519
21,26,47,30,738779,67228,14904,6734,28804,10189,7434,8921
22,26,47,30,2413639,50611,20179,28333,19994,16862,25951,3528
23,26,50,35,1404816,339841,49638,67387,100920,62937,7406,5385
24,0,50,35,2275601,277707,17276,38879,48214,49062,11003,7313
25,51,50,35,2109113,510448,207253,64479,194189,66428,40277,39203
26,51,50,35,194210,239905,73240,61393,39588,19700,19187,12558
27,51,50,35,574998,127196,14001,28064,47573,46436,51253,20124
28,51,50,35,589847,37038,76329,7194,78964,87108,99181,50112
29,51,50,35,981693,614875,81695,94355,49148,109071,75095,13113
30,51,0,0,229595,365720,53253,184560,98997,146422,55794,38558
31,51,0,0,764002,123056,26857,167452,122933,61438,29229,12271
32,51,0,0,1585258,864164,155174,73411,115361,335258,376442,162700
33,51,0,0,802140,515391,72849,189437,176762,225735,86382,61205
34,51,0,0,521772,70387,105361,31873,84936,118273,45705,60174
35,51,0,0,703552,975325,451135,212147,287133,609854,529532,170171
36,51,0,0,1811758,263149,59274,45876,110886,120469,28068,51434
37,51,0,0,842669,951354,359831,472473,217437,376727,264226,120121
38,51,0,0,629626,149852,61981,106093,97081,60078,26213,21830
39,51,0,0,1360982,1541752,413872,934357,1164944,935122,972091,318194
40,51,0,0,202742,39385,9864,16452,16009,27929,9711,22771
41,26,0,0,1560981,85662,50532,58678,43248,29096,9189,5778
42,26,0,0,170604,14460,4972,3284,774,1804,654,247
43,51,0,0,1902347,69514,30504,22165,110535,18906,6506,16205
44,26,0,0,1105345,96996,31540,33455,36204,52753,8813,2120
45,26,0,0,818798,81998,18155,20872,15961,60413,80379,23443
46,26,0,0,968310,474968,238354,128729,155188,36515,9997,6694
47,51,0,0,1031571,218013,66087,56347,86544,33843,27086,9176
48,26,0,0,1568995,396759,142435,75546,43490,49816,78266,32581
49,26,0,0,1130850,61636,14901,16562,71010,27976,23876,30189
50,26,0,0,1264478,26160,16651,6435,13550,7716,3187,2602
51,26,0,0,208962,17350,4758,7527,7117,7306,1582,2515
52,26,0,0,1635488,61500,39350,13827,9704,5033,2319,3510
53,26,0,0,902073,52331,1796,20604,8657,3985,2435,8926
54,26,0,0,1023553,50410,8862,5500,4405,5081,3345,3829
55,51,0,0,504958,88784,19499,9688,28438,3664,3696,2432
56,26,0,0,1451584,84212,5944,52963,27381,14788,42759,10292
57,51,0,0,2066626,238148,185050,289279,62377,56665,84563,38923
58,51,0,0,647503,25611,6455,5140,30800,17503,4861,2545
59,26,0,0,394044,9598,412,1475,11761,16685,1377,1115
60,26,0,0,408614,21574,11586,26693,34953,6633,4785,2746
61,51,0,0,821175,38579,20939,8546,24863,25028,12499,18162
62,26,0,0,698679,3753,3794,6985,9306,39933,2486,962
63,26,0,0,1299141,19363,8494,7603,13991,6393,14847,2356
64,26,0,0,964876,15676,2295,4081,4504,1645,2639,685
65,26,0,0,713599,619335,55370,59161,15385,24850,12999,9022
66,51,0,0,882387,36718,10501,22078,27249,9900,8003,5746
67,0,0,0,2334481,84718,126210,36210,108314,40976,43271,14147
68,26,0,0,737033,39137,12192,26275,37837,15318,14613,14906
69,26,0,0,314902,16046,3944,5571,10664,22584,640,753
70,26,0,0,1153745,62159,12413,116024,16475,7815,14736,4539
71,26,0,0,1028983,18524,2890,7662,7177,7466,6484,1972
72,26,0,0,974134,74193,13078,15599,12956,5882,2182,2169
73,26,0,0,695291,46474,35435,2314,32532,10182,4103,3265
74,0,0,0,630177,158296,11850,36124,8196,10699,3246,3305
75,26,0,0,1117810,64439,13922,35577,12022,45817,4687,1584
76,51,0,0,503996,100412,14138,11374,25478,8304,4735,1538
77,51,0,0,1474732,187085,32887,43047,41050,79809,54590,19970
78,51,0,0,1610254,301803,44220,38890,78000,58269,40852,8360
79,26,0,0,1203733,21851,7884,2649,16677,19313,2332,1827
80,26,0,0,298279,18141,12267,8691,26619,27025,13644,22995
81,26,0,0,1974213,292882,67577,98006,45412,110086,23789,41715
82,51,0,0,825344,141410,27546,83198,35407,59133,61513,13901
83,51,0,0,1718984,674990,565423,85963,308830,253575,165944,165760
84,51,0,0,667588,271284,86489,53270,67847,89373,32187,44216
85,51,0,0,172390,21829,15438,3293,28460,27903,43062,13891
86,51,0,0,652555,27886,34938,13045,15908,22306,11327,14237
87,51,0,0,1370379,687550,77083,141258,286850,334433,660591,135450
88,51,0,0,2414896,818746,393209,174506,434072,352391,97592,110701
89,51,0,0,727198,162193,210256,151878,472276,190515,61797,40688
90,51,0,0,1788217,639405,264774,267566,143461,181182,81462,49354
91,51,0,0,546294,106181,53753,68630,65917,43171,62155,43805
92,26,0,0,1097476,52074,24703,26536,11011,19769,4093,3627
93,51,0,0,675955,174212,161062,23720,40511,59291,14232,14460
94,51,0,0,1276990,73821,29202,29768,58164,44270,19576,18809
95,26,0,0,543958,15354,11110,4525,19155,5401,2054,1869
96,26,0,0,1009923,148921,51645,25609,35024,12179,4658,2210
97,51,0,0,1340764,449432,141870,114017,37264,30414,12577,6984
98,51,0,0,694270,13024,7060,8307,5684,4876,542,605
99,26,0,0,1734378,86467,46000,27185,38760,40604,10800,8666
100,51,0,0,1846873,64623,8779,47139,54456,13819,5072,6512
101,51,0,0,2034377,34296,4479,4929,4581,12086,1802,940
102,26,0,0,2054245,243635,120369,55024,61205,10701,3667,7918
103,26,0,0,1464515,21289,15434,20836,12841,20663,17290,9407
104,51,0,0,523499,54851,7417,3904,17803,27365,26433,6868
105,51,0,0,1027188,193897,271029,77069,197123,65417,17832,17418
106,51,0,0,931285,98289,13975,6480,3703,5974,1655,613
107,26,0,0,735754,364,502,2298,1983,1792,514,173
108,51,0,0,648152,51848,89366,127706,218334,81906,14721,14600
109,51,0,0,1268182,541718,170768,79046,251984,128435,17072,8058
110,51,0,0,2585835,355275,137035,95942,313665,43966,40225,34380
111,51,0,0,168688,80010,47126,8125,13734,20332,2838,1200
112,26,0,0,2472304,231783,138609,16402,106618,52858,5336,6179
113,51,0,0,1008032,216390,262680,184729,35419,331574,267701,78001
114,51,0,0,399387,85240,17559,25751,19439,8722,5829,4642
115,26,0,0,1836439,31050,19069,7307,22013,11520,4974,718
116,0,0,0,1680885,89350,27041,40539,30100,21304,5345,2310
117,26,0,0,562283,52003,21533,15833,11350,5814,826,772
118,26,0,0,1523183,80402,15704,28896,19045,25813,3487,3177
119,25,0,0,1068915,128801,28539,29086,41239,20167,24953,13255
120,26,0,0,1030030,134626,30504,34176,45517,29618,15723,12692
121,51,0,0,285460,39411,20103,31910,34233,27859,22339,10691
122,26,0,0,702077,22455,39088,17834,15550,9175,4961,1638
123,51,0,0,1597511,108543,22868,36387,107275,26564,6653,7759
124,51,0,0,448000,13643,1505,5987,3281,5649,2913,1586
125,51,0,0,1518493,626565,285063,356300,386170,270235,138178,91619
126,51,0,0,643128,118404,45262,100939,86583,57309,22749,11380
127,51,0,0,1008883,101683,35246,41432,50939,61972,15766,4921
128,51,0,0,2718896,1935296,186488,804698,1154969,1317590,114606,34011
129,51,0,0,1474606,624707,74411,149374,298510,247416,41131,74067
130,26,0,0,1096342,123078,14544,41085,37128,21862,2546,2230
131,51,0,0,1201039,29643,17769,36611,40084,28715,6101,2713
132,25,0,0,2368250,297703,201474,149939,118482,30201,19139,8298
133,51,0,0,2289358,19391,5369,63541,34810,23851,3170,1059
134,51,0,0,1469483,516799,81912,348205,118759,168357,53853,35162
135,51,0,0,76168,13268,6784,4409,1939,4502,1101,592
136,0,0,0,869888,43358,9679,2776,5373,2737,1103,527
137,51,0,0,928443,1628909,124462,118888,109608,315184,107175,28891
138,51,0,0,3155762,86901,65481,30414,118877,38962,13093,8668
139,26,0,0,1332590,217097,59450,54893,54610,51756,18008,2853
140,51,0,0,353730,19291,186,6277,3571,8311,3848,653
141,51,0,0,931572,149239,50413,51661,23325,24508,6703,1478
142,51,0,0,1492734,110252,59292,87951,50816,35857,6325,614
143,51,0,0,833276,106492,44232,64382,149959,39592,9538,11306
144,26,0,0,797238,393263,90644,114855,220680,215964,101114,40103
145,51,0,0,2000809,359955,36168,53202,87494,194622,229359,51638
