2019-11-17 17:52:06.572320
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,112397,161829,31073,25392,37072,13356,2362,3369
3,25,0,0,157913,59821,23028,102040,66861,96914,14916,12097
4,51,0,0,302074,79643,7381,10173,10150,13822,7324,4045
5,51,0,0,1260453,50180,9247,44490,53161,55882,20503,54061
6,26,0,0,605382,52380,4083,15312,12289,21004,28149,10177
7,26,0,0,1530412,274052,141431,25926,35067,34595,30163,20231
8,51,0,0,1332693,12552,13973,7260,43426,59640,16637,14068
9,26,0,0,1187155,25252,11229,5757,31525,23120,17187,6326
10,26,0,0,147769,16757,5721,1367,8532,17416,11764,1699
11,26,0,0,901885,47267,16456,6239,19968,23143,12042,1482
12,26,0,0,347044,8257,3516,10272,11136,3177,6876,409
13,26,0,0,1603043,74377,49347,129480,73032,46511,8718,4528
14,51,0,0,2685995,1505938,397505,134421,138102,259723,49833,42010
15,51,0,0,287693,24893,2886,3546,14503,5755,4081,630
16,0,0,0,2269484,17531,8734,18862,3643,13487,2512,1872
17,26,0,0,868316,88632,27181,20167,15809,16979,8316,1605
18,51,0,0,44026,56097,73205,37614,21785,50486,18746,23250
19,51,0,0,946638,652939,47128,44847,58089,70690,50313,101688
20,51,0,0,456702,21268,117054,8413,10426,21099,4636,1620
21,0,0,0,1093204,81537,39184,52788,69888,35261,7760,4816
22,0,0,0,256368,61372,15108,15893,18550,8732,4048,1577
23,26,0,0,849353,83821,51896,40560,23874,19817,5981,3704
24,51,0,0,607073,34757,27086,5304,32745,6318,6921,2757
25,26,0,0,940950,60643,12874,9091,14463,12187,1395,1595
26,51,0,0,1588919,24960,17170,20479,39766,23173,9259,3404
27,26,0,0,2263279,475972,53254,18090,54390,134980,204437,89498
28,51,0,0,919989,245557,115374,212583,145582,69143,110290,61869
29,51,0,0,1029848,86356,34509,31778,35837,27175,40930,25246
30,51,0,0,1547422,349035,102639,109741,132583,212958,84195,69546
31,51,0,0,1151095,591938,19380,173005,669762,460511,39606,20649
32,51,0,0,940203,97840,32527,28720,18055,30715,14713,1528
33,51,0,0,1581667,118695,75010,80546,50354,65680,12034,7458
34,26,37,51,344598,79430,43974,22115,125858,41628,5162,4951
35,0,27,75,1011643,91716,7880,28071,44782,120230,11121,7023
36,0,27,75,1687903,95454,22385,14813,1443,13599,2801,1330
37,51,27,75,842054,306375,87968,118978,125088,120443,33598,29481
38,51,27,75,724554,76874,58612,49426,35390,39159,34669,23229
39,51,27,75,210990,19457,2761,12384,10001,34694,27820,24923
40,51,27,75,1909352,142015,17357,190708,456302,209221,32263,30726
41,26,27,75,424160,201698,36819,52910,110133,96884,78740,67730
42,51,27,75,658091,105568,53467,17095,51936,32615,16904,8531
43,51,27,75,2052300,282685,69157,36906,56822,95163,119804,29938
44,51,27,75,305814,320566,89104,46037,50276,57986,4980,6478
45,51,27,75,1848919,357799,139790,326040,130022,61930,45495,15940
46,51,27,75,756940,381235,140139,31797,100476,106146,71183,46129
47,26,27,75,920315,51037,3563,6167,12459,13674,2208,659
48,26,26,75,1572951,385251,120364,117810,79853,148345,13013,10138
49,0,26,75,481549,19087,11279,2505,3168,7436,4692,482
50,26,26,75,49163,6997,4428,4740,1511,968,831,205
51,25,26,75,192556,4052,1416,2974,1250,1736,885,995
52,51,26,75,2348148,139224,9020,26717,14905,54461,18541,9244
53,26,26,75,1439775,165193,96083,10078,33116,55241,22680,5531
54,26,26,75,1371429,198987,96381,48355,29752,42164,17161,6082
55,26,26,75,840992,110616,20215,5509,73220,12135,12610,12047
56,26,26,75,758071,15938,4732,10624,24426,7507,8678,2076
57,26,26,75,748307,62235,11727,11900,5952,25522,10090,1984
58,26,26,75,761367,125121,92189,17387,19537,24161,22752,8186
59,51,26,75,363385,257831,212027,275183,81001,82943,37013,75316
60,51,26,75,605791,163608,199626,11710,84320,72152,37187,29316
61,51,26,75,684184,69159,97212,9164,67129,83534,30444,2861
62,51,26,75,557352,97766,29617,31902,33034,16276,15730,17469
63,26,26,75,1537661,104076,31346,41009,163233,36850,12023,2498
64,26,26,75,231725,12631,54145,14845,12275,12360,2505,2318
65,51,26,75,1556536,98275,54713,71247,103340,65417,2637,2778
66,26,29,64,2057019,27751,6989,31448,13648,12091,4590,4653
67,0,40,34,601024,21565,17496,4117,1379,1339,806,632
68,0,43,1,843366,337744,48589,52385,47951,20865,22384,5942
69,0,47,11,1178417,93291,79098,20275,31974,69857,8661,6252
70,0,43,35,866760,48098,40513,22917,51367,43583,17297,8441
71,0,43,35,2174497,410656,192602,236913,557701,436333,23594,17633
72,51,43,35,2848767,278204,204380,148057,203842,328105,71838,7779
73,26,43,35,1639456,66831,50292,5555,41474,57370,24498,6261
74,26,34,74,1080228,66918,24068,13934,33666,63481,5556,2560
75,0,34,74,1161410,209419,16377,39574,10486,28422,5894,5820
76,26,34,74,2426722,376470,174413,163442,57611,136587,25911,11085
77,51,34,74,877081,357826,114694,132666,50191,48647,17672,10606
78,51,34,74,2199670,590306,77867,234243,293949,232872,78470,50186
79,51,34,74,1284573,673217,386833,234860,106124,124487,46826,13233
80,51,34,74,750470,54715,33916,31117,17479,19688,15654,14217
81,26,34,80,1147141,41209,5220,8103,4606,4511,4500,419
82,0,38,56,730967,120445,118594,49072,17348,18234,13572,5181
83,0,38,56,433658,19978,3722,15526,19459,10937,4306,1232
84,26,38,56,720765,107952,3146,5895,15153,32007,6691,7028
85,51,38,56,411762,43903,15559,28614,13938,12285,2861,1129
86,51,38,56,1406271,81560,30129,9818,15369,12376,10588,15330
87,51,34,35,716023,860543,101295,124635,44278,76530,38661,7790
88,0,34,35,178663,11009,71851,12721,16577,40880,16345,4361
89,51,35,20,1654547,408857,75714,84415,86917,122592,71115,11381
90,0,35,20,2161265,32573,49221,20855,20403,6519,2234,1733
91,26,35,20,988461,57308,19660,23635,11014,10146,2828,1651
92,26,35,20,2075447,164410,9068,28407,57449,32362,7630,6402
93,51,35,20,544850,10223,8719,4243,2264,1178,444,124
94,26,34,27,1149789,242173,10016,64732,51837,50853,23506,10595
95,0,20,44,492061,74418,6566,12960,26379,20732,3982,557
96,0,20,53,574912,97100,35477,15700,94309,20381,20611,4648
97,0,24,44,840444,117269,33898,53900,40114,22569,7480,3545
98,0,27,24,1412436,1205897,468514,41917,130730,55441,79783,31811
99,0,38,7,1157706,93997,33141,36270,13151,7722,8383,1496
100,0,43,1,50823,7872,3069,2081,950,396,438,265
101,0,34,1,281105,697369,67148,30185,37135,34850,9493,10846
102,0,34,1,844678,28786,2713,10410,21013,26267,5426,1348
103,51,40,1,792333,111724,22485,151055,17351,53579,20987,4143
104,0,40,1,801569,74886,9175,14317,66041,16618,4820,7991
105,51,40,1,650400,9184,8875,11009,8869,6023,2758,1696
106,51,40,1,972199,245743,28870,41312,80494,52229,24968,25512
107,51,40,1,1108801,112422,72490,32541,29725,7692,4928,2585
108,26,40,1,1856502,135674,46018,68470,62601,27826,8753,3989
109,26,40,1,1754964,31034,16214,51977,41921,23931,28909,26771
110,26,40,1,676355,93937,13611,31776,7332,13173,11300,1244
111,26,40,1,3057370,1183233,238921,160640,108588,361501,61329,94938
112,51,40,1,1730085,34848,30246,61223,79837,24570,21530,8790
113,26,40,1,603169,46036,63943,7448,60380,42058,20554,4727
114,26,40,1,1532134,166767,82296,17598,63326,17805,12097,26255
115,26,40,1,2087591,35021,9423,16693,4030,5043,1946,1588
116,26,40,1,665416,28102,6257,18247,20599,3384,1825,2085
117,51,40,1,1819806,693012,331338,91038,79145,55626,22631,8601
118,25,40,1,593706,69920,4228,50793,21609,20958,6272,1933
119,51,40,1,1039313,52570,14598,10627,9189,8990,2873,1118
120,26,40,1,1208858,257778,21589,64620,95939,40928,26660,11479
121,26,40,1,1808975,243258,125261,342286,79492,53353,25112,12428
122,51,40,1,842946,195245,23300,37217,52715,61530,20921,10222
123,51,40,1,612171,174818,180284,103993,228506,95731,24804,16235
