2019-11-17 13:48:38.360750
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,27,2,0,1,0,1,0,1
3,25,0,0,1095685,179327,52062,26454,33742,15791,9380,3957
4,51,0,0,2445424,42677,6911,12738,37139,22167,17274,1718
5,26,0,0,1339897,37686,3930,3419,4282,3910,779,439
6,51,0,0,1412239,41579,8188,12848,16784,50992,22017,2344
7,0,0,0,18175,2887,996,195,1147,6826,94,63
8,26,0,0,1183081,157868,21825,45741,16292,4397,2685,3157
9,26,0,0,1163593,11626,2657,6400,20093,2373,4579,371
10,26,0,0,749943,6623,297,1411,6834,2942,2194,786
11,26,0,0,1776144,25664,9680,4088,40279,11444,20042,2699
12,0,0,0,2084568,88125,13887,25461,31864,5625,28063,3407
13,0,35,40,2493909,69502,10617,7880,22080,10658,8939,1688
14,0,26,40,260640,13572,3049,3330,17846,2553,4899,1078
15,0,50,48,1705016,14517,4598,16113,15014,17082,21516,1506
16,0,30,53,884681,40192,2145,7114,25984,12584,13638,2682
17,0,41,48,3298940,470974,83670,56238,31256,43651,6785,6311
18,0,35,61,1493581,18425,5616,4581,28333,18985,12276,1317
19,0,35,56,1533141,29563,6224,27434,38015,15383,11480,1338
20,0,35,56,530282,12486,2799,2406,4946,2723,3486,675
21,26,35,56,2034206,58924,8599,10334,29472,46195,12755,1762
22,26,35,56,372059,1764,1542,1941,13578,10001,3975,676
23,26,35,56,934161,17949,2485,2738,11100,3562,2797,792
24,26,69,60,1314356,23777,16469,14051,35843,22713,23991,2070
25,0,69,60,1225711,7208,1800,875,14635,6045,3667,904
26,26,69,60,2035924,27371,16091,13992,66045,23362,9834,1591
27,26,63,74,627121,6665,2287,1306,5875,5514,5244,775
28,0,63,74,1153074,19091,2251,3307,12036,2042,3816,1164
29,26,63,74,2381752,54876,17704,10207,59608,18912,30209,3109
30,26,63,74,444558,6969,5301,1908,4891,8846,1881,353
31,26,69,63,1495759,107767,15147,8512,12793,23210,12183,1823
32,0,48,64,1268398,57079,10435,13106,24448,23390,18477,1437
33,0,13,64,1587625,31937,2885,6310,44169,16170,36907,1782
34,0,13,64,1262955,228702,31056,17207,46975,27902,5477,3789
35,26,13,64,1711068,23522,8861,2588,5376,4488,4391,396
36,26,13,64,456041,6794,9326,5035,6968,16566,687,663
37,26,1,74,1400868,22322,7412,3209,39196,63823,2904,3000
38,0,1,90,1584647,15792,3617,9488,52789,52637,5570,3599
39,0,1,100,1307111,21551,490,2577,29474,52239,3656,1696
40,0,1,100,761433,3517,581,1014,5272,6405,8001,469
41,26,1,100,1133636,6412,283,945,10246,9815,790,1001
42,26,1,100,833630,2361,148,699,8233,13482,837,587
43,26,1,100,793509,3345,1010,516,8251,12262,1701,959
44,26,1,100,1877192,10319,2882,4348,36037,49928,6394,2889
45,0,4,100,1892262,6911,3281,5089,41991,48736,7757,3352
46,0,16,100,1765901,18460,5174,5342,42276,52898,4913,3863
47,0,16,100,1880792,71862,13149,15950,41015,23639,24519,2319
48,26,16,100,1716500,96405,27577,20141,42499,42387,11022,3986
49,26,16,100,971691,3289,1841,1124,6948,1660,12897,393
50,26,16,100,469854,10735,7896,5715,1780,12022,3080,243
51,26,16,100,1166328,4824,250,1397,6631,5176,862,674
52,26,16,100,2093461,27846,8032,6852,24973,38259,18862,1636
53,26,16,100,1513649,2515,922,1247,7899,4016,2102,546
54,26,16,100,645224,4415,7074,7857,5241,12909,2394,464
55,26,16,100,3206571,17089,6378,4259,24470,17604,24762,1807
56,26,44,100,1777677,25546,7727,7487,41778,8030,22315,1910
57,0,51,94,2231251,22205,2566,6926,36829,21195,15609,2510
58,0,51,94,1219597,718,279,434,9215,9052,1712,613
59,26,51,94,1001154,1228,1347,1701,8272,1663,6352,489
60,26,51,94,911374,13281,1297,1339,3708,6720,3122,498
61,26,57,74,1923064,73924,3557,15828,46503,11420,18725,3253
62,0,57,74,858074,893,162,725,9206,4298,5249,550
63,26,60,64,1799251,22174,4089,6444,47919,20140,33482,2984
64,0,54,70,1886783,30488,5206,4095,20319,21821,14749,1637
65,0,75,53,1733774,106331,51900,50055,27423,10192,21200,2622
66,0,75,53,913565,2742,1766,2588,6359,8261,4020,272
67,26,75,53,1296835,16170,7337,5985,5973,6652,3777,224
68,26,91,56,613308,7703,5607,7149,11421,3941,2642,434
69,0,100,47,1276494,27768,17751,12073,37383,7354,8163,3245
70,0,100,26,1308701,103667,14889,10456,34162,4939,28380,2705
71,0,91,50,814355,1279,628,2561,8364,5357,8669,402
72,0,91,50,652155,12346,1827,653,10649,2329,2194,423
73,26,81,56,1314585,4394,9506,7105,47368,11974,30408,1875
74,0,66,66,615224,3882,1157,1178,10038,3166,5867,353
75,0,75,81,510180,7166,4444,1752,7525,4592,7465,436
76,0,67,74,1207820,60025,7477,7582,32238,24649,7039,1884
77,0,56,64,543888,13451,148,1798,1971,2871,3202,429
78,0,60,54,150339,28419,3747,2989,4302,4795,5056,287
79,0,57,51,748908,39888,8081,11516,19183,11962,13081,2075
80,0,57,48,1911414,34615,3904,5835,33774,7669,31414,1683
81,0,57,51,1592114,17781,932,4032,18029,7017,26186,1220
82,0,53,56,1734919,24645,9620,1838,59069,10073,9530,2011
83,0,53,63,880509,7631,1458,14447,38427,12967,21078,2439
84,0,64,60,214288,10658,2196,2685,3216,1845,4380,157
85,0,80,60,963779,13915,14893,6684,35844,9345,8962,1818
86,0,88,54,550464,10333,2978,2128,9876,2019,4313,517
87,0,100,44,2193372,4959,16094,16103,28797,6010,26916,1510
88,0,94,43,1457080,99809,26824,6053,27287,12994,7814,1807
89,0,90,37,750020,52957,3928,18627,22552,7649,16176,1544
90,0,83,35,1596073,72249,8711,6901,31285,9424,9621,3783
91,0,66,34,588250,7817,2108,964,6048,1115,1907,581
92,0,70,38,1158125,26781,16980,3722,24871,7873,22535,1799
93,0,69,34,1481400,65663,15068,7406,22541,4372,12831,1628
94,0,54,37,760368,19809,1068,491,7614,3456,6536,634
95,0,61,38,337146,13642,4680,2702,5859,2956,5212,380
96,0,70,41,1091399,5758,11822,16178,7000,11891,10985,572
97,0,81,43,1852109,22108,17759,30171,39260,4111,6124,1345
98,0,100,44,1158346,25122,6685,12222,49335,7935,6218,783
99,0,83,43,1229446,144744,7482,11412,18791,17530,10173,1843
100,0,74,38,312722,6800,3850,2865,6243,2225,5065,277
101,0,74,38,486843,14505,9705,3777,4211,4242,4604,410
102,26,56,53,3344390,7405,988,6863,31899,7790,29820,1503
103,0,56,53,1232681,10759,4330,3370,4777,2010,6362,342
104,26,56,53,779435,7132,772,885,8809,2471,1834,871
105,26,54,61,648502,3168,141,1940,4877,2971,7076,285
106,0,54,61,62847,1536,791,722,2312,891,252,112
107,26,54,61,1108515,35593,39452,14290,22389,28139,3955,2347
108,26,54,61,790310,23090,21868,7912,5281,9229,3915,1753
109,26,54,61,1720677,153052,31856,21403,16773,15969,6465,3363
110,25,54,61,1543004,73158,62965,15510,15311,6941,2985,1793
111,51,54,61,545601,37357,2052,14286,14704,17761,13186,1270
112,25,54,61,557972,6335,3643,4179,7923,2795,3828,360
113,26,54,61,635716,18952,3053,10233,2976,2613,1816,306
114,26,54,61,516630,19828,1818,2044,9886,2381,3843,809
115,26,54,78,738318,11360,2236,1399,11597,17995,437,967
116,0,54,74,1855167,63244,2935,40364,13282,11162,28886,1503
117,0,54,74,1462218,8928,834,3063,1036,1703,3689,209
118,26,53,70,773537,16276,1474,2680,5888,7302,4883,441
119,0,48,63,1561179,56703,3321,9054,34799,13968,27497,3103
120,0,48,63,1131722,11352,2696,3285,3527,5019,6306,330
121,26,48,63,9598,572,216,154,571,5086,36,77
122,26,57,53,737203,14785,4229,1557,2868,5730,3446,328
123,0,66,61,1140417,5860,10245,14227,7774,9939,15589,733
124,0,77,57,836225,8913,2743,3933,4132,4081,6109,244
125,0,80,64,1604491,37244,3595,7485,14198,21516,8399,2538
126,0,80,64,1055981,15431,2671,3158,2758,6325,3092,175
127,26,63,69,1730756,31063,1311,3321,24308,22205,15558,3461
128,0,50,75,596404,2130,1529,1879,5880,3129,7931,285
129,0,50,75,1361467,15540,6078,4888,6782,4734,2775,261
130,26,41,78,2036977,16642,2879,4243,13271,8307,22430,2215
131,0,53,63,859221,47054,15660,14433,15512,4802,22651,987
132,0,67,54,658092,4538,663,2339,7666,1079,5727,765
133,0,74,48,257142,8379,3677,4725,3959,4716,4168,153
134,0,74,48,21978,846,47,276,236,4790,38,22
135,26,75,34,1678282,66304,5823,15696,32060,3864,8181,1110
136,0,75,43,1012067,6840,3110,3945,5134,3397,2130,543
137,0,75,43,266920,105747,12091,9178,7126,11913,829,640
138,26,75,43,76337,13684,632,1014,757,720,237,677
139,25,66,50,1226317,57112,7599,11179,90248,26815,70914,2623
140,0,66,50,846096,15138,6023,29226,105363,41609,34478,16764
141,26,66,50,926973,31514,47380,13460,5410,3925,1133,1137
142,51,66,50,3222833,71636,15962,9206,21959,11824,3780,2390
143,26,60,44,629428,39884,8261,14251,39126,10414,29450,4466
144,0,63,54,971716,35503,4966,12784,13042,9784,6058,2520
145,0,61,53,1012429,15735,3220,7776,9464,5179,22725,1844
146,0,69,50,1444762,19806,15278,7599,75613,9828,21775,2480
147,0,69,50,1424398,16662,6904,7668,33585,4767,15562,2299
148,0,75,60,1313857,3698,8257,6930,19503,12960,8364,1149
149,0,75,60,2164421,19280,16385,24206,41229,20723,11147,3143
150,26,83,54,648857,47482,14455,40822,11520,10544,6695,1060
151,0,66,47,740651,74157,2420,3214,33248,5815,6942,2535
152,0,74,48,752383,7869,2071,4335,4259,2079,3483,535
153,0,67,37,1233722,41114,7521,10127,20492,7593,7872,2101
154,0,54,37,848263,55593,10899,11267,20871,8908,5186,2012
155,0,75,38,497964,29420,10955,7008,26944,3954,9287,1459
156,0,70,27,545560,81988,33897,9678,28710,5659,11037,1450
157,0,60,17,1121282,177095,8565,8737,8627,5721,17718,1782
158,0,53,20,928501,25309,5406,4461,37828,4193,14718,953
159,0,60,21,2300666,29727,23728,14833,33872,8885,4659,4376
160,0,56,30,1816359,27297,10004,7676,33464,7020,7347,1012
161,0,70,40,1851099,32962,17079,5398,21226,6082,5168,1396
162,0,81,38,1626245,73324,23397,7927,24636,9982,6758,1871
163,0,67,34,1402574,82021,2671,23194,47789,7290,22310,1355
164,0,75,29,376344,8825,2998,1693,2084,1331,3069,435
165,0,69,27,1210702,60818,7439,10940,5443,6569,8303,2075
166,0,77,27,958357,32064,23374,12433,26654,6481,3537,1785
167,0,84,27,1037989,70749,34904,7913,37658,7076,8932,1843
168,0,81,24,38506,14975,3131,2997,2654,1285,2027,631
169,0,84,26,1783686,35392,18313,2090,14004,5552,26085,1211
170,0,84,24,916988,36154,3443,25657,15038,4429,8064,2986
171,0,84,24,618782,17846,8764,15375,5466,7510,935,1226
172,51,87,23,2358722,60495,14940,16280,21889,5499,9311,895
173,0,93,30,160849,7475,1284,7101,7167,3192,1513,557
174,0,77,27,943363,167372,5730,10714,18772,10507,6343,1817
175,0,61,34,1438294,32981,5069,8077,36983,6446,24369,2320
176,0,56,29,791668,44742,6679,17603,36925,3029,5623,1797
177,0,44,35,1507275,37987,5472,9173,27470,16675,5313,1226
178,0,56,35,1118435,110866,10479,21011,16610,7269,2234,867
179,0,63,34,2034891,21138,8447,9651,31859,4796,13661,2781
180,0,70,30,1346459,98608,62742,5358,30311,5097,3169,820
181,0,81,24,152631,12219,5728,3128,6005,3119,2853,448
182,0,80,24,791926,169078,30596,9164,11219,9301,4041,2708
183,0,87,30,824028,61408,26559,55265,45942,49656,7441,4112
184,0,87,30,891113,117344,5899,37266,26769,31914,5785,4854
185,51,87,30,553447,22598,14429,6097,4434,8534,1090,414
186,51,87,30,2740904,106593,35518,17068,33061,9502,16986,1046
187,26,87,30,1295901,76556,25528,16186,14296,14791,1544,1869
188,51,87,30,1991897,31177,16616,14202,6211,4893,5233,2538
189,51,87,30,1066611,10632,1850,3477,5345,1352,1022,463
190,26,81,37,1541566,37914,16567,6138,30051,3405,26298,3177
191,0,77,29,1632132,97308,15746,19315,23455,7176,15195,1590
192,0,70,34,1051324,86763,10437,5110,17200,8461,14698,2750
193,0,57,24,497784,7485,1531,875,6640,1038,6982,373
194,0,54,29,128090,11649,2168,1856,2864,1768,6466,223
195,0,51,38,607978,15758,1578,2304,3504,2866,3114,129
196,0,64,35,532877,14023,3509,6957,8723,1426,1437,524
197,0,69,35,556788,43052,5347,13702,21798,6986,13614,1466
198,0,64,29,289613,22612,2227,2779,6116,1654,1687,244
199,0,74,24,411403,66857,6243,31704,36293,7899,5258,3023
200,0,69,26,551476,43275,9868,13571,9584,4659,4555,652
201,0,75,26,563128,22722,7877,21032,49301,6035,4870,2199
202,0,77,37,73684,23195,2925,3340,3627,6195,401,433
203,0,81,40,1017516,43033,24385,12787,13002,11516,10442,1967
204,0,77,44,1067733,36868,9141,10411,31669,6984,7601,605
205,0,63,38,1878707,108479,12579,5147,11541,6442,5639,1564
206,0,74,38,2349048,20375,19046,2034,14793,8862,8884,820
207,0,69,43,1486114,8642,12179,7638,31014,7435,10457,1730
208,0,69,43,2092159,46545,3998,13402,9128,8394,3073,1281
209,0,81,38,1477123,89887,24990,10982,5674,2945,8779,556
210,0,84,37,406598,29356,27729,28635,46740,13517,5101,1438
211,0,83,26,368655,9512,320,6798,6989,1255,2013,346
212,0,88,29,942183,35206,19916,4933,15895,11114,3306,1593
213,0,94,30,251866,15210,11411,1838,4227,861,1027,362
214,0,88,26,1483686,65683,10410,21548,12045,6631,2865,1219
215,0,88,24,222559,12263,3966,2792,6186,1194,945,417
216,0,77,16,1254574,155986,24844,5705,19724,10459,3232,1745
217,0,78,24,887445,29008,12627,23040,15577,5268,7436,767
218,0,84,20,482774,50378,7000,38564,13866,3077,6763,997
219,0,88,16,335865,14816,3178,6978,5443,1085,1687,455
220,0,100,21,573518,38252,17157,13643,26340,7114,8852,2598
221,0,100,23,616206,38084,26464,20058,6918,10400,3029,668
222,0,87,34,323733,131316,19820,8692,9230,16551,3417,1423
223,0,80,44,787428,31598,13792,11151,48582,10009,1852,2269
224,0,78,38,41180,21057,1461,7354,1005,1191,968,131
225,0,61,26,827987,120576,7780,21393,20195,3985,3312,2178
226,0,74,16,908987,172805,48864,49896,30718,8594,5927,776
227,0,74,16,1446598,27617,4972,5920,6773,4321,2085,325
228,26,74,8,900311,66394,18186,3494,14587,4514,2063,1289
229,0,77,21,209088,32978,26654,12062,18906,15606,3595,1432
230,0,81,34,449047,13421,3615,2467,2643,2578,769,311
231,0,77,47,570026,26739,8883,5004,11753,5813,4255,1215
232,0,84,50,1035090,65127,35556,19687,44272,10328,3832,2408
233,0,81,43,343345,63914,16418,17590,14991,10041,5177,963
234,0,87,38,1791980,91297,38673,25543,40074,10250,8320,1697
235,0,94,38,1023919,34775,18048,14684,8310,10332,8968,1968
236,0,83,43,1423019,18485,2044,4798,17355,3749,2624,1966
237,0,78,51,46467,3145,3372,1209,8956,2515,1131,690
238,0,84,56,3506524,83279,34146,93817,63077,26102,14643,4711
239,0,80,56,1365961,25857,17330,5188,17919,5924,8682,1610
240,0,93,57,1346069,43426,12713,18294,9254,15014,4797,1365
241,0,93,53,762751,15322,9963,9899,36530,6254,9064,1228
242,0,81,47,1848973,54865,9422,12130,8502,4122,5429,744
243,0,83,40,1115353,105368,26627,35639,16274,9948,8263,1846
244,0,74,30,350604,53350,6140,11981,8281,4651,1338,1687
245,0,75,29,1632781,29954,10534,5836,7499,5731,5835,1092
246,0,66,30,1173234,79620,3911,11650,15520,6035,6543,1297
247,0,61,38,368246,7344,3146,2593,7928,1693,851,251
248,0,69,40,2067766,110474,28228,76748,79396,20998,8861,5517
249,0,60,38,1768594,288012,27120,37942,36678,37550,14941,2941
250,0,69,40,122721,37964,2258,16380,13399,4397,3783,1851
251,0,70,40,1344322,17932,8919,4934,11482,4205,2140,1256
252,0,48,38,817471,107298,8043,4025,19520,8477,2461,796
253,0,50,37,290812,19105,7529,4943,37173,2805,3334,1801
254,0,44,35,1646785,223085,12422,52431,60946,15918,13571,4575
255,0,44,40,1378591,24843,17924,4626,19706,12363,2605,2096
256,0,69,43,1124408,30993,2392,25302,20287,5829,3353,1255
257,0,83,38,275885,33651,22879,4507,10632,3151,921,472
258,0,90,43,635619,36528,10446,5556,6459,4623,1132,545
259,0,81,29,1304039,106877,17781,17910,36432,8353,2086,1249
260,0,74,26,1016381,64588,9514,18196,31821,5832,1685,671
261,0,57,37,2032952,17946,3358,4714,18553,4542,2506,1452
262,0,43,41,390435,21762,1563,3920,27161,4317,1536,1329
263,0,54,38,718062,36474,14088,20858,24476,2933,2011,1269
264,0,41,35,1276615,408342,30862,20495,43017,22268,8698,1831
265,0,60,34,1362584,11410,2514,21239,14087,5000,2265,867
266,0,77,37,1309608,94896,8466,134979,212766,60386,14214,5730
267,0,67,50,179189,29859,3880,18069,41496,8639,1977,951
268,0,93,53,419109,15657,22495,5342,22735,2854,2001,761
269,0,87,56,875531,14923,6187,6670,6389,5797,1286,1222
270,0,66,44,50900,12925,314,1291,2537,929,243,259
271,0,64,50,13888,3211,489,1855,5008,1717,312,720
272,0,61,61,610228,50063,33885,15297,27296,26029,7328,624
273,0,61,56,1020936,99271,34812,28843,24417,20371,2817,955
274,0,93,64,788719,13256,730,27832,8966,6200,1385,914
275,0,100,53,52172,1904,1051,4755,4656,653,459,232
276,0,100,44,2266949,378599,96685,42770,63296,55320,5956,3958
277,0,100,48,919268,44596,24535,14888,8494,16051,15341,1103
278,0,84,50,1185698,30729,11468,2893,19313,7377,2602,1366
279,0,78,50,1741618,27102,4188,22411,24927,4576,2467,2385
280,0,81,44,1955201,52181,14492,15136,19357,5061,1662,1510
281,0,56,23,202353,267782,6106,17303,10141,3982,2490,782
282,0,56,13,1036982,72303,6160,15519,5741,5117,2754,497
283,0,41,1,407326,106475,4269,13307,7778,2734,1700,1421
284,0,34,1,368862,133063,19524,11700,10899,4462,4767,1279
285,0,37,1,563235,277123,3095,26723,7141,3739,4644,1732
286,0,50,1,1989458,31884,32573,8398,22157,3895,7689,783
287,0,61,7,438054,39723,4463,18047,12479,7140,1627,1279
288,0,61,8,472464,62108,6081,12690,26336,2649,3077,844
289,0,70,35,46001,7257,1488,2263,7395,2688,489,539
290,0,57,47,3107,1587,1030,335,3010,655,70,70
291,0,48,47,346276,34283,3546,5641,12788,4455,1718,1939
292,0,56,47,71944,21963,1775,6790,1630,906,723,232
293,0,61,38,1273021,93152,28307,14123,19831,13314,2699,831
294,0,61,38,195019,36215,7191,8242,6588,2891,1130,442
295,26,70,14,663222,242098,72709,61463,20931,5773,5684,1389
296,0,77,11,1296237,203815,15928,71849,81032,19704,9581,2989
297,0,75,29,426008,10753,4626,4300,10829,5742,2643,2129
298,0,77,23,87482,14818,5393,1379,4010,955,638,163
299,0,63,48,1581193,55931,19389,5357,48951,19179,4994,3714
300,0,81,48,67738,2653,2434,1709,1179,485,454,335
301,0,87,40,626847,24115,12715,3926,9485,4038,1310,1005
302,0,91,50,37536,3231,3028,2817,6628,1340,520,432
303,0,93,48,1762170,118693,25426,19459,44476,32198,18710,2463
304,0,93,50,43584,2129,2062,3125,2674,704,273,489
305,0,100,48,1081967,20692,18637,14113,10738,4963,2303,767
306,0,100,43,110034,10085,2076,3809,2585,1293,257,130
307,0,93,34,124559,60826,6743,5120,12586,3849,1474,935
308,0,70,26,361241,64150,4299,10072,9310,3610,1480,717
309,0,47,37,13694,3586,944,669,6614,1612,133,390
310,0,47,38,1844847,13384,7877,7303,17027,2410,1366,1173
311,0,48,35,1514575,191757,15657,25306,55479,8918,6130,1344
312,0,56,40,115330,5690,2061,1941,4151,877,281,275
313,0,74,24,1505050,149753,71962,20446,24263,12721,4954,2781
314,0,70,17,939775,26653,7420,6815,12022,1733,2286,773
315,0,75,35,6342,3189,874,1133,5536,1395,134,664
316,0,57,38,1197607,33010,932,4685,10467,5018,1395,1111
317,0,53,41,527659,172121,47932,41902,58417,19157,3895,2145
318,0,56,41,1445411,268373,119768,23799,30897,16402,6905,2034
319,0,69,30,120294,5476,4250,1165,3574,867,101,246
320,0,67,17,274533,66442,3186,4687,6805,2013,523,536
321,0,66,20,37159,10402,2603,1146,1745,1238,239,208
322,0,66,20,844818,65536,8142,16780,4800,10449,6382,860
323,26,66,20,2024151,88692,11147,19658,16328,19077,12679,1751
324,26,66,20,967157,66458,16961,13747,10251,12668,846,694
325,51,66,20,3398890,32566,7109,11763,14934,10425,13855,1385
326,26,63,29,937676,65596,27891,19992,40250,15868,3884,1953
327,0,63,29,1922839,102029,6972,44501,25910,12542,7866,2193
328,26,56,34,823494,24020,18988,1776,35239,5526,6109,1116
