2019-11-17 09:46:13.465294
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,554297,231291,3306,3189,13382,5513,575,259
3,25,0,0,983948,59185,3371,35312,29428,16549,17963,13496
4,51,0,0,580663,19607,9981,9469,15943,9824,3061,5403
5,26,0,0,530997,36120,4081,2623,4760,2047,869,1927
6,0,0,0,1087069,52999,84077,199451,105910,86507,135326,77535
7,51,0,0,829647,59282,20048,28101,32646,11924,2979,5532
8,51,0,0,963715,50688,37750,17451,32096,10290,7298,5660
9,26,0,0,790485,18937,3572,8367,8274,7336,4094,5634
10,26,0,0,889857,3374,5447,5323,13303,20100,4283,1365
11,26,0,0,662995,10602,2380,10911,11124,21802,6330,1760
12,26,0,0,1437389,36412,8402,1809,3117,1771,1108,2058
13,51,0,0,677155,675225,107384,234597,192678,162071,30987,23637
14,25,0,0,930287,40656,38397,7945,8421,3259,2442,749
15,26,0,0,505715,93831,16999,29233,33724,11670,8113,4931
16,51,0,0,828814,32020,12901,20880,34982,30178,19141,3649
17,26,0,0,2320855,32656,45047,22424,95120,42614,7216,9608
18,26,0,0,1635719,31197,3481,7558,19876,7836,3599,501
19,26,0,0,172461,45953,21836,6821,5576,5596,5070,1455
20,26,0,0,1101272,17590,2426,2188,6540,3320,2378,611
21,26,0,0,1274060,21286,5856,3001,21283,5792,4958,1412
22,26,0,0,322021,10327,2337,2453,9937,15411,1174,1175
23,26,0,0,477703,11040,4169,4468,15702,4148,4529,1612
24,26,0,0,569803,22439,2796,3447,9697,10393,2369,983
25,26,0,0,168955,11929,4920,2160,11166,7787,1982,730
26,26,0,0,432418,20845,3144,4048,8030,6664,2112,579
27,0,0,0,1176050,9726,3526,2190,4409,12223,353,532
28,26,0,0,615811,14294,2479,4240,11119,6294,5869,725
29,26,0,0,1598455,15246,11795,9269,52040,42596,4876,4401
30,0,0,0,916331,26452,6517,3297,7193,6221,8056,335
31,26,0,0,17732,5202,466,358,500,6274,67,104
32,26,0,0,37659,758,534,131,238,4610,49,51
33,26,0,0,1106049,25811,9557,3809,20566,18280,2959,4891
34,51,0,0,669365,592787,161885,170807,106867,267462,66600,39553
35,25,0,0,934872,134158,75824,83253,73349,47901,23355,7737
36,51,0,0,1949507,367412,219943,140848,95831,56912,28943,14057
37,51,0,0,952567,137250,7636,30105,49684,66804,13008,28872
38,51,0,0,1890449,139246,71204,76324,103455,64110,36956,27914
39,51,0,0,623034,34317,9610,33912,29122,28143,18278,4252
40,51,0,0,1545254,139570,559876,551555,632194,152886,158648,112975
41,25,0,0,1558489,63591,58935,21738,23041,36057,7299,4837
42,26,0,0,762746,226701,46108,26420,72124,9488,25922,3153
43,26,0,0,343183,30630,7948,7156,17183,4273,4308,1759
44,26,0,0,354210,4829,2592,2442,3604,1471,1448,1504
45,51,0,0,3538811,109964,21339,38654,64331,36060,19553,4112
46,26,0,0,1112867,118591,9525,38000,41469,17572,22600,2856
47,26,0,0,1693537,92042,19581,18663,81817,86386,12546,4678
48,26,0,0,1007610,2186,922,1528,11246,15743,4841,1272
49,26,0,0,2613502,25775,1777,3676,66606,44703,14682,6033
50,26,0,0,731986,7488,10316,9057,11604,3028,7730,591
51,26,0,0,381161,11179,685,3929,13119,3825,7482,513
52,26,30,51,2238688,10068,1219,7739,23357,33169,48713,2295
53,0,26,51,1834257,23817,5062,6983,53297,5955,25292,2960
54,0,26,51,1645482,16391,3690,1936,26177,20203,33038,4932
55,26,50,51,383756,21418,27654,20925,34436,13502,12387,1604
56,0,50,51,172805,4749,314,2247,1987,636,688,157
57,26,50,51,836655,189383,115279,65017,186931,80517,33625,4689
58,26,50,51,1161555,68467,43082,39621,62529,57842,13070,3288
59,26,50,51,1344257,90981,91396,29332,109100,103522,19905,9872
60,51,60,50,1255461,34877,25676,1343,36931,9325,4160,4259
61,0,63,38,936657,17227,11895,11253,95523,12110,14812,3634
62,0,63,38,1730010,84980,24921,8684,39914,7865,6795,2308
63,26,63,38,1593686,76196,9048,11462,9987,4091,5460,339
64,26,88,47,953361,12526,11480,12629,6377,19285,9360,1308
65,0,47,43,192078,12725,504,1338,6712,1698,3812,317
66,0,20,40,689193,150825,7435,9493,15099,14541,17866,3323
67,0,37,38,873613,49950,9901,17109,7324,16573,6310,1258
68,0,37,26,1143295,40511,20048,19270,23996,6208,12071,947
69,0,77,24,1260576,115757,63196,24357,32481,15428,10235,1607
70,0,100,30,216795,7186,9182,2769,5359,4405,2794,436
71,0,100,24,1437499,38456,16513,37095,37335,7745,17410,4299
72,0,100,29,240818,5795,5938,1515,7271,2060,3450,562
73,0,100,35,890931,5496,3364,3517,6391,2312,2463,425
74,0,100,26,326702,18766,3779,4318,13185,1461,2820,304
75,0,74,21,2566481,117013,13588,6920,21818,6458,11868,758
76,0,54,16,646102,78748,11149,12579,26374,7667,19517,2538
77,0,54,16,4907,1164,242,739,1331,1126,822,211
78,26,54,16,2087082,62644,42380,61327,30008,199569,194901,58756
79,51,54,16,1714566,58618,35648,16032,26931,27911,12129,3219
80,51,54,16,2101899,76784,84056,69914,36473,34538,7471,6187
81,51,54,16,116217,70128,17542,16757,26287,32529,11363,7667
82,51,54,16,797309,37061,17001,21068,44931,61531,18222,39051
83,51,54,16,196698,163581,21288,17875,22526,30250,16933,3296
84,51,0,0,539199,17146,666,5435,20106,7251,2943,1938
85,51,0,0,1462626,69817,54179,199629,153231,97922,57722,59876
86,51,0,0,337626,111569,7342,33425,31401,19554,15557,14757
87,51,0,0,649871,35712,31035,37037,8298,17558,8597,10847
88,51,0,0,1271064,20651,9067,8352,29192,13925,4563,2950
89,26,0,0,2080810,131741,17430,64749,32357,42394,21421,8730
90,51,0,0,353878,671171,54720,134683,67661,117374,90850,46821
91,51,0,0,2407815,99132,446287,183118,161720,147063,116073,49598
92,51,0,0,979420,117892,18766,9564,13621,9071,5773,2341
93,26,0,0,1605484,791825,216761,191959,323820,289601,22102,36330
94,51,0,0,775438,72714,19903,12383,11911,7676,1291,1278
95,51,0,0,1265028,237915,241242,127106,94486,175093,64968,51842
96,51,0,0,229106,29406,3624,3427,1876,2678,293,569
97,26,0,0,630216,75036,6991,14059,13079,13820,7063,2653
98,26,0,0,1865566,248089,137651,141428,109657,52296,50625,17467
99,51,0,0,1001557,36606,12891,8168,33922,13691,12551,2563
100,26,0,0,1651071,45829,7709,12592,17286,29955,33090,892
101,26,0,0,1692770,29017,1971,6068,24243,10357,21169,1345
102,0,0,0,937932,1592,23,1556,5978,3610,6773,578
103,26,0,0,3175230,58770,10634,8550,36973,19312,17979,3858
104,26,0,0,1541598,19072,12756,9720,29596,21808,10323,2065
105,0,0,0,924147,32245,2185,19882,22925,64850,20576,979
106,0,0,0,35853,4308,3316,4856,1533,3146,826,594
107,26,0,0,1068288,28872,19498,17941,10531,11533,2010,2033
108,51,0,0,2679581,248308,319450,245441,301158,49647,25712,10772
109,51,0,0,1293830,101535,4280,13259,21962,14593,4985,7910
110,51,0,0,572944,72150,24460,15929,12400,12417,6749,4627
111,51,0,0,391733,25964,7804,7499,7433,3787,4019,1812
112,26,0,0,1520648,37044,1027,15610,30930,19186,17577,8837
113,26,0,0,864372,26264,10485,6752,24687,17009,2794,830
114,26,0,0,1630154,106605,7392,22557,54152,24971,16779,4346
115,26,0,0,1018036,3583,677,2297,14193,11031,3967,1094
116,26,0,0,1387835,13165,3079,2711,6837,14385,2643,747
117,26,0,0,316978,7609,4245,613,7393,7302,3178,564
118,26,0,0,548317,50564,18104,23870,33892,15540,9937,6643
119,26,0,0,645540,24856,11217,1326,906,247,440,1144
120,25,40,11,177023,9275,707,2531,1273,3853,2173,467
121,0,40,11,683198,72828,17160,27051,29100,30933,3969,8007
122,26,40,11,1170880,214798,17396,43968,39582,30060,5397,2984
123,26,40,11,834901,15205,10953,12462,12294,4150,1246,1799
124,26,40,11,337188,620714,28409,19528,69444,228387,4092,6615
125,26,40,11,824962,274707,53935,61225,176449,44812,6828,6576
126,26,40,11,547490,58760,6959,36910,8183,5098,6272,1072
127,26,40,10,519252,112902,20824,13363,41044,33469,7392,2731
128,0,51,11,358914,81499,8445,24299,48930,30812,5987,2397
129,0,51,11,1202969,75694,6455,11714,10340,14575,4207,2467
130,51,51,11,2051434,88988,51582,19499,215182,41112,5272,6536
131,51,51,11,1147941,163318,36655,100605,64962,50591,6186,12897
132,26,51,11,135298,11806,6173,12320,5888,5559,2909,1471
133,26,51,11,114147,11666,5529,949,6807,14472,11752,8430
134,26,51,11,19447,2578,668,2705,867,1072,288,203
135,26,51,11,640042,2673,2265,1513,6400,4515,11261,564
136,26,51,11,1167257,12580,10921,4877,6723,3736,5771,439
137,26,51,11,72571,5365,2943,903,3726,1331,1260,221
138,26,53,10,1690427,20076,6491,6762,32544,9436,18360,1512
139,0,53,10,3451200,27609,17266,16692,71788,12792,21436,1376
140,26,70,1,1992457,21677,25741,9316,12071,10533,10019,2138
141,0,70,1,710190,11940,3092,2936,8095,1930,2187,248
142,26,70,1,2055369,132648,22582,22529,29311,10965,14542,1629
143,26,77,1,1282108,41417,5367,20104,23822,16321,12880,923
144,0,77,1,2408137,19189,11141,21692,45953,17090,14857,2688
145,26,77,1,655529,14788,4136,4819,10894,7279,3483,565
146,26,77,1,689760,21414,10205,4581,20291,11951,9044,1593
147,0,77,1,979366,12253,3920,3903,6168,3406,2457,344
148,26,77,1,1289045,6381,3257,2950,5374,2517,5656,257
149,26,83,1,677199,10776,6686,1544,8182,3776,3252,647
150,0,74,1,1950181,37420,15494,14285,27131,4551,7297,1340
151,0,81,1,685683,45044,6598,39245,30937,13125,11003,1862
152,0,75,1,393715,20007,1755,4190,9327,2701,4100,558
153,0,77,1,577397,15044,5742,6486,9103,2912,2350,708
154,0,61,11,2070533,19949,2015,8106,15839,16604,12284,1330
155,0,48,10,819857,53013,27861,12503,68237,10263,17296,1516
156,0,41,20,2271576,39859,3189,8958,44336,13191,5430,2360
157,0,37,17,2229333,45732,15852,10035,24762,6987,11001,1866
158,0,43,10,1219967,16231,633,14610,31025,9067,4582,1626
159,0,43,10,512163,15853,4394,6640,7822,2044,2844,715
160,26,51,3,1760270,61084,21225,21847,31800,6299,9877,1724
161,0,51,3,1768282,8720,3713,18093,3141,3084,1740,623
162,26,80,1,649473,7242,3571,4679,5794,2141,2712,155
163,0,57,1,1719181,67346,3304,6743,22505,11393,6993,2575
164,0,61,1,842111,59618,23473,14252,48888,6650,20888,2052
165,0,48,1,87398,15047,3655,2621,11410,2269,1726,663
166,0,48,1,802872,6655,2172,8311,6690,1342,1874,633
167,26,48,1,605896,27046,4204,6154,5376,1732,1069,957
168,26,47,1,249400,8747,7229,2053,4808,3144,3391,891
169,0,47,1,1053668,20453,4595,2958,4424,1518,2570,558
170,26,47,1,1352742,229590,14533,44581,76936,38166,4683,6030
171,26,60,1,713468,119762,11231,18936,27952,7588,6500,1461
172,0,60,1,1741029,95558,6597,5171,5028,3179,623,2009
173,51,60,1,2871070,152393,68688,145684,103428,103506,56846,29594
174,51,60,1,1199270,231898,283188,138426,73905,80759,26180,27530
175,51,60,1,588841,95775,15132,15157,13143,24516,13110,9539
176,51,60,1,1947516,300817,31838,64022,87583,18355,30839,3826
177,26,60,1,1491441,16827,10826,5450,17696,5473,5934,1182
178,26,60,1,1581487,27848,26139,15587,91483,29019,19378,4165
179,26,60,1,1111006,23947,3576,3670,10243,5365,4154,690
180,26,60,1,1994958,7286,1222,1536,5719,8425,2818,317
181,26,60,1,356923,103922,34875,25663,30519,15449,10009,1337
182,26,60,1,946150,30688,9041,2708,2108,852,228,962
183,51,60,1,1133808,15604,17535,2761,19745,16025,30006,13970
184,26,60,1,812443,1921,911,1004,8899,10575,7136,952
185,26,60,1,1353995,184814,27841,28263,17640,22824,39830,2846
186,26,60,1,2538543,105081,23089,63519,15236,21718,31049,2674
187,26,60,1,926150,5546,2724,4154,2410,7469,1690,497
188,26,60,1,720560,3756,1074,681,11194,12194,1163,1086
189,26,60,1,936090,13796,5234,5801,3770,8288,6763,384
190,26,60,1,776075,30451,1964,2367,10778,5338,3950,863
191,26,60,1,896025,7057,6187,4044,11712,2848,7230,676
192,26,60,1,1771001,47451,14403,20420,52551,23028,36665,8032
193,26,60,1,616847,19078,9815,11885,7548,6260,4965,794
194,26,60,1,3036921,616429,133868,312765,254949,221013,29918,35021
195,51,60,1,1564253,481468,148475,78945,106804,49567,16528,7982
