2019-11-16 20:49:13.460776
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,502700,240395,368199,293338,86745,33525,16609,16966
3,25,0,0,1588815,149809,8698,12060,8442,6746,7546,2107
4,51,0,0,499319,28237,8724,12651,25997,8367,3183,4684
5,51,0,0,563709,14238,1569,7489,22234,20777,1487,2769
6,26,0,0,414976,37850,8916,21578,6570,9021,4833,6500
7,51,0,0,530265,4588,291,1862,6721,5630,6083,2956
8,26,0,0,821929,57661,1431,4826,19705,21167,1738,1034
9,26,0,0,420211,105105,24614,25495,19235,9197,4330,11244
10,26,0,0,2072537,47934,59486,150867,83771,38851,21917,50640
11,51,0,0,480860,11410,29137,5524,11781,11569,4934,1294
12,26,0,0,1324411,27126,588,4255,15625,7723,8480,1523
13,26,0,0,875121,11184,1050,3760,21207,13601,9504,1089
14,26,0,0,423330,14755,13538,11088,15461,20860,15066,6012
15,26,0,0,425920,61979,3080,33001,36075,46880,32473,24446
16,26,0,0,496319,110900,185253,65330,220113,55590,59099,66860
17,26,0,0,985907,177881,6983,59520,54413,44449,22235,14937
18,26,0,0,1827384,158243,41514,100967,80987,92998,45784,50439
19,26,0,0,378028,66528,63777,15014,44377,32122,15027,9117
20,26,0,0,812007,73482,7979,22184,27566,13703,13179,2533
21,26,0,0,445012,65991,15352,12127,13544,16147,10755,15772
22,51,0,0,761446,228082,62880,71990,18827,60114,25363,40351
23,51,0,0,658681,112907,74608,16435,83041,37539,9386,4697
24,51,0,0,775025,131654,55297,41726,21346,12504,3764,3069
25,51,0,0,392580,134264,10584,35875,21604,12470,10712,39403
26,51,0,0,1112696,53721,23259,7937,58468,35368,131596,80646
27,51,0,0,488837,182051,39165,72581,44628,77617,101404,134989
28,26,0,0,1189098,140826,2381,56800,50532,36922,37283,32288
29,51,0,0,315530,5713,6381,1118,3914,4344,16072,5859
30,26,0,0,362100,113247,71339,18789,46463,58959,106625,54015
31,26,0,0,1385608,152928,139721,31652,30456,33564,12896,14547
32,51,0,0,1887942,669143,118493,134568,144668,263526,166286,51469
33,51,0,0,2310328,1041161,655350,912057,249627,374651,255942,258782
34,51,0,0,595265,54663,14102,4576,18152,40008,44679,21699
35,26,0,0,331084,86928,30983,43167,60651,54744,48867,61045
36,26,0,0,921400,260818,111270,51810,71318,67566,81585,54041
37,51,0,0,407962,33519,30730,29628,35411,41550,20635,77708
38,26,0,0,551550,142441,61258,60966,47963,60065,38660,23451
39,26,0,0,1117877,21550,27518,28537,31935,23506,43734,29110
