2019-11-16 22:54:49.804347
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,51,0,0,742304,159707,240440,126026,68427,70834,6837,6443
3,51,0,0,2474666,99071,90743,46039,35512,78235,62556,28923
4,26,0,0,775019,19550,1663,17498,12783,21958,10445,4898
5,26,0,0,1020712,173215,56545,99948,144459,43897,15374,14844
6,26,0,0,1191900,179298,507879,226431,255151,51488,25723,19762
7,51,0,0,3065379,82635,20238,49791,13264,51144,55086,24727
8,51,0,0,1077387,340619,24368,169077,47329,47167,12075,5450
9,51,0,0,1994597,686724,311189,194625,86168,53615,13703,8661
10,26,0,0,1324175,93457,77727,72120,76674,39909,5005,12109
11,51,0,0,1519371,112962,7340,23326,81246,26746,12778,3669
12,26,0,0,1932196,118544,24345,38079,60060,30739,7656,3779
13,26,0,0,1133714,14668,1878,10250,6357,3911,3137,1477
14,26,0,0,1626491,72006,30251,38399,30735,17949,2866,16226
15,26,0,0,1752042,753032,288091,45605,104010,82100,36182,19842
16,51,0,0,985930,50619,12730,27805,16699,7206,5993,3074
17,51,0,0,1512265,316914,943456,584082,334400,373085,69834,30548
18,51,0,0,169616,7862,339,3564,5503,3271,542,522
19,26,0,0,898620,26943,6169,5120,8098,6898,933,664
20,26,0,0,1615868,46241,3357,15103,7387,3854,661,1227
21,26,0,0,2176894,90969,12214,15612,24603,6756,2178,1367
22,0,0,0,2084686,117064,159288,64649,22456,75459,22861,40679
23,51,0,0,91126,44832,83755,35043,68306,32807,15792,13051
24,51,0,0,750692,35993,8478,32844,19530,44815,12308,10841
25,26,0,0,852906,6207,2651,27529,33173,17436,2524,786
26,26,0,0,529987,37684,730,27494,33591,15395,5534,1395
27,26,0,0,988307,33412,14618,5976,16177,10505,3265,1308
28,26,0,0,1795419,38254,9848,6158,5153,9997,5308,639
29,26,0,0,1079340,9599,5420,1878,4290,2748,2911,563
30,26,0,0,1131913,17111,5392,3221,4985,10234,785,435
31,26,0,0,531328,9718,4151,2153,18355,7489,2288,1115
32,0,0,0,312361,2621,2155,1039,9394,1939,6689,842
33,0,0,0,2632369,132095,6809,16946,21900,24227,13077,2772
34,26,51,37,1160284,6753,16738,32182,35238,5430,8909,2472
35,0,51,37,749486,12198,3123,1518,10474,1893,4797,759
36,26,35,60,1504596,10120,4643,4008,55075,44785,6757,5072
37,0,35,60,523375,58921,27554,17605,13830,8779,4759,1634
38,26,30,50,572715,19029,4676,2101,4569,1357,1395,301
39,0,30,51,1221489,25375,6810,11128,22965,8797,13232,1397
40,0,13,47,1640551,62821,14058,6611,22092,6008,5767,964
41,0,27,17,735840,56382,16205,7741,14110,6536,8203,965
42,0,26,17,546603,84485,19765,11943,51953,6451,9810,1945
43,0,26,1,1273677,114533,31944,14252,18225,3848,5283,1287
44,0,37,4,58831,6417,1787,5882,5764,1886,1297,962
45,0,26,3,723612,62392,7591,4645,22878,5542,3511,2376
46,0,27,16,378380,61446,6774,18372,11976,21273,4164,1788
47,0,29,17,682638,91023,16173,20050,9358,3958,1168,1153
48,0,29,17,703075,177753,23813,62038,103288,45888,5101,2589
49,51,29,17,1114099,2085782,698376,1052651,540780,339836,95028,98397
50,51,29,17,926943,81666,7364,21882,11839,23243,2413,1419
51,26,20,10,165781,26290,4867,2540,4471,1761,1143,341
52,0,26,8,881697,52937,9256,13727,41120,4519,11682,2245
53,0,23,1,391804,41394,14111,3126,46486,5301,9146,5552
54,0,37,10,79248,6235,8508,3126,2329,1702,2038,234
55,0,38,20,480520,64238,20474,3712,9736,13932,6957,781
56,0,37,20,1831936,91504,9573,11224,8517,6608,6007,1067
57,0,51,16,135784,12737,6638,6126,2761,1660,1775,389
58,0,34,14,96721,19918,2550,2479,625,1806,681,351
59,0,40,4,106255,17023,2390,7227,2552,1577,1039,541
60,0,43,10,1358381,52248,10067,7949,4452,7070,3057,953
61,0,40,1,103228,39639,15985,10393,10453,1345,474,314
62,0,40,1,912845,42490,5184,19910,25409,8618,3223,713
63,26,51,1,24176,12041,4419,3272,1072,991,1250,412
64,0,43,1,1842813,47379,6480,15509,33587,4980,5425,1692
65,0,43,4,408008,49913,14151,7255,24212,10375,1626,1329
66,0,41,13,1037697,77944,25510,16337,10770,6556,1814,557
67,0,38,27,1124453,14326,4035,8537,5801,6969,1209,1205
68,0,53,26,1109381,105282,25503,25458,12932,6841,4513,2053
70,0,38,21,1261354,181636,9547,18401,39553,7161,4363,630
