2019-11-16 18:17:53.811238
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,0,0,0,0,0,0,1,0
3,25,0,0,1756068,36338,12919,37696,105409,44505,12527,12176
4,25,0,0,1629120,42643,5087,8394,22874,14091,4313,7395
5,54,0,0,693753,171471,5420,16951,33841,18083,2061,1560
6,55,0,0,704159,71131,29576,9099,13748,16591,3982,4590
7,80,0,0,341850,10901,6180,7729,2456,7491,291,179
8,55,0,0,2014545,132225,65697,19581,34488,15474,16170,7334
9,200,0,0,2601566,73995,5839,18684,15719,7693,9370,1981
10,200,0,0,675562,12964,2248,2634,10056,1703,2839,744
11,200,0,0,3145607,32636,8792,6604,19711,64365,7444,2983
12,200,0,0,793728,21849,2259,709,8230,4303,6039,503
13,200,0,0,279836,2411,410,158,1322,3632,553,140
14,200,0,0,1261960,27027,9006,8791,10034,4371,5037,1022
15,200,0,0,761356,35714,7610,5734,7945,8881,8177,265
16,200,0,0,1214297,3854,1872,4445,9624,12439,2056,317
17,200,0,0,2295771,35635,4675,50433,69323,14072,15944,1584
18,200,0,0,222852,4909,2544,2454,5350,11509,2642,170
19,200,0,0,1604231,12796,2273,3788,9259,10045,8616,6622
20,200,0,0,573388,6298,2838,2920,6504,4692,4426,768
21,200,0,0,214649,7855,725,539,1245,6319,702,740
22,200,0,0,1461472,36070,4964,4538,11774,31340,487,717
23,200,0,0,1298092,12356,7851,7325,14869,36754,1423,478
24,200,0,0,968397,9588,2872,1429,2802,1455,589,602
25,200,0,0,8234,1934,211,225,402,3243,28,24
26,200,0,0,7068,922,134,126,418,2944,25,39
27,200,0,0,1484509,8722,336,485,14726,13813,4570,783
28,200,0,0,863663,22675,1146,2332,15027,30972,1033,396
29,200,0,0,836552,16497,1389,1843,17909,39933,1412,1610
30,200,0,0,1212653,12232,116,2259,11473,38048,911,421
31,200,0,0,1453203,6248,144,2619,12540,42268,894,703
32,200,0,0,1685396,8391,4061,3238,6369,41292,457,460
33,200,0,0,101806,1572,118,367,4201,11683,142,213
34,200,0,0,714994,8919,3682,2690,4171,28392,4137,1095
35,80,0,0,2473912,112746,10681,7864,62228,35849,30969,4865
36,55,0,0,2114953,64421,4555,7159,5814,19153,671,576
37,26,0,0,856215,14308,4189,2585,17006,18518,2058,713
38,26,0,0,682553,13279,2294,1394,15242,12668,4045,1020
39,26,0,0,794094,1061,1043,748,7206,21556,651,630
40,26,0,0,9505,1208,650,379,2124,5315,536,154
41,26,0,0,1553952,95616,54477,8679,24488,10597,8556,3282
42,26,0,0,876447,186441,27158,30341,23830,17517,14818,2134
43,26,0,0,1097245,17103,3393,5592,9359,18756,2942,437
44,26,0,0,1608697,60752,12150,7749,36824,77255,6260,3358
45,0,0,0,744816,16200,588,2201,5792,7747,12052,694
46,26,0,0,559812,7527,2328,1949,3863,9202,5543,291
47,26,0,0,16678,1529,239,270,690,7781,107,82
48,26,0,0,22614,2064,1307,258,977,7175,75,57
49,26,0,0,1132010,13335,4048,3434,6528,24438,409,252
50,26,0,0,661125,1688,2355,715,6988,17561,464,390
51,0,0,0,15492,1934,220,223,852,8058,177,31
52,26,0,0,313674,5361,1673,1582,1771,2244,393,113
53,26,0,0,1112002,6191,8505,1833,7201,24336,1672,453
54,26,0,0,623387,8262,215,3765,7136,5533,11761,818
55,26,0,0,886800,1431,457,540,5270,19820,851,637
56,26,0,0,2695031,10230,1096,3387,29799,14263,46247,3978
57,0,0,0,2126307,33720,2819,4601,42679,62268,3281,2970
58,26,51,30,744327,19901,1558,4323,5334,7644,1195,250
59,0,51,30,1627599,23213,2961,4401,4492,15190,465,347
60,26,75,27,650996,6266,2895,464,3545,4748,5338,538
61,0,97,16,1950743,295283,78689,69406,79412,83799,20970,3166
62,0,100,1,995058,43867,6725,7881,19270,4741,4513,1195
63,0,88,1,160219,75782,1361,5485,7594,5704,1610,995
64,0,88,1,1432953,7472,9004,504,10688,4434,2010,1171
65,0,77,1,1030626,49879,3935,10333,4816,4645,2207,598
66,0,88,1,52891,8337,4074,1278,2442,975,426,294
67,0,88,1,987801,15195,654,1408,3200,18514,920,269
68,26,88,1,17636,4977,410,317,648,8084,46,41
69,26,88,1,879990,59646,24613,45244,53228,21068,6410,1762
70,26,88,1,431838,8828,3459,2941,3876,6943,7625,1221
71,26,88,1,21337,2342,960,223,648,4192,412,17
72,26,100,1,219797,15104,6197,1105,5690,2411,2491,169
73,0,100,1,822180,12552,2351,2091,3174,28802,324,417
74,26,100,1,57031,3139,431,439,1626,9557,187,193
75,26,100,1,1034106,19770,633,513,4975,12313,797,418
76,26,94,1,2058947,29534,9949,2670,21732,18031,17476,1520
77,0,94,1,780814,24346,597,1162,14317,4766,3050,422
78,26,94,1,41544,3241,396,1263,615,400,603,120
