2019-11-16 11:50:45.958156
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,49,3,2,2,1,1,0,0
3,25,0,0,1084734,339657,69026,45304,32775,21456,4099,6054
4,25,0,0,2566436,171589,124976,32726,18362,18455,4127,1310
5,51,0,0,1541807,126569,7789,14002,42338,18176,2418,2302
6,26,0,0,626930,30869,19209,7302,9033,10416,2610,882
7,25,0,0,623766,55167,23950,6145,12707,9279,3076,733
8,51,0,0,255430,6909,11203,5323,4079,3694,978,236
9,26,0,0,819022,28173,22252,9643,16320,5899,1788,757
10,0,0,0,687373,152250,27522,22156,30977,16124,15910,10362
11,51,0,0,583467,96520,12727,8020,13250,9900,1639,773
12,51,0,0,624566,66615,3738,526,3804,4234,778,192
13,51,0,0,584628,116526,17347,33462,100931,77939,43785,26316
14,51,0,0,286050,289725,182988,25339,67398,69080,36213,14924
15,25,0,0,1867164,67308,2049,23589,29541,10320,3946,2389
16,51,0,0,2498673,174265,48678,16749,46292,40023,5863,4752
17,51,0,0,2693176,220729,204543,119255,207775,261894,163419,74704
18,51,0,0,881088,39844,16491,27954,74513,29745,11253,3242
19,51,0,0,1307488,51031,10707,13255,18121,12723,5546,1811
20,51,0,0,230251,16328,17381,6151,6670,4759,11259,3248
21,51,0,0,632121,227089,52803,12953,11357,48453,11477,7496
22,51,0,0,803421,38099,66298,82944,60835,19539,2312,5484
23,51,0,0,388214,137004,15321,23601,21030,48347,22067,12637
24,51,0,0,650612,90803,11027,26674,32331,45652,6870,1203
25,51,0,0,1808242,436919,99182,235570,468784,281223,146377,184290
26,51,0,0,890917,51236,18348,4139,3530,16089,14041,5333
27,51,0,0,1385215,40517,6167,3681,5320,3771,1630,842
28,51,0,0,638726,5101,5035,2635,3909,5227,1571,900
29,51,0,0,854885,438346,234505,233579,225139,94234,65863,87210
30,51,0,0,206803,74355,36141,19064,29184,10587,7239,4765
31,51,0,0,847890,433382,94685,139999,241006,120842,31891,24830
32,26,0,0,487927,30962,6974,7366,7347,7971,1515,418
33,51,0,0,1844055,727050,33576,338693,174935,135285,21004,14558
34,51,0,0,505997,182994,2345,30999,70297,38612,3570,2423
35,25,0,0,391042,74021,10834,22610,11439,21739,7082,4270
36,51,0,0,730899,145178,98360,87825,121624,63015,116554,96580
37,51,0,0,2190228,377247,136303,106663,160742,124966,74238,27539
38,51,0,0,315597,340053,414336,133523,250020,74759,76396,41244
39,51,0,0,1080571,222639,177862,101963,12463,22765,15914,16067
40,51,0,0,616909,20333,7164,9305,2923,4741,3985,1847
41,51,0,0,601501,28081,14235,8276,7656,5247,5858,4416
42,51,0,0,1170579,53144,59852,28722,69393,63606,7073,8379
43,51,0,0,506443,50126,4412,7289,26696,12648,12897,7736
44,26,0,0,1112346,248171,115162,125527,7965,27634,12576,16255
45,51,0,0,138832,118855,55315,65274,34654,28045,14756,14240
46,51,0,0,402768,66290,26850,13100,28918,19514,5540,2755
47,26,0,0,2833977,907327,479655,1164435,425233,823240,305347,312314
48,51,0,0,1197093,45009,13519,9685,25909,19005,23538,18099
49,51,0,0,1509372,205090,153217,197264,91543,34092,62769,58055
50,51,0,0,569800,135397,11546,12447,20968,18380,6365,3080
51,51,0,0,2535604,986665,88794,268750,200377,227483,81871,136899
52,51,0,0,586953,4186,16672,6157,2576,2124,2428,1747
53,51,0,0,1654387,63415,108821,62014,10631,9982,9209,16015
54,51,0,0,1380764,459751,179902,115266,125336,85751,150675,105249
55,51,0,0,550738,85160,48313,40791,4651,10564,3193,2348
56,25,0,0,898422,299926,16797,28465,67259,25239,14244,33587
57,51,0,0,258258,164470,8089,33582,36475,16485,21445,15727
58,51,0,0,573718,104856,42643,58781,35424,34482,36153,5868
59,26,0,0,2018358,119821,54037,35240,19360,22826,4906,2127
60,51,0,0,557097,25886,11361,7934,20241,7832,2473,1445
61,26,0,0,618733,338462,83438,34128,19572,31590,10961,6611
62,26,0,0,909706,255633,230696,79725,121129,63873,42391,33881
63,51,0,0,984257,160689,27408,44459,79202,119097,41822,59363
64,51,0,0,1428162,58041,57158,21988,23155,13803,2878,1891
65,26,0,0,1481843,59850,36454,61482,77798,37142,11369,30011
66,51,0,0,426897,28793,16984,11556,1630,6185,3676,2735
67,51,0,0,1366211,602589,133875,119905,63224,96970,20058,8245
68,51,0,0,562265,11823,7648,2996,2404,1194,2944,911
69,51,0,0,113122,14753,29972,20439,19907,6870,7698,8930
70,51,0,0,1944985,38729,96153,109589,91115,104854,34016,10218
71,51,0,0,718434,100307,14187,12119,15925,33047,15442,3353
