2019-11-16 19:50:37.110258
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,104349,67212,27596,6102,3179,1084,1041,2236
3,25,0,0,222315,262512,42080,211115,61294,70332,23990,36394
4,51,0,0,720450,182851,21091,67538,40297,49898,45527,31013
5,51,0,0,557077,13204,18925,7805,40372,18172,19018,8277
6,26,0,0,2149458,463652,127030,409770,271198,557238,248652,278955
7,51,0,0,737862,113427,101704,64818,25960,145993,80234,127974
8,51,0,0,318690,49482,91820,43775,28966,34293,51557,75730
9,51,0,0,182913,55419,31685,27150,42135,24424,35859,20767
10,51,0,0,1544383,73270,12268,11059,22968,87273,22740,44832
11,51,0,0,375546,93014,40238,51359,17825,65106,32330,22050
12,51,0,0,687719,127524,83838,117766,33221,65606,40189,50319
13,26,0,0,349918,85057,53442,43205,35635,40512,40359,32756
14,26,0,0,955715,31859,9171,66162,76936,180633,50820,27232
15,26,0,0,890450,115651,38489,54403,59344,73116,70719,33733
16,26,0,0,390919,9767,18481,8044,26162,25703,33363,24274
17,51,0,0,772550,1583034,798,406624,19629,303039,388050,198833
18,51,0,0,458960,11928,13345,23084,5741,22493,9958,16990
19,26,0,0,800047,72573,35581,21314,46218,20188,13934,37691
20,26,0,0,705857,87244,45193,97966,53765,187735,79747,135674
21,26,0,0,1129157,131046,10620,44169,73336,38860,30786,20309
22,51,0,0,734652,244498,17858,34988,17040,18476,2936,25230
23,26,0,0,1602632,295013,182263,40196,22068,80704,78836,110873
24,26,0,0,43125,142784,23612,18541,18252,9268,10693,16928
25,26,0,0,521722,71277,116041,63167,95261,38717,62380,27950
26,26,0,0,1453419,75036,55422,15838,7646,16679,4980,21248
27,26,0,0,2519682,674769,184672,232886,158572,137132,150782,198351
28,51,0,0,571555,175218,28179,25535,19031,43115,3684,7027
29,51,0,0,549861,553645,27290,104772,90437,128264,36226,14884
30,51,0,0,773098,44581,3590,4650,7449,7693,2827,1264
31,51,0,0,939516,1280854,391701,238582,257603,255855,124256,59836
32,51,0,0,1452313,188564,210122,266882,118842,249147,201795,224889
33,26,0,0,919665,382344,54993,78215,123675,136411,62942,70442
34,26,0,0,720997,11851,87515,143663,74651,82080,128096,78622
35,26,0,0,883148,145024,12243,52011,15887,111115,103701,74384
36,26,0,0,1887680,93042,42066,249335,115573,147551,213591,259799
37,51,0,0,601769,191954,43158,18916,49726,44315,21424,11262
38,26,0,0,907267,297073,25736,43841,41443,74314,56536,34374
39,51,0,0,1270555,170140,175754,62632,73967,70913,55787,111314
40,51,0,0,985995,105965,8421,20295,26855,54863,29582,41672
41,26,0,0,1112412,17610,31296,26397,13625,50627,16480,93336
42,26,0,0,799721,109692,13579,53091,45579,36321,28759,23465
43,26,0,0,1075593,161045,49298,17059,26000,55258,58121,81443
44,26,0,0,545958,18087,20396,24362,30956,67886,67484,30561
45,26,0,0,1236768,18010,10177,17278,15287,17720,13726,15954
