2019-11-16 06:37:08.917170
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,15176,1044,419,306,191,112,89,156
3,25,0,0,191190,64707,30443,5673,6138,3510,1955,2042
4,25,0,0,189993,236936,72539,18872,2241,4481,5807,1264
5,0,0,0,1092044,279978,69355,18743,4730,5129,4265,1246
6,0,0,0,768747,266904,15788,45606,95051,30510,12508,3323
7,0,53,37,634193,72035,25569,21653,4583,2534,3004,2388
8,0,56,37,56811,40613,12473,1817,1313,1705,414,441
9,0,47,37,160236,240824,28670,4509,2813,7250,3627,1194
10,0,54,53,841304,43138,7225,24335,19674,9345,4580,5944
11,0,54,53,1455149,36603,6404,5825,3509,3181,403,192
12,26,54,53,1281370,290820,52315,56435,101938,54724,9375,8360
13,25,54,53,777073,52882,17237,13535,6276,4424,1151,729
14,26,54,53,778678,18395,3563,2374,1248,3519,659,288
15,26,24,77,1616223,755134,60021,51357,175971,141675,10170,7621
16,0,23,77,788767,33705,5249,6671,4827,1530,531,1664
17,0,41,80,335348,106376,36573,18930,23763,6158,9563,3205
18,0,20,60,264381,279704,23834,13339,6644,5910,3073,2911
19,0,24,37,1639784,203794,8435,18775,5558,4266,2533,2467
20,0,30,41,1341119,82310,22940,21702,5260,6294,2034,904
21,0,43,35,2878187,54083,30997,22630,16418,2770,3352,3113
22,0,38,35,46257,16907,1337,466,1359,372,153,143
23,0,60,53,482157,86614,30162,33667,42239,13419,6119,3591
24,0,63,67,840756,36860,7329,27736,11515,14024,1449,1199
25,0,53,93,510599,16575,12869,1805,6958,11647,2787,919
26,0,53,93,287144,10766,2748,1756,2437,510,355,160
27,26,93,100,843258,75719,92339,18038,6735,13846,2387,1466
28,0,75,88,203671,80603,8214,5768,7459,1972,1056,287
29,0,75,69,620460,81444,51434,13406,16800,6562,1122,1621
30,0,60,48,625128,127473,16255,9310,9302,5123,2110,979
31,0,34,41,1066508,96935,6128,18589,5033,4779,2099,1535
32,0,37,35,50770,68084,4768,8901,866,885,312,94
33,0,13,37,1125706,72829,8660,5103,6887,4973,3467,874
34,0,29,30,78027,30014,4954,9760,1160,781,1567,224
35,0,37,23,308653,111175,30377,11657,5805,2911,745,1542
36,0,51,27,382231,81285,35277,9402,6247,2435,2490,1066
37,0,64,16,352255,168671,45287,17179,4349,3636,2709,463
38,0,63,16,177586,25943,6131,5578,1288,817,223,97
39,0,48,8,74712,236046,13423,17866,5299,2312,2261,545
40,0,43,24,1369900,98409,16525,27452,11587,12770,2062,2941
41,0,43,30,827464,46716,16972,4765,4991,2518,1483,690
42,0,37,27,2165159,544536,104747,64280,22125,10065,8786,3337
43,0,50,40,389397,113520,27266,6012,965,4048,3133,499
44,0,44,29,2152471,641747,81897,97219,20834,23454,19235,4032
45,0,44,29,1864323,599695,558503,425985,595274,784982,51325,29491
46,26,44,29,398471,5956,2836,2924,4516,6943,4414,2107
47,26,40,37,94530,51940,8598,11276,6419,5215,1270,801
48,0,35,57,862947,249685,13850,54175,58773,35001,2930,1843
49,0,35,57,572763,5701,2346,4144,2390,2129,680,115
50,26,29,57,891739,145935,22326,17279,29576,6088,5571,1562
51,0,40,69,1503066,273004,143254,52998,69173,36952,8463,1718
52,0,50,78,3023165,207972,107752,97491,81443,72038,10201,4658
53,0,41,77,2096336,163328,5728,17100,10300,18244,2530,1913
54,0,51,74,124368,96970,31743,11740,8104,3502,1046,1177
55,0,37,57,604774,279164,32881,20453,4160,6473,8559,1831
56,0,27,44,73793,38232,6883,7358,929,1945,1763,317
57,0,34,37,1036093,92616,12087,8028,11370,4825,3849,2196
58,0,35,43,40851,37272,16105,2155,4057,2494,735,1120
59,0,44,60,87487,8891,552,4998,4417,1504,1476,695
60,0,43,54,1069598,237021,43702,33308,6911,8194,5836,2050
61,0,63,70,14975,21611,23849,1896,8777,10567,2996,2832
62,0,56,77,112238,28309,6279,3817,2454,2622,1598,624
63,0,48,78,71865,33163,5286,3837,4475,5522,792,632
64,0,48,93,1152125,476093,21232,164788,65763,82325,5883,4191
65,0,51,91,431473,50042,23658,40880,12084,22167,1534,392
66,0,63,87,1800519,161430,34897,65525,4291,9607,3421,1113
67,0,78,83,291532,25918,11870,6438,6416,3862,1526,232
68,0,64,60,880803,297615,27256,14102,15036,4357,2820,832
69,0,43,48,617672,241047,19117,34319,25326,16952,2808,1593
70,0,43,48,1384468,173315,48994,92644,37054,119172,11959,9125
71,51,38,61,1001759,171521,47226,57951,13766,36889,5651,1724
72,0,21,40,381306,132489,18084,8504,5821,1757,2018,513
73,0,40,56,915583,95273,29637,15608,5239,8493,1856,1524
74,0,56,57,200864,15433,7028,2970,1044,1848,731,179
75,0,56,57,842968,303073,159136,116970,29890,19703,15081,3861
76,26,56,57,647616,19469,4068,3102,326,3278,486,314
77,26,35,56,2084804,272109,24926,17541,70984,39347,9544,4333
78,0,24,80,588014,25174,1180,928,1212,2982,352,111
79,0,17,88,572099,60269,12940,8421,3018,11572,914,123
80,0,7,87,172169,30069,4984,3511,7091,2378,1389,1719
81,0,10,88,6292,29927,2747,1944,4283,5513,4745,1826
82,0,41,94,387600,15117,10832,6815,6799,6706,4174,1648
83,0,44,100,18330,18396,4355,5321,3872,7607,2729,1660
84,0,57,100,7588,16576,12115,2846,4647,6776,5504,1177
85,0,74,100,21440,8872,6456,1585,5884,7929,3776,877
86,0,69,100,1162,13841,6654,4671,3964,5350,2845,2889
87,0,63,100,1472923,619274,134699,66681,206149,149194,24136,15176
88,0,51,100,221395,24110,2407,7479,6403,8500,827,500
89,0,51,100,832337,45471,30144,14869,5587,17976,2548,599
90,26,60,84,540461,96087,54864,8120,5461,4172,3071,1473
91,0,37,57,323395,257388,20217,9651,1838,3269,2737,818
