2019-11-16 11:56:17.711651
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,32281,19662,8177,5483,3517,1757,112,30
3,25,0,0,436227,21153,40956,6640,2069,5386,1562,1696
4,0,0,0,158519,45706,7876,1010,2441,5169,2258,552
5,0,0,0,84218,18322,2728,1600,2251,4245,1491,465
6,0,34,34,117587,20651,2698,3333,3871,2220,2122,828
7,0,30,56,19242,7860,3002,8665,21683,5405,5138,2652
8,0,37,38,5555,20048,13263,1907,2367,1418,1468,263
9,0,53,38,209351,24638,99095,115821,45047,23817,9355,3514
10,0,53,38,734887,2197,3975,1242,3247,1362,371,182
11,26,53,38,929925,35693,9999,15106,2772,3137,2344,1101
12,51,51,27,367096,102011,8084,11187,5884,5136,3368,3241
13,0,47,1,477883,108194,22070,5157,18535,6330,2579,1388
14,0,40,1,485145,51681,5388,18882,24970,4359,6464,9159
15,0,20,1,837078,189257,36087,21221,12201,10695,3181,3743
16,0,29,1,197024,15938,2418,7659,1380,1863,383,223
17,0,29,1,747538,729386,37684,184105,202965,64022,9467,8483
18,0,29,1,186571,30136,11519,7659,5774,5663,169,160
19,26,24,11,3520646,171951,28124,12947,43698,22995,6614,5060
20,0,24,27,95526,51309,11966,4733,11289,6463,2624,3250
21,0,16,40,18775,64100,10681,5273,6282,9993,2857,1390
22,0,11,69,10813,19541,5895,1090,19390,15593,4977,1791
23,0,11,64,40286,41341,4828,3556,6343,5922,3576,2623
24,0,10,70,22519,22632,2674,6622,15228,6293,1862,1764
25,0,24,77,10068,6188,19492,6386,10384,9408,3971,3235
26,0,35,63,7219,20607,6539,7787,8370,10923,3006,2220
27,0,47,63,4471,15124,3982,10022,2586,3572,1922,1103
28,0,51,53,9322,53411,21506,2840,2747,7352,3865,2093
29,0,51,38,2284800,561344,608496,146858,87603,136487,28818,20854
30,0,51,38,889283,33600,12234,5980,5374,2666,2641,1162
31,26,54,30,658658,7032,2368,3549,973,2509,799,197
32,0,54,30,1909308,41511,29979,45803,33155,21569,5189,1251
33,26,48,16,212677,27520,4820,4689,1940,1476,1549,413
34,0,48,24,76365,9285,1670,4301,2811,2243,1753,408
35,0,35,23,25127,55230,5033,12587,18112,6374,4784,1122
36,0,35,4,9657,26643,16552,2527,5698,2329,5081,2306
37,0,47,21,11460,15298,19652,14590,13741,5766,4313,1512
38,0,51,14,11938,23779,24764,3891,4481,4900,4304,2184
39,0,64,27,9068,12737,13850,13200,9928,7682,4581,3499
40,0,54,47,15706,26254,3462,3457,6751,6941,3749,1487
41,0,48,47,5460,18265,8632,4607,6317,3401,3784,2189
42,0,47,64,14036,3157,5348,5542,7700,5108,4130,2892
43,0,38,63,57691,26678,15558,1901,12867,7647,3187,1324
44,0,37,51,189879,69864,8450,3944,7203,7189,3834,997
45,0,37,51,1017515,221646,33666,45576,36178,53592,25470,6913
46,51,40,54,509132,17691,8358,3166,3379,1757,458,338
50,51,40,54,252939,63542,47003,22261,28273,28078,10107,3955
53,51,38,40,842776,517211,138850,119421,92500,24223,28695,16523
56,26,38,40,795048,1918591,332919,391617,138374,261354,222637,96241
