2019-11-04 23:13:19.442412
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,267051,5822,4987,7774,22617,15510,2065,1094
3,25,0,0,1025137,22276,13203,10844,23541,5518,1010,1050
4,51,0,0,740239,113240,35604,26911,25444,43137,8415,2507
5,0,0,0,1430591,139126,70507,85777,80538,57798,20580,8356
6,51,0,0,1093128,52334,16952,66226,74703,48877,17209,44969
7,51,0,0,1314957,634708,234568,234690,104547,97850,64664,9049
8,51,0,0,102267,78925,15302,11150,9951,13212,8681,2797
9,51,0,0,1532751,213257,27058,22119,27937,71960,11903,5407
10,51,0,0,973092,31630,14311,6368,10750,11083,3397,4005
11,51,0,0,831935,103441,47456,39928,84637,36653,48951,5168
12,26,0,0,142521,115389,25555,21033,35632,34228,31933,19552
13,51,0,0,252814,250889,15288,14149,55349,69894,174830,36593
14,51,0,0,1801844,655496,83706,82738,97465,135901,11853,19338
15,51,0,0,624287,14183,4341,4188,27326,15787,2914,2786
16,26,0,0,466255,21414,1645,2120,13027,15367,1630,1513
17,26,0,0,830765,5613,4525,2858,536,1957,917,161
18,26,0,0,1596384,89983,26853,23752,45190,14748,4361,3676
19,26,0,0,1478422,68546,21426,4518,79885,10951,15281,2560
20,26,0,0,2421727,86594,24935,35066,57286,22382,12538,1998
21,26,0,0,1203352,88620,40437,15908,64460,22673,19816,2487
22,0,0,0,1415706,45345,13364,69950,50269,31567,10287,2207
23,26,0,0,1180442,6673,15259,12062,60043,13720,26690,2859
24,26,0,0,2901648,151672,19975,19196,70072,17397,12203,2034
25,26,0,0,1753859,62058,23195,5099,26296,9309,23022,1876
26,26,0,0,2105493,86106,16039,27207,21093,12589,15984,1402
27,0,30,30,956654,123675,2078,5454,44125,7840,13319,3243
28,0,38,40,135340,13020,4477,1479,11563,3399,3050,592
29,0,41,63,1718941,16677,1686,9307,27039,37668,12053,1407
30,0,56,50,1922937,80868,44058,4086,34297,5904,18510,887
31,0,81,56,428569,9916,3551,6266,3304,2575,3444,155
32,0,88,41,533297,15694,9882,12851,41052,3834,8727,1860
33,0,100,4,653902,13250,3841,3493,2979,938,1291,281
34,0,100,27,23384,3079,2036,4768,8756,3712,2670,637
35,0,97,35,240292,6029,1359,4508,2977,2716,1651,540
36,0,90,23,537133,31945,2402,4005,6310,1502,541,330
37,0,90,30,152868,8301,1672,4313,4516,1363,1771,167
38,0,90,30,3002558,47005,31185,33497,92531,16725,7851,2590
39,26,90,30,416483,62082,7171,13903,9319,8224,2747,409
40,26,91,10,1774696,122292,6575,85746,35310,10818,3423,3454
41,0,91,10,838875,151316,10676,42734,38747,16953,8567,7333
42,26,90,7,317617,29094,15017,13623,24794,10400,10085,1318
43,0,100,3,157305,12024,6760,8229,5887,760,1233,221
44,0,100,8,554497,22824,24533,16821,24557,8275,2100,386
45,0,97,11,78252,16299,2047,886,3375,1314,451,230
46,0,80,1,512828,97738,3024,5183,21981,5133,3354,1137
47,0,56,13,1456271,234777,9018,14721,51726,28063,10127,8877
48,0,37,1,221518,60343,2794,4691,2546,2133,1533,723
49,0,35,8,13562,4314,583,600,6678,909,489,310
50,0,40,3,1128725,274519,22774,14064,23053,9827,3622,6514
51,0,47,1,238145,53279,5223,4291,4767,3032,739,962
52,0,50,7,335020,23121,3023,1775,7688,2597,891,1697
53,0,60,7,10337,3119,2248,976,5259,1095,261,587
54,0,67,30,1458465,4357,1615,2390,8236,3152,1291,868
55,0,80,26,762110,21155,15385,2036,10984,1099,1082,367
56,0,96,16,1926945,58814,12407,45601,24484,4089,8246,2063
57,0,83,23,28528,1702,600,400,8434,873,192,504
58,0,74,29,13616,841,314,142,3633,936,35,543
59,0,57,63,7572,1633,472,544,6071,2042,266,507
60,0,48,80,606340,10336,3776,2352,6103,2745,468,929
61,0,47,56,1147545,51576,2400,2386,8544,1999,1152,1110
62,0,53,37,118169,21233,2642,5736,27004,3467,3367,1106
63,0,70,14,70053,1717,1252,1230,1933,412,187,165
64,0,64,4,319783,24476,1273,3822,4005,1816,1925,1012
65,0,83,17,741680,28963,5246,11174,7699,5655,2321,484
66,0,91,7,154626,8554,1179,2936,683,464,387,240
67,0,83,1,903636,58176,12904,3198,11085,3716,741,875
68,0,84,4,1380009,11102,3150,1109,8112,1516,967,1487
69,0,80,4,266770,15174,3135,2341,3849,3010,1181,1155
70,0,84,16,1074249,5413,2470,8728,6502,1827,1526,308
71,0,81,10,263134,236247,23300,28126,20950,7341,10417,1370
72,0,88,1,176964,79180,20989,9608,4051,3102,1944,206
73,0,83,1,686353,222686,22211,17694,9852,5247,4134,1375
74,0,70,1,234462,151304,22291,20594,15345,3786,7183,1701
75,0,77,1,54658,6204,1317,768,752,544,537,113
76,0,77,1,964246,217418,74104,26323,27314,18429,7656,2262
77,0,87,3,753154,271607,55947,104386,67309,36506,10865,2361
78,0,87,3,282605,25991,215,7139,3238,1406,1303,354
79,26,87,3,939852,75767,27708,17353,35853,31306,6663,1588
80,26,97,21,348801,78556,61702,88876,88460,28331,8474,4403
81,0,100,27,1207674,28802,7646,65092,22929,13077,4570,1076
82,0,100,40,1498310,70500,82070,95975,97439,53012,6485,7792
83,0,100,43,730982,38034,7577,12609,1899,6734,1742,4027
84,0,100,40,639971,132377,56833,45615,22945,24300,11626,2723
85,0,100,27,181636,69800,33494,13803,30783,4239,7322,659
86,0,97,29,1382966,72739,9641,24339,14982,22717,8706,2500
87,0,100,24,938308,17659,10405,46495,6093,5400,2035,1240
88,0,93,13,2111634,252147,48118,8941,30862,9927,5797,2244
89,0,83,11,285531,246133,54449,1487,4045,9936,2330,3847
90,0,83,1,727625,89191,42456,10639,3655,4769,2239,2677
91,0,67,1,1126787,157757,40181,11524,4984,4077,2869,2592
92,0,84,1,609844,65722,54634,40626,2952,3866,2581,1090
93,0,100,1,1115067,9005,45075,15998,11838,3462,3651,1076
94,0,90,1,2014863,83336,6430,7192,15370,4232,2728,1446
95,0,87,1,790344,143359,23522,9576,5730,6912,1449,1080
96,0,77,1,507684,156822,74247,10701,6170,5169,1786,938
97,0,50,1,368402,481453,40469,14908,3653,3914,2977,1725
98,0,43,1,460137,295291,12252,6008,5154,2747,1833,1237
99,0,38,1,624760,253026,12604,26870,8194,3161,1300,1132
100,0,27,1,419749,134396,3067,16995,8018,8114,1836,782
101,0,38,7,2218421,65134,3719,30688,8419,8812,6261,2636
102,0,35,4,667288,511013,15036,5781,6201,3590,2019,739
103,0,35,1,194823,542237,70451,11157,4283,3729,1287,1113
104,0,37,1,373222,322764,15707,34523,3266,5284,2056,901
105,0,24,1,181432,276619,9831,19694,2419,3045,1033,841
106,0,24,1,101455,540745,18284,3456,7791,7742,2948,2151
107,0,37,1,851006,49022,5373,25878,6846,2387,2131,743
108,0,44,1,270538,225283,93170,7357,3721,4378,2044,1188
109,0,60,1,112997,19413,3219,10721,389,783,623,776
110,0,87,16,181867,4324,4250,3014,2493,996,409,214
111,0,78,10,418691,230966,45940,4874,4054,4475,1198,757
112,0,74,13,231870,304192,41448,29990,6459,7431,4916,1933
113,0,61,11,1177350,180386,19077,9527,5639,4059,3729,879
114,0,50,3,2063568,521109,19331,132508,71392,17846,13275,2644
115,0,57,10,424500,60786,31787,5799,3437,4068,1687,895
116,0,54,7,1493190,586613,65870,17159,30543,8394,13571,1646
117,0,57,10,635592,114924,26542,7374,13687,4173,1784,917
118,0,53,8,1992578,456933,30260,39868,53182,11547,16071,2918
119,0,54,16,751195,29747,15804,9454,6020,7107,1617,948
120,0,66,29,138330,20184,11406,4551,5580,2967,470,646
121,0,66,26,434153,305245,75269,20781,5888,6739,4309,2415
122,0,70,26,1423629,236860,33833,24329,6786,6285,3663,3650
123,0,67,14,1218875,202083,38039,53981,16286,8254,2523,5888
124,0,56,3,136570,54253,4757,2828,3644,1158,1076,469
125,0,57,11,460827,144765,56738,7887,25523,8636,5795,5182
126,0,60,14,757518,138915,15455,30659,13695,5771,7795,3087
127,0,60,21,1140788,120267,43361,27967,31650,15281,3779,2679
128,0,60,21,1425769,14286,15069,6425,3741,1762,659,482
129,26,64,21,619953,170192,16829,19824,16409,3230,2647,1270
130,0,66,30,232397,31213,11832,9022,5232,7854,2329,401
131,0,69,35,1870388,118111,23113,39916,26060,9540,6601,2373
132,0,69,35,2013001,362854,40441,18067,78329,91958,17608,4537
133,25,69,35,2796590,56582,34224,5248,3125,8171,2109,1839
134,52,50,27,1117108,314926,9094,5777,17803,10572,13391,3630
135,0,50,34,300245,31695,4203,2406,2176,1229,1172,391
136,0,50,24,9468,4144,1783,1136,2044,439,125,178
137,0,47,16,766524,124014,26644,16626,13236,3143,1868,2445
138,0,64,16,1231971,119654,35228,25556,9941,4969,1606,2439
139,0,70,20,732211,128373,17968,33823,4814,8351,4522,1010
140,0,80,17,1617648,58942,81532,27158,8790,7933,4669,1288
141,0,81,34,663096,14605,5836,10719,27274,4172,1300,968
142,0,66,35,702134,33961,953,1550,3206,1101,423,489
143,0,70,29,654952,72475,47276,13534,8885,3896,3501,1444
144,0,56,21,269344,266882,36015,25590,3521,4965,1191,836
145,0,60,11,438780,73396,37190,12638,8334,4737,1340,1515
146,0,70,4,346566,188665,36464,8662,16784,3425,2682,505
147,0,67,10,663138,82852,31135,18101,16096,7452,1424,1760
148,0,60,10,320962,262769,4975,17927,8447,3846,4572,1047
149,0,61,16,251553,7816,2753,6098,2201,1429,586,284
150,0,51,11,330724,422366,15409,11747,7713,3558,2678,990
151,0,47,4,379780,168877,43240,12915,6800,4650,5155,741
152,0,61,10,553975,64755,23234,8684,5213,3032,3986,1799
153,0,48,1,184601,71432,9145,2297,2305,402,1496,341
154,0,61,1,993170,146866,37065,12744,2588,4831,5338,5340
155,0,64,10,519130,97667,41278,17440,14837,9536,4014,3203
156,0,60,17,742108,26575,2719,5328,2317,2721,920,229
