2019-11-08 19:23:31.915370
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,51,0,0,1833727,51751,167271,30939,49493,80020,24700,16452
3,26,0,0,455247,59544,25230,25094,15767,25706,7246,1912
4,51,0,0,435757,41425,7320,27344,9333,13675,5121,1305
5,51,0,0,235020,12320,6871,12297,20986,10894,9835,10750
6,51,0,0,699248,1017092,541063,376709,518301,98912,40112,30839
7,51,0,0,598915,206543,34424,389520,162442,128400,42328,22485
8,51,0,0,211301,849579,139773,79719,71135,76771,39053,45850
9,51,0,0,1139392,314410,188157,58109,133352,24635,26358,27884
10,26,0,0,965758,17870,49734,39664,13937,22371,36636,3597
11,26,0,0,2456959,66468,66806,43129,49271,39210,9417,5689
12,51,0,0,443634,207019,102401,73360,12283,57728,21004,15223
13,51,0,0,1020448,835958,89138,253419,385406,300446,59108,22566
14,26,0,0,1040854,113605,14689,40465,51788,27906,4882,4925
15,51,0,0,2463220,47789,72797,58149,78138,20801,16289,7438
16,26,0,0,1791901,92472,7072,8207,15879,6896,1598,1231
17,51,0,0,1333197,273249,21002,14687,31217,33170,28533,6446
18,26,0,0,55522,42610,78723,18429,39848,21824,3081,1760
19,26,0,0,1410675,96089,87343,31129,165220,64024,15843,6758
20,51,0,0,1104725,297924,26446,39334,20234,31561,5764,1928
21,26,0,0,1274814,192291,58994,53783,269016,113266,12280,4608
22,26,0,0,617476,195115,84080,87252,156332,69791,13614,22815
23,26,0,0,115968,18108,9698,24583,13792,14176,7843,4645
24,26,0,0,1839603,451325,109874,205243,176360,117327,5435,4174
25,26,0,0,866715,884607,82976,260734,435854,181646,56552,15719
26,26,0,0,238633,374592,143708,38166,96759,47321,4546,3299
27,26,0,0,266773,10529,10141,21638,10656,33356,2296,2133
28,51,0,0,1353239,1189727,390070,650439,961870,1397233,1572627,837621
29,51,0,0,1003687,394909,85990,77758,157330,57709,13841,6166
30,51,0,0,2342542,44617,18743,152419,183194,123401,52094,6213
31,25,0,0,777651,58140,75343,17721,64961,62608,16669,10784
32,51,0,0,287213,70491,9502,38970,59940,31355,11839,9471
33,51,0,0,395910,221327,51179,82399,32148,70694,9711,18252
34,51,0,0,863526,66805,69880,6390,167615,97849,67684,5588
35,51,0,0,576394,1046746,726129,1217527,466452,1157384,1074864,344302
36,51,0,0,487791,108936,16539,66982,84544,31311,10842,15411
37,51,0,0,2362986,171765,43269,36492,18954,14212,5419,1975
38,51,0,0,1771285,176624,118036,96198,209624,108949,121448,28399
39,51,0,0,1452217,252613,41520,142887,97519,122572,48177,12838
40,51,0,0,1241443,91880,57893,113580,138253,65099,17496,15105
41,26,0,0,1272238,110319,5778,44299,21806,64291,36485,31562
42,26,0,0,828286,33034,7793,9880,15828,13496,12730,5672
43,26,0,0,167322,31673,2030,1353,3099,4534,5564,1435
44,26,0,0,841832,137271,134872,54605,29399,42209,23467,38211
45,26,0,0,2210578,112758,72888,11631,41095,117482,42456,17476
46,26,0,0,1169302,46008,7274,5060,17459,29629,76112,11684
47,26,0,0,1341325,12636,17708,21449,23026,25521,15872,7758
48,26,0,0,939923,8753,2307,14631,29230,19700,9120,19323
49,26,0,0,586593,23677,33863,12830,21390,11695,6192,11316
50,26,0,0,82747,2184,883,4348,2980,18394,12810,6445
51,26,0,0,828970,23869,15077,37227,19730,30933,5870,1957
52,26,0,0,585333,4447,2646,703,22111,6249,10407,1046
53,26,0,0,1145101,9228,7054,11112,5433,4861,2498,770
54,26,0,0,571983,21137,8734,8012,4774,6487,5369,725
55,26,0,0,2066155,50764,18905,16499,25855,6161,10530,1690
56,0,0,0,593269,20979,9637,6184,11407,14173,10068,4672
57,26,0,0,3182066,18199,17427,10028,34356,85293,19094,4644
58,26,0,0,2400729,26771,22131,8849,43858,98171,4968,4206
59,26,0,0,553510,11863,1399,2254,11551,33770,565,920
60,26,0,0,1772093,35978,17793,1236,31634,22791,6545,1358
61,26,0,0,1313811,30523,1902,10879,37033,8693,13733,1796
62,26,0,0,1379166,16462,15980,8669,32451,28397,16190,6791
63,26,0,0,183391,7000,1163,2725,4112,7563,5752,3215
64,26,0,0,787984,37498,6160,3586,16269,10674,6813,1313
65,26,0,0,876615,41154,45270,41815,28821,14974,15846,2323
66,26,0,0,1477829,8089,6365,14793,25193,8393,5516,1700
67,26,0,0,1644584,13041,4871,8110,22925,26975,29903,9304
68,26,0,0,474529,33429,3533,8476,20140,27735,23560,14413
69,26,0,0,1253499,5740,700,1953,20086,12936,9269,855
70,26,0,0,116531,3395,491,661,4516,9435,368,275
71,26,0,0,824742,25540,1795,6158,9730,39162,1303,1487
72,26,0,0,295873,17655,6018,8336,10711,4041,2628,725
73,26,0,0,1276274,96540,34097,12867,26832,23220,3329,4647
74,26,0,0,1124835,56095,3011,32547,34424,21605,10214,1192
75,0,0,0,618044,3793,3760,2095,3968,6959,4498,301
76,26,0,0,1344292,61161,8156,24823,9212,3779,5503,3255
77,0,0,0,2879189,22787,15375,25795,100112,35328,18677,5197
78,26,51,37,650038,47816,28479,9065,17334,5376,3886,1371
79,0,34,17,826495,234188,25840,9702,6135,3437,1380,1265
80,0,43,17,132963,23832,6862,4809,1809,2403,2127,490
81,0,54,13,200287,34629,17465,2993,5310,2271,1321,1221
82,0,23,1,1533774,476792,34141,23585,14738,8530,8557,2452
83,0,48,11,429742,106778,16734,27833,12746,5978,3905,2655
84,0,43,3,359609,77154,23267,1305,1499,3207,1651,1121
85,0,47,7,198086,257799,98043,30894,17530,17902,5695,3924
86,0,63,21,2032489,452518,37007,72302,3513,33421,8309,4235
87,0,63,21,824067,19378,60027,120697,68306,18924,19701,10989
88,26,63,21,581604,2770,411,14976,15171,6607,4143,6667
89,26,63,21,906171,39626,28948,12040,27295,9590,8874,1749
90,26,63,21,970704,6418,1135,12863,18088,41553,30728,9069
91,26,63,21,709407,63575,39357,29190,20526,5245,2555,1755
92,26,63,21,1996351,59506,25351,28833,89648,38633,10745,6829
93,26,63,21,1565099,39947,13040,12165,27308,8117,11518,13733
94,26,63,21,1182011,10465,9871,8692,22970,12273,6376,1202
95,26,63,21,917943,4777,2619,4794,24153,32637,1949,1023
96,26,63,21,1386962,81485,25745,16269,22513,6494,9048,4208
97,26,63,21,1121738,37869,16470,17092,40624,18063,13172,2943
98,26,63,21,538134,24943,12559,15915,9815,7600,9591,1735
99,26,63,21,569663,9080,2262,11502,22308,26281,7773,1051
100,26,63,21,54588,3000,1944,1448,3037,11685,14432,3796
101,26,63,21,655332,24621,26815,20368,37888,17994,7195,4171
102,26,63,21,1631965,408169,54548,159413,59580,44881,22128,12803
103,26,63,21,532754,43570,26116,22500,37122,85265,5840,46555
104,51,63,21,1300377,41879,23131,13068,22881,17430,3205,3408
105,26,63,21,249004,3365,4038,2789,5341,11232,7754,846
106,26,63,21,703249,10753,1576,5471,15447,5293,6080,2909
107,26,63,21,371039,77129,5064,11200,15458,7346,486,1044
108,51,63,21,1437792,59563,21906,16011,88432,42275,6930,2068
109,51,77,21,1222626,70859,37476,14377,18889,4129,2821,1171
110,0,77,21,300765,249504,48400,40971,16018,10932,4596,1749
111,0,43,8,414167,267503,24121,7316,7077,4735,6582,1036
112,0,26,1,578752,219059,3578,8782,4138,5478,1575,819
113,0,10,1,876091,186438,11268,22067,3867,2004,2516,778
114,0,14,1,727675,74058,15313,10483,5496,2841,2757,2360
115,0,51,1,586756,66588,14545,18849,2259,2211,766,691
116,0,83,3,59618,35852,12469,1293,2245,2394,1235,270
117,0,87,14,1081263,855798,148723,78170,78332,31836,11238,7038
118,0,87,14,1965651,53623,17834,7647,36016,15433,28455,3573
119,26,97,30,317367,31423,21832,9150,15471,8432,7544,1718
120,0,97,30,983646,104861,131120,74140,59988,93166,11521,908
121,26,100,50,951197,188124,112206,53652,41348,42338,2585,2276
122,0,100,51,1682824,165136,142121,25980,11799,19504,5364,1586
123,0,100,51,688852,55015,2986,10480,5655,1341,1501,817
124,26,88,81,1225568,41830,2168,1125,24047,23931,13028,4061
125,0,78,70,1302786,73550,8436,24268,5147,6073,6349,3122
126,0,57,47,42228,25489,2298,2102,2456,349,401,102
127,0,56,47,634092,117193,56774,53661,21574,11720,8562,2795
128,0,81,16,584652,78308,18328,5918,5003,3167,1829,1068
129,0,77,11,198322,27084,4245,3743,1705,1272,1338,834
130,0,100,40,287806,26112,4085,29891,5796,9306,3197,1411
131,0,91,50,973512,8523,2275,2512,1749,1715,766,297
132,0,100,66,121008,60809,14418,23075,11063,14515,9237,3018
133,0,96,77,1069103,180262,33913,22687,31312,21245,6765,6899
134,0,67,50,198821,791516,37196,40899,18928,12271,5549,1216
135,0,69,54,681549,15687,8755,3970,4776,5808,5469,1705
136,0,69,54,392287,34567,2671,2720,10413,6774,2184,388
137,26,69,54,1066252,19831,5164,5570,9187,7364,9138,6144
138,26,69,66,457840,22006,17842,18765,29739,34516,12086,1765
139,0,69,66,744926,16269,1543,3596,17507,2155,2596,543
140,26,69,66,122095,2357,253,691,3929,6880,234,265
141,26,69,66,1185065,7091,72,3011,9701,27139,825,679
142,26,44,84,598653,9442,761,413,14801,9975,1728,645
143,0,44,84,435321,11701,1193,3112,7981,8195,6651,474
144,26,35,100,767053,16322,944,1014,11254,21140,930,1083
145,0,1,100,703546,7625,410,1096,12508,24731,748,1034
146,0,1,100,660871,5387,396,1387,9680,21567,696,395
147,0,1,100,450790,19775,1461,2755,9068,20744,765,374
148,26,7,100,825413,55376,29530,17726,20068,15596,11338,3420
149,0,7,100,1458311,84434,34803,31000,14653,5440,2926,1690
150,51,41,87,1630043,47661,17821,27756,16347,8329,17680,2455
151,0,41,87,2627107,43145,6384,21939,25000,22920,25594,15165
152,26,41,87,1034207,31873,4276,8942,34117,8063,2909,1723
153,26,41,87,1344053,27213,18952,3131,47259,4597,1348,2521
154,26,66,70,1845678,33962,4406,14234,21928,17551,7241,449
155,0,97,37,644075,272975,74660,90903,8620,11048,6123,2203
156,0,97,37,1032018,69822,3875,1523,6979,4261,2080,543
157,26,97,37,1238107,7676,3315,5553,10735,7082,5406,558
158,26,97,37,33441,7077,573,591,1473,10150,75,168
159,26,97,37,203302,3398,248,226,1568,6527,142,113
160,26,97,37,704064,25773,7963,8554,5790,10742,771,315
161,26,97,37,772103,3284,2090,3279,8656,12434,1587,477
162,26,97,37,946584,19181,1115,1276,11819,8664,4074,769
163,26,97,37,33697,2237,1100,295,2573,1837,1858,283
164,26,97,37,598938,25959,5576,7044,14695,6767,7626,1950
165,26,97,37,180033,10698,8839,4774,5288,5480,3395,3978
166,26,97,37,976312,139338,17393,58027,76904,42852,19366,4087
167,51,97,37,98253,31212,5252,2966,14309,12784,2967,1565
168,26,97,37,207257,5759,8099,4223,20312,4911,11372,1193
169,26,97,37,2165657,147922,19629,44606,31960,77234,21746,2159
170,26,97,37,828313,8874,5194,6662,6572,27126,840,947
171,26,97,37,692142,2777,1372,3690,10458,5290,10457,743
172,26,97,37,687637,18731,15056,13497,16420,7828,3946,487
173,26,97,37,240200,2446,100,94,4075,6503,163,291
174,26,97,37,704771,8060,3171,3407,11490,26378,2411,597
175,26,97,37,719841,7389,3001,5199,12657,24769,1984,945
176,26,97,37,1050520,9441,492,964,23142,29959,1721,1142
177,26,97,37,948846,12617,204,3672,12589,15919,2247,1127
178,26,97,37,1114788,8005,13224,7886,21005,12060,1447,1184
179,26,97,37,2087742,160214,43915,86232,35799,27695,17389,2814
180,26,97,37,708456,3913,1394,3308,17179,15167,2342,1220
181,26,97,37,781880,3201,171,1575,15170,10501,5228,817
182,26,97,37,973427,17973,4983,12690,8637,6324,3104,572
183,26,97,37,710886,14203,10086,6551,5490,8284,7698,1264
184,26,97,37,1099298,20181,5406,3281,28071,14400,9500,1684
185,26,97,37,402341,7648,1459,3133,8926,10663,5174,865
186,26,97,37,477470,10362,1333,3190,7532,10267,6111,456
187,26,100,27,1885134,74327,48020,32002,24110,7876,3518,1076
188,0,100,27,478205,28192,2605,8729,2434,3307,1127,346
189,26,93,37,266130,30734,9150,4178,7252,12780,9158,885
190,0,100,30,219901,24327,18150,30777,19122,13180,4858,754
191,0,100,30,1646965,199311,3485,49445,69258,42552,4865,2207
192,26,100,38,253686,13240,11272,2855,2836,1642,322,192
193,0,97,43,175142,16246,2403,3353,1860,2075,830,465
194,0,100,40,2123629,100948,9189,76940,90512,38516,9540,7993
195,0,88,35,422248,139241,29118,29448,47451,17897,5936,1704
196,0,80,38,181201,21388,6504,2711,2659,2398,356,293
197,0,87,34,432536,208274,45337,97889,64081,16940,5454,2491
198,0,87,34,1087668,152682,12670,15323,24370,26755,2801,1329
199,26,87,34,521971,19794,4480,8650,9563,4505,1060,336
200,51,90,34,126737,13622,2844,6501,992,5146,891,263
201,0,90,34,2040330,137809,24918,24675,11253,10465,2722,1143
202,26,87,41,1397512,356908,67651,45631,36145,125076,4560,3054
203,0,87,41,1560061,443171,293609,195443,48129,40136,11693,7405
204,26,83,29,707542,86122,13436,12080,2914,1912,1236,656
205,0,75,44,161835,32632,9412,7018,15326,16804,2662,632
206,0,75,44,2016776,164986,63507,38661,42701,58323,34223,13235
207,51,83,48,1088562,1940,50269,16182,20390,25526,2230,1002
208,0,83,48,1416519,31268,52209,9395,16943,7153,2935,2299
209,51,83,48,757391,38947,9847,8308,5842,2460,881,555
210,26,83,48,1386594,34701,8142,6055,12736,6845,1345,1274
211,26,83,40,1755153,175202,26328,55223,71670,24740,4176,3007
212,0,84,57,208976,16973,2138,24249,29552,9211,807,1503
213,0,84,57,299757,18124,5031,6751,3603,4600,568,272
214,26,94,54,1522727,25825,21988,24605,6042,16768,3394,1801
215,0,67,35,313437,84296,4544,10430,21106,2524,3951,1638
216,0,74,30,1114601,62198,25751,5589,7958,4795,1354,1474
217,0,69,27,1369996,48222,13293,7358,4337,10673,5069,608
218,0,54,24,438993,41659,5857,15994,35427,9723,6106,385
219,0,63,34,1286560,67654,4809,20026,10682,6252,2273,701
220,0,61,34,101442,15791,4087,2875,3059,1479,1244,334
221,0,69,29,1219615,47141,30069,26613,23975,7981,2663,2367
222,0,69,24,682789,22641,3780,6125,10028,2774,2038,900
223,0,83,20,907728,127332,100361,47998,33499,9064,6611,1224
224,0,83,20,106773,5063,1177,1777,4142,5531,1214,1841
225,26,83,20,1089160,55876,635,4158,5018,10200,22717,8238
226,26,78,13,452342,36903,4031,5830,3205,1234,1301,405
227,0,78,14,2011499,149192,53347,118341,40207,29846,13383,8019
228,0,83,10,914929,35636,5685,20736,19143,2687,3818,571
229,0,81,13,362428,17063,8602,11685,5418,2103,1084,441
230,0,81,13,79726,18188,4013,10916,3722,2616,681,214
231,26,70,21,614162,51325,1661,4003,6580,4839,1940,1089
232,0,69,14,885877,233611,190576,11276,25425,14671,3880,2014
233,0,57,23,252913,33062,2715,3602,9130,5073,1562,594
234,0,50,17,847576,332999,117998,12619,13157,14887,2379,3015
235,0,64,17,1479499,190428,22401,60634,16175,21902,2998,2516
236,0,64,17,2335256,460084,134173,199372,34024,52959,13815,5579
237,26,57,24,1150400,136990,33657,42562,47797,19849,3341,2666
238,0,61,27,1983525,50457,5673,10022,26435,13461,4258,1183
239,0,61,27,965935,10188,2153,1392,7070,4872,7460,525
240,26,61,27,2139867,168664,51470,36478,44506,59335,21668,5401
241,26,61,27,1884320,52263,1229,12742,38301,82049,4367,3149
242,26,61,27,1655719,12544,2959,12528,63288,63895,4161,3708
243,26,61,27,738970,4797,2029,2735,19204,13106,899,1145
244,26,61,27,1981127,26451,7751,10158,75522,61726,6066,5771
245,26,61,27,1898346,15295,12431,10326,65170,50512,6236,6041
246,26,61,27,1939189,14750,7655,7624,66253,57514,3623,5822
247,26,61,27,669451,2776,1718,1914,7337,10133,3488,778
248,26,50,50,298166,10533,1103,2637,13416,7889,4878,968
249,0,50,50,1534670,35956,11266,14096,57488,63464,8657,3809
250,26,50,50,2419774,28703,2757,19109,41226,35972,21297,2055
251,26,50,50,797951,9432,3991,3303,5976,9205,6365,378
252,26,50,50,14903,1082,144,258,1233,6314,78,98
253,26,50,50,1207395,11462,770,2645,5178,23496,566,242
254,26,50,50,2083263,72530,36739,12523,18314,31228,8266,1524
255,26,50,50,792418,3531,3025,516,4023,7495,3409,300
256,26,50,50,21716,2461,1259,645,1227,8171,78,74
257,26,50,50,11912,2437,1017,571,1655,9031,135,82
258,26,50,50,1269033,3215,930,640,10601,12215,1786,913
259,26,50,50,28645,5389,873,420,1832,8637,120,187
260,26,50,50,845507,32380,2057,5051,12307,8829,2786,763
261,26,50,50,17250,6306,516,628,1701,8394,99,187
262,26,50,50,12879,4922,797,472,801,7047,112,67
263,26,50,50,25293,3742,313,455,720,7383,75,184
264,26,50,50,16741,5295,1125,789,1197,7979,79,143
265,26,43,66,1172100,26392,6523,12958,29040,34082,9690,2496
266,0,43,66,777701,12063,2423,2439,9470,20799,205,437
267,26,43,66,67347,2830,513,436,780,5225,93,35
268,26,43,66,14838,844,92,252,849,7103,86,111
269,26,43,66,972404,5557,3031,987,5244,6146,4091,414
270,26,50,67,872618,49911,73449,7368,57495,14975,19991,2609
271,0,57,63,258046,30449,11446,7198,17905,4272,3866,776
272,0,75,60,1496095,4732,9574,13899,27608,11607,16549,1498
273,0,57,54,1100100,27932,743,2283,13280,13230,4736,657
274,0,51,51,599565,80440,14967,18917,26460,7368,6198,1336
275,0,41,51,731358,86980,13592,4700,17786,9285,4503,3049
276,0,41,47,1014016,8931,9445,11197,23802,6273,1967,1320
277,0,66,37,1674867,53495,23331,14335,7969,10920,1488,1490
278,0,61,40,1271961,72153,12380,4996,6664,8417,4539,2227
279,0,66,48,1195773,25187,11801,2097,19056,10713,6616,1245
280,0,61,40,1111883,357405,41867,81553,37952,30463,8549,4201
281,0,43,35,846008,68992,8023,3377,34104,3890,3200,945
282,0,54,26,579068,54253,38385,2847,18473,3174,2104,573
283,0,38,17,672561,387953,14591,11473,27273,35222,7928,11773
284,0,41,23,1539795,96282,24406,37085,23662,19261,8538,3376
285,0,61,24,177066,17995,24139,10038,33572,3726,1529,2441
286,0,47,37,378657,48033,3520,4414,6212,7995,1637,1368
287,0,57,37,288529,76949,4561,10817,11085,10169,1132,1631
288,0,60,27,101591,60125,32087,5376,2445,3348,1944,220
289,0,44,29,1896901,382218,15289,68136,89939,46993,6855,4475
290,0,44,29,600456,12737,5612,16505,5068,2409,4918,338
291,26,43,40,1230000,95401,10406,11674,34126,66786,2936,1714
292,0,43,40,2835191,34016,8045,2635,76363,9787,18237,4091
293,26,43,40,757003,8629,2460,6805,7176,3191,3157,544
294,26,43,40,744936,24527,3247,5415,8867,8237,3347,1359
295,26,43,40,919493,18742,3194,4983,9605,4857,3924,490
296,26,43,40,903164,6750,3631,2957,13231,3878,4715,683
297,26,56,41,575174,41542,10144,36081,26011,12229,12449,2426
298,0,56,41,1162722,2759,1218,338,8219,11885,848,896
299,26,56,41,852299,11684,353,1249,4691,2924,8265,263
300,26,38,67,1699253,18154,5969,7197,59403,49348,5118,5215
301,0,38,67,1744287,32648,6730,6637,27483,27833,11761,4655
302,26,41,87,1639000,41025,12135,18192,36397,66286,6079,2779
303,0,54,75,1120931,70051,15887,20196,12141,12394,8014,1848
304,0,44,78,598507,14304,5012,1197,4407,4121,3834,586
305,0,60,60,783461,5524,2215,2764,7149,1466,5661,626
306,0,69,50,2307039,48850,35674,18516,28843,25681,7810,2364
307,0,69,50,722452,9884,3315,4131,15285,7550,7644,504
308,26,69,50,1175408,3737,78,1372,6509,9824,1220,470
309,26,70,48,285074,7468,4714,3169,8354,1342,2533,232
310,0,70,48,714764,19501,2707,1927,7754,2076,2578,379
311,26,78,41,768889,156454,63915,27927,24881,24833,12588,1585
312,0,78,41,503363,4659,60,1356,6190,7875,1272,578
313,26,78,41,1404063,9764,3475,3157,1923,4328,4783,442
314,26,78,41,980599,30257,6925,7921,3696,5367,2986,674
315,26,78,41,918376,8667,2999,3697,8038,3180,2072,896
316,26,78,41,1540699,41443,8170,6684,4526,8027,10145,370
317,26,78,41,768597,13428,7663,7963,9013,3745,4952,619
318,26,78,29,1715614,85977,23949,9235,10654,3444,8368,3343
319,0,80,27,2096873,32746,31465,21330,29007,14641,24586,2250
320,0,75,34,1313654,92222,12835,29100,24730,27007,17241,1219
321,0,75,34,865804,4641,7893,4485,4171,4534,4070,562
322,26,75,34,1056049,8837,812,3070,4157,5474,5952,225
323,26,75,34,823342,10709,1324,5021,5508,11531,1509,1311
324,26,75,34,1425340,10963,3442,3501,4541,2772,2942,744
325,26,75,34,1995950,166953,21353,11387,45559,12986,14461,2894
326,26,75,34,2171244,105156,30262,35089,31003,10161,9184,2665
327,26,75,34,571144,23034,1875,1425,6509,7642,4783,480
328,26,75,34,2517546,95277,37777,53660,65906,16250,3052,3057
329,26,75,34,1228060,49429,20695,13853,21005,9437,20509,2137
330,26,67,37,731768,34888,2126,10684,11532,6187,2162,765
331,0,80,37,243513,46253,62933,13751,19040,3465,2755,445
332,0,80,37,713551,33920,18389,6326,12956,3203,2102,787
333,26,80,37,89354,6659,1996,1413,5048,2842,524,234
334,26,80,37,2013962,68306,13376,20014,10052,5153,17168,4499
335,26,80,37,266449,195142,31546,28182,67941,18696,2410,2518
336,26,80,37,769441,31037,1284,6202,10062,4511,8103,420
337,26,80,37,2128462,195164,58854,56069,93996,33821,8257,4563
338,26,80,37,192716,24847,2440,8969,3949,5742,2775,2039
339,26,69,37,1581762,32730,12632,7141,43369,9699,20401,2844
340,0,56,38,702259,14761,856,1911,10070,3867,4841,836
341,0,70,43,1662267,10843,3494,33720,16016,11329,17374,1729
342,0,47,64,1503593,16825,3099,5031,39940,14186,18666,2137
343,0,48,67,2288367,13996,1812,8897,20780,7494,2382,1892
344,0,61,56,773411,47503,10069,9016,8109,3921,1649,408
345,0,50,51,856254,154139,69870,48080,164812,36524,18406,5843
346,0,50,51,858333,26047,17009,7549,22505,13718,4620,3267
347,26,50,51,86940,870,573,397,813,5986,42,43
348,26,50,51,843609,17559,8640,4461,3319,3293,4810,175
349,26,69,37,1039470,50571,48137,28055,58801,8782,6294,2775
350,0,75,37,859782,18677,11793,10574,25665,11504,2270,736
351,0,74,47,641461,4941,2425,1897,8168,2054,3041,397
352,0,70,44,1233511,30057,10654,10638,32454,5460,12302,1771
353,0,67,48,901718,29971,11156,16179,15474,5261,4572,2114
354,0,60,41,1220167,61329,11746,2412,18207,8760,12140,4169
355,0,60,41,31510,2133,254,58,831,7649,180,47
356,26,60,41,431852,4093,450,2191,7228,7277,3494,358
357,26,60,41,1225132,2884,1534,2061,2906,3810,2365,819
358,26,60,41,427547,14491,657,3646,11157,4095,3141,496
359,26,60,41,732588,13488,6616,1845,6620,4056,2548,415
360,26,60,41,1243994,78454,2154,43618,33489,22470,13435,3964
361,26,60,41,838413,41496,15043,6292,29528,17404,6592,7700
362,26,60,41,644797,130303,19269,78571,51114,45380,10945,8422
363,51,60,41,518265,8081,1594,1043,2235,1327,342,243
364,26,60,41,864453,14614,2071,5288,6728,6989,2503,320
365,26,51,37,580433,104919,10334,11147,14443,14964,2109,684
366,0,44,29,1123183,138082,12781,15048,22465,7950,8067,1371
367,0,40,23,611432,98259,14359,19352,9467,5879,3580,1471
368,0,50,21,668184,53850,14381,14999,20523,6431,1663,770
369,0,57,26,1034843,21479,8363,8062,22588,9352,10916,2870
370,0,77,30,677885,8592,7709,9938,10658,2401,3360,285
371,0,77,30,2233521,165847,38201,38585,36462,10479,11838,1178
372,26,77,30,137430,5399,10493,3658,6672,3875,3400,2966
373,26,77,30,816210,131922,17826,7306,23307,12078,1706,953
374,51,77,30,905271,129083,6050,9801,7438,12796,2281,3004
375,26,78,35,1409899,151146,23286,53502,29030,14116,10028,4644
376,0,70,35,1352606,182089,35582,16095,32619,18809,4661,1555
377,0,74,24,1145845,48870,2612,36572,46715,5333,12298,3349
378,0,74,24,795529,11484,4021,2459,2623,6282,3628,541
379,26,74,24,1083444,8660,1382,4098,3175,2882,3765,616
380,26,74,24,868280,17749,721,4043,12167,4516,6908,1693
381,26,47,35,732427,50048,4375,4816,43800,22372,23767,3433
382,0,38,50,2242431,62572,10655,10701,18487,41352,16879,2321
383,0,41,67,1369114,7544,11520,3988,31140,22186,10084,3154
384,0,43,75,1038811,35908,24901,2538,11656,12169,11950,1565
385,0,57,67,1909404,64956,26042,5746,35880,11612,9418,3140
386,0,57,67,770133,27072,1304,2425,16364,2808,1596,1284
387,26,64,64,1653074,37780,10152,13659,9646,19403,3045,1182
388,0,64,54,1032701,30245,11471,7186,25701,10608,12977,916
389,0,64,54,748949,13902,7252,2430,3179,3761,7784,376
390,26,75,51,52562,14189,13367,13476,3798,4914,471,301
391,0,80,51,2961179,34888,36438,7341,45612,11851,12307,1597
392,0,80,51,557536,23408,2366,6289,15873,6558,3388,749
393,26,77,60,753082,6477,902,3378,5287,8515,5030,321
394,0,77,60,910153,5350,2239,1999,6653,4830,2135,313
395,26,77,60,1431987,39888,639,13733,4764,4605,3493,299
396,26,81,48,105727,30115,14158,1451,3253,2153,2630,550
397,0,81,48,2957934,553795,111523,21131,85055,71829,29731,11002
