2019-09-21 22:03:52.994671
Time,Poor Signal Level,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2.090188980102539,25,0,0,106339,9739,1087,1718,966,10529,9153,582
3.0894107818603516,25,0,0,476223,49617,22538,25439,19845,29921,11659,9492
4.111337661743164,0,0,0,1207775,208171,70540,32198,18114,57452,39048,13319
5.095592975616455,0,0,0,69946,17050,4744,1889,9974,8852,13513,2978
6.090033531188965,0,34,30,780070,461607,78486,30559,46797,69325,16734,4206
7.103705406188965,0,21,27,95819,201654,33158,15167,50268,44625,19890,15380
8.097607374191284,0,4,23,121531,182489,12152,16334,11008,29411,10905,3344
