2019-09-22 00:00:12.594260
Time,Poor Signal Level,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2.183765172958374,25,0,0,65282,17328,2119,5043,11793,11277,5754,3801
3.1915509700775146,0,0,0,536799,70715,4389,2633,7400,12923,3695,1966
