2019-11-15 00:05:50.601069
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,12314,637,79,343,115,221,65,31
3,25,0,0,744839,5082,15056,9893,4899,3451,2230,1615
4,0,0,0,206834,8885,23078,5751,4236,3869,3790,945
5,0,0,0,733045,33733,30499,6273,10109,15101,12566,3722
6,0,40,30,1398142,135875,129605,187224,165529,34588,9221,2415
7,0,23,13,1174386,41536,4799,12743,4303,2918,2157,596
8,0,20,1,503382,60714,39292,15034,7305,3772,2593,1386
9,0,1,1,1122059,281789,34363,24859,34810,15702,11244,5012
10,0,1,1,492018,151405,6543,22916,13050,8981,6394,3020
11,0,1,1,754118,60092,24350,10950,13707,3063,3354,650
12,0,1,1,69086,56837,32295,7061,6723,5611,3787,3267
13,0,16,24,32118,20706,9966,14940,6952,12505,8309,4989
14,0,26,35,610075,72415,16653,18043,21913,8860,1330,768
15,0,27,44,885702,12177,1200,6296,1554,1130,677,248
16,0,26,77,173867,1541,1046,2091,2406,2586,638,249
17,0,16,56,86839,124230,35852,20960,26295,24515,6823,5476
18,0,8,50,1005855,233047,27782,29962,18951,18253,7884,2913
19,0,4,66,88056,30528,6268,10661,4714,8973,5945,4853
20,0,1,34,2614446,135190,10052,14420,22996,8867,3326,928
21,0,1,34,753579,33598,1666,35767,37688,16436,1177,772
22,26,1,34,1509270,113142,35658,3923,13679,19453,6495,1666
23,0,1,37,475587,328723,45845,25177,22597,31393,19665,6020
24,0,1,37,1757082,48074,15747,11995,10987,10905,1160,200
25,26,1,11,730443,41228,5976,3129,5787,1871,1976,1211
26,0,1,37,1963016,60022,1576,12568,16395,23740,4302,2829
27,0,1,29,438032,193972,12122,6305,25016,14762,17892,4395
28,0,1,38,558776,33085,17346,8960,9706,8516,2537,1676
29,0,8,63,1513853,96583,29090,50313,42141,30753,4211,1925
30,0,34,64,398218,19838,4715,35314,19447,21583,2295,1146
31,0,53,69,629877,32043,8208,7450,1477,4317,1620,2363
32,0,44,56,84916,20642,3151,3542,2503,1767,1048,163
33,0,44,51,187789,17867,8227,1426,2410,3833,1120,592
34,0,43,34,136974,75683,39791,20494,15021,14485,4448,4314
35,0,50,34,821797,41862,39793,7715,7748,7925,3447,2088
36,0,40,23,404595,238485,21417,8164,13581,4736,1640,994
37,0,34,17,1675524,301724,72928,12195,34472,27728,4867,9564
38,0,23,1,1330325,115440,10833,18375,3288,2374,987,801
39,0,10,1,88000,35800,5770,4142,3929,1180,975,697
40,0,10,1,1327708,188916,53614,47583,36892,46497,57562,25604
41,51,24,26,294025,36343,23282,3933,7733,26142,3138,3508
42,0,34,23,159035,31511,7317,14295,10025,2903,1074,537
43,0,34,27,139478,87610,16343,6608,2425,2977,422,246
44,0,41,56,45896,16749,6082,10742,9258,9625,4788,3185
45,0,29,17,199047,40765,917,4996,976,556,628,303
46,0,14,13,268510,92066,10817,2764,8233,2790,871,502
47,0,20,34,104944,9925,3359,4108,4757,2164,1739,673
48,0,13,29,30860,10498,3017,1600,3291,3034,3893,1064
49,0,26,56,1691687,273587,96295,71408,63593,58557,6977,4356
50,0,43,60,458039,22208,12054,5880,5996,1458,839,296
51,0,38,57,1690747,122114,33286,5695,12749,17295,8331,473
52,0,35,44,490639,82319,11815,10168,12406,5929,2834,421
53,0,23,35,275160,49359,5761,2267,3786,3043,1256,1175
54,0,16,30,1033956,54674,8519,11950,2258,2243,1166,610
55,0,16,17,587845,240117,56318,15083,21019,10489,2569,928
56,0,7,17,958966,111440,9336,3844,7839,7438,1507,724
57,0,14,24,695474,56266,9915,11157,6233,7122,1486,1603
58,0,8,26,192070,55283,4650,7143,5005,2101,988,396
59,0,8,26,1336099,81560,16989,23836,11161,3878,2113,1114
60,51,8,26,2540667,75625,32630,63751,32897,14766,2336,2116
61,26,10,27,675965,75513,21541,3235,3960,4556,2316,1063
62,0,27,30,640194,42117,10259,16051,10084,4940,1547,405
63,0,30,34,1759098,154419,55182,24480,12868,27940,5214,1344
64,0,47,47,1824736,43829,19713,15704,4142,8065,2691,2040
65,0,40,54,1734577,468770,76804,40453,137464,55181,16635,4282
66,0,26,43,282705,49228,2842,4246,1804,1332,510,295
67,0,29,35,380601,55414,27648,13405,10251,4837,1836,1620
68,0,24,14,908182,175184,66561,11112,6179,3966,1671,2057
69,0,24,1,337987,105126,8729,11059,590,3945,2459,332
70,0,38,1,80806,32327,9235,4099,735,929,920,573
71,0,30,1,1014878,115406,40100,8869,11650,3337,3166,1088
72,0,27,16,1804837,79715,8483,35718,35435,22678,3409,1324
73,0,27,16,384221,29141,5249,6293,2312,590,280,158
74,26,26,23,1096271,38619,2946,3904,5555,2583,982,558
75,0,13,17,62924,19511,1011,1362,701,263,647,149
76,0,11,40,324455,20021,8380,11956,36383,5977,6226,2014
77,0,21,38,308937,75539,113258,43146,87441,37251,15796,2972
78,0,27,41,1430130,60134,14153,4109,5119,5699,1008,1078
79,0,27,69,26235,37278,2879,4348,16464,6821,7789,1578
80,0,17,75,17434,36951,4769,1467,6366,9367,7142,3445
81,0,8,81,22695,32797,4251,12990,8772,15518,6030,4268
82,0,17,69,551737,465334,182076,123726,39778,17928,6520,11481
83,0,29,57,58299,22114,8365,598,2005,1832,723,204
84,0,43,50,2425825,352455,174384,15787,22279,63125,16383,6294
85,0,50,34,2059919,38270,20417,7647,6736,4815,2436,452
86,0,47,51,1917845,296187,86221,119868,90278,69765,19720,4714
87,0,47,51,593245,175463,81261,53042,25187,14386,13688,13529
88,26,44,69,471514,33264,12731,11820,23002,16462,1809,1483
89,0,44,69,1061030,19012,11973,11730,4797,6103,2575,2031
90,51,47,74,1992685,37375,21754,3181,7548,10093,1692,2084
91,0,47,74,1852860,417551,27490,210380,100305,54232,8370,7622
92,26,30,78,392771,16534,1667,1797,4977,1980,2086,495
93,0,23,74,180989,80075,4015,16698,13353,8702,7969,3554
94,0,17,48,1384116,724107,148922,22223,57377,27027,14763,4369
95,0,13,43,191064,41459,2289,13115,7360,4912,3386,2725
96,0,13,43,867330,86306,30772,4778,32154,8843,4363,1908
97,51,27,30,282811,181531,105782,40090,50593,10904,5093,2164
98,0,34,34,862910,62610,17542,6423,7146,8221,2554,378
99,0,41,30,162214,17501,7646,618,2312,756,330,119
100,0,41,30,648803,108083,6861,5377,4887,4878,1017,242
101,26,41,30,1911212,101555,1820,20136,14112,15646,1012,769
102,51,35,10,204988,57803,2863,7423,1928,810,652,697
103,0,30,20,1734085,85019,44614,9346,23500,10549,1989,1121
104,0,38,16,524733,20132,6234,6108,2044,2476,1627,1445
105,0,35,24,238398,159162,29820,36163,31492,11920,4176,1800
106,0,35,24,1780659,20660,7002,11608,9651,5663,2368,1570
107,26,35,24,745551,98277,29952,47337,31233,15536,4986,2061
108,26,35,24,1486480,29363,5084,6746,6942,3420,1872,471
109,26,35,24,773103,21537,14185,11493,9699,9968,1243,647
110,26,35,24,189535,85972,25069,21222,12802,5514,2078,833
111,25,35,24,122226,4365,606,1635,2244,1695,565,147
112,26,35,24,2598169,327611,176863,81460,16860,14884,8370,5622
113,26,35,24,544554,82457,33588,6851,11593,23011,3526,3586
114,51,35,24,1842904,956156,840283,385841,204856,134396,46120,23584
115,25,35,24,626511,10784,2017,2486,2062,1053,287,194
116,26,35,24,854671,32839,754,8285,13578,11578,2292,390
117,51,35,24,933112,507869,13696,68142,39991,66565,10888,8993
118,25,50,43,921020,50263,23635,25361,11130,7075,8286,751
119,0,53,41,973695,88969,50536,19376,19002,10124,1919,1976
120,0,41,38,853539,72994,5306,8684,8977,4907,911,454
121,0,34,41,992789,47796,5264,4815,4402,3636,1411,421
122,0,21,29,204591,27907,5609,1497,2952,847,733,898
123,0,7,26,805895,103690,4787,14043,6490,6097,989,450
124,0,23,29,373333,16125,6601,8229,5729,2781,1937,458
125,0,23,38,476387,161486,21238,18430,39802,27218,8180,5020
126,0,23,38,880626,39558,7325,6331,3418,2106,675,295
127,26,17,60,211982,138923,21956,6202,23858,26770,10149,3340
128,0,17,60,1357771,20670,14302,12452,11840,4507,1057,440
129,26,17,60,2457665,396015,40827,54549,100448,44079,16293,3488
130,25,29,56,107796,9084,1251,2890,1167,478,564,145
131,0,29,56,1272961,4372,3853,5282,6005,1953,706,203
132,26,30,61,69979,32474,17972,11885,4416,8790,4832,3209
133,0,56,64,82041,15284,32234,21717,8191,12140,3620,2722
134,0,64,53,962451,233208,51977,29616,20620,18045,12619,4179
135,0,50,57,1485872,198487,14071,20461,72200,13885,24078,5244
136,0,50,57,460279,119836,17599,127109,107642,129159,6480,6354
137,26,44,50,1021964,10549,481,6115,2737,1043,2549,471
138,0,17,26,981772,481218,20632,62050,62474,11180,3220,1549
139,0,23,24,907681,267918,138468,17478,64251,21373,20669,8580
140,0,38,43,121385,32941,14160,11997,9620,16897,15678,3640
141,0,27,40,195624,41906,6019,2235,3310,2335,1951,1758
142,0,51,51,820175,104396,92979,90467,63586,14634,7713,7379
143,0,43,57,1095029,107453,11466,25566,32152,13917,5153,3030
144,0,38,53,744854,20672,1055,8660,7965,6337,2247,782
145,0,54,64,840775,56797,37175,25616,11690,14418,4823,2680
146,0,38,66,516118,385163,84316,27483,29236,34020,8307,2843
147,0,43,69,35111,46205,20553,3574,11184,7820,9135,2687
148,0,40,53,1405348,325423,41766,40671,37350,18921,33191,4663
149,0,38,47,2792954,74406,26557,28372,12740,8507,3330,2001
150,0,38,51,533747,58350,2971,19966,20374,7810,7423,2287
151,0,34,38,200125,129546,30358,6401,13827,6052,12111,1282
152,0,50,50,354659,15815,8776,13061,3248,5310,868,362
153,0,43,47,1317335,75908,32932,11278,33844,6498,3162,2917
154,0,40,34,498694,105191,14789,8953,4998,4143,2181,1923
155,0,38,43,384034,59107,5917,7045,6179,5247,1705,2016
156,0,47,37,860787,33939,53184,39240,5332,10222,3303,2069
157,0,37,20,873834,710502,78792,38360,25063,9214,21238,5160
158,0,40,26,230320,124273,36961,5420,3417,10718,3004,669
159,0,38,34,165182,10004,1363,1365,4834,1793,3232,486
160,0,17,34,147063,13999,5154,1707,3714,1409,432,313
161,0,35,66,596940,93386,84553,60553,65621,57566,10676,6974
