2019-11-15 03:10:29.654174
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,539,369,216,112,43,15,14,8
3,25,0,0,1222669,59621,20007,11668,25821,23903,8705,1956
4,51,0,0,457498,47551,14148,15547,35545,11708,17292,5573
5,51,0,0,363609,22166,17482,9479,27882,5456,4637,961
6,0,0,0,529589,67298,8311,1276,6129,4885,1353,304
7,51,0,0,834713,106893,53377,26744,69150,40506,5276,3583
8,51,0,0,530208,19783,3517,1674,1248,483,1027,169
9,26,0,0,658216,8128,2058,1417,1085,2704,4823,187
10,0,0,0,572762,55606,15103,6998,7169,10788,5142,1641
11,0,44,30,532613,13508,3911,3788,4203,2077,298,340
12,0,26,26,516386,43897,5589,3012,11269,5794,1077,546
13,0,11,8,716023,65570,9806,1868,2989,2990,1435,606
14,0,1,1,468696,34560,2236,3600,2618,1234,1983,379
15,0,10,1,744641,124920,83415,20999,37649,6201,2862,1643
16,0,10,1,178648,112253,11623,4324,9001,1965,1805,799
17,0,47,1,610737,13210,7344,3538,3505,3720,1551,694
18,0,47,16,41215,10785,476,1045,1483,702,201,275
19,0,30,29,822803,26048,3413,7250,3044,1565,1340,464
20,0,61,41,940528,86021,36535,11032,30447,5014,1132,1818
21,0,21,21,274741,65304,4536,3047,9181,2940,914,795
22,0,34,20,286075,27771,3804,2076,3936,1788,1598,579
23,0,34,16,338496,24688,5796,6328,7749,1264,1787,409
24,0,16,35,96587,18193,2029,4025,10886,2840,1203,1409
25,0,16,35,1441389,78873,46070,53594,30070,10126,3547,2238
26,26,48,43,462523,132836,42904,32816,41150,13696,5025,2376
27,0,78,56,47482,27498,6098,26176,13069,7970,3263,2932
28,0,84,88,18199,8369,2727,8259,10190,7351,4105,2539
29,0,100,90,52730,28522,17795,11280,5293,9802,3915,1679
30,0,100,100,19972,39334,3690,11686,4379,8534,3909,2238
31,0,100,97,19751,9545,7102,641,2021,2294,3330,415
32,0,100,91,103550,98653,46916,10962,23555,36316,4553,2860
33,0,100,91,219330,61492,16607,28476,37294,5529,809,1072
34,26,100,91,746362,11233,1578,2455,3947,7638,630,550
35,51,100,91,198594,28369,7223,7021,4388,4106,1047,641
36,51,100,91,696941,184561,33472,7235,8724,39816,10212,2364
37,51,100,81,778990,77606,53375,12136,11714,10388,2252,1138
38,0,96,60,553751,437451,92120,15979,15705,16721,7102,2745
39,0,96,60,685638,9457,4677,18347,43207,21557,9078,6644
40,51,96,60,1918241,102032,80650,64415,68679,47549,10129,15039
41,51,96,60,1423318,59190,26247,44606,71366,46596,12815,8097
42,26,96,60,352260,83373,20795,153751,61893,46232,15250,9344
43,51,88,60,820151,40584,15284,21821,43078,9582,2480,1292
44,0,88,60,564809,36175,24298,14772,30069,14065,8144,1301
45,25,88,60,781068,1401775,803481,236869,385231,800200,303182,303903
46,51,84,44,1298359,124964,35977,12573,7803,13908,1852,555
47,0,84,38,774987,18650,5904,10461,3550,1541,1265,510
48,0,94,43,1000909,336685,26012,102036,19395,21377,8297,2334
49,0,96,41,526819,194469,87879,28618,30410,32832,10028,7453
50,0,100,47,562555,13595,9839,25654,9821,5138,1237,376
51,0,100,47,2435919,199970,116220,81461,35541,18536,3624,2478
52,0,100,69,63201,9331,13029,5331,2650,6414,6979,1495
53,0,100,74,521197,67144,37200,35323,47050,20820,2834,6878
54,0,100,74,2590730,38290,18699,8296,18411,46599,4952,2437
55,26,100,74,97641,3164,672,904,1589,2412,1017,93
56,26,100,74,385441,4755,1305,1650,10109,4558,10353,695
57,26,100,74,44197,514,295,849,285,5568,91,30
58,26,77,81,1063778,83114,11150,21197,31381,26273,17798,2806
59,0,77,81,1445255,150310,75700,17105,15656,23986,21785,9969
60,51,63,96,1217369,109511,14643,45844,52173,25782,9235,3421
61,0,63,96,1647034,52937,10250,22951,16873,10028,622,355
62,26,54,78,65090,11873,9704,622,2930,1281,1632,48
63,0,56,78,40385,9621,5898,2772,3363,2393,1485,653
64,0,60,66,26782,46987,15118,4240,15814,6151,4302,4345
65,0,60,61,85383,67767,12703,17313,14801,10156,8485,3128
66,0,56,77,456363,31450,24370,2340,9526,12063,5230,1732
67,0,30,60,1233682,731469,45208,47627,25399,31180,38625,7542
68,0,30,60,778870,38323,7810,89359,59274,45529,7371,6459
69,51,30,60,975724,41476,7606,6310,16020,6676,329,341
70,51,27,43,160470,19578,2196,2457,1358,620,290,120
71,0,44,37,132344,9470,5336,3936,979,1198,314,167
72,0,43,23,1109983,76187,25881,21327,11288,9147,1634,1010
73,0,43,23,1054874,3069,520,298,3504,6996,3397,369
74,26,41,51,929130,21029,2924,4758,31378,21529,6854,2646
75,0,38,63,968134,468920,57755,59435,82881,46701,13953,2380
76,0,30,83,53907,6853,8414,4119,5536,10939,4510,2113
77,0,38,100,19259,7691,11310,7404,8263,9281,4838,2030
78,0,63,87,3234,14884,7827,7530,7786,6614,3192,2558
79,0,84,100,22695,9342,4333,12433,2026,14212,4937,2905
80,0,81,100,2517,14090,9534,5929,5535,13961,6322,1783
81,0,69,94,5403,15274,3630,3724,2598,3672,4252,4719
82,0,70,100,6045,8682,3121,8372,5240,6708,5129,3060
83,0,53,93,15772,19846,4830,6340,18530,8727,4032,1353
84,0,48,80,310237,87550,26834,12156,8584,16702,6182,3782
85,0,29,87,1792014,129937,7660,15363,19987,52644,9400,3318
86,0,29,87,2278652,8392,4812,1132,1500,3444,6244,359
87,53,29,87,2440581,17346,3694,6366,65645,63268,6576,2106
88,26,29,87,1746983,1635,1801,804,5924,5591,1500,358
89,26,29,87,13185,2590,876,154,644,7606,88,156
90,26,29,87,48096,5232,457,831,475,3098,304,95
91,26,29,87,1579261,130573,85906,22979,28506,41580,4758,3108
92,26,14,57,174840,98717,18591,2786,3460,2884,1736,901
93,0,20,47,715401,17998,3013,4765,7383,2521,2236,884
94,0,21,24,1058533,159683,52442,27355,19488,5087,4597,2955
95,0,27,14,924756,12517,2525,1283,9416,2041,678,2214
96,0,37,24,881584,36825,8070,6863,1818,2820,732,831
97,0,51,20,919266,152288,82800,78423,41469,18354,18330,2405
98,0,51,20,1236561,218295,154125,156251,109371,70098,87594,55289
99,51,51,20,1700266,282048,259795,298061,368987,466875,126377,48616
100,51,51,20,460769,190249,12366,8835,16239,7333,1026,691
101,51,56,47,508312,48393,7665,63135,49052,28441,10530,6223
102,0,56,47,1325579,125121,43846,59690,69269,26952,7196,4802
103,26,56,47,740978,73408,16750,57385,80185,72175,13555,7131
104,26,56,47,644900,180186,10664,16557,17162,27596,1752,1331
105,51,56,47,1057276,174970,27026,23173,17991,12991,10783,6021
106,51,56,47,254397,17502,1046,2769,3874,3954,821,601
107,26,74,41,79518,22187,6833,7053,4567,2963,2402,397
108,0,74,41,2400620,136725,70615,37225,61911,27555,7656,5542
109,26,74,41,1174080,28703,11179,6485,4403,5083,3472,3377
110,51,81,41,1819644,67734,26404,23401,10392,6841,18401,1424
111,0,81,41,1115129,25933,18769,10036,9165,5320,2164,625
112,51,81,41,1173227,378817,68212,62984,21247,60194,11854,5567
113,51,81,41,36636,30244,4884,3968,3552,5540,7681,2257
114,26,81,41,1604423,206364,65986,52258,21290,51197,10887,7247
115,51,81,41,1674613,23941,2199,3177,17632,8302,5010,563
116,26,56,67,2476579,12192,4224,17470,27209,77126,3480,1838
117,0,56,67,33021,1792,1090,275,1751,7558,63,230
118,26,41,64,765854,49247,12142,4473,15263,23729,8013,1415
119,0,37,66,728066,8760,2582,1275,2466,1698,1335,447
120,0,26,77,1047381,37947,19591,19664,62575,20483,4540,5131
121,0,34,48,1182518,219651,69112,24962,105989,28486,20346,16788
122,0,34,48,115427,138843,13549,32443,19802,12419,4788,2699
123,26,34,48,1682964,288322,100793,95708,38228,14948,6244,17500
124,51,34,48,274322,13979,14344,8060,12107,4064,2076,1127
125,26,34,48,306587,6374,372,2692,5814,1640,539,356
126,26,34,48,991645,272449,28375,23040,95490,31868,2081,5794
127,51,34,48,487574,277868,387070,303047,89710,75836,18552,21126
128,26,34,48,928311,172005,7078,46220,48502,26109,10063,5546
129,26,34,48,1342580,31948,41538,41723,61094,31458,24684,14961
130,26,34,48,1535298,80888,62102,62619,52136,21101,4075,1511
131,26,34,48,349450,37637,19614,3409,3690,5157,2800,884
132,26,34,48,526641,8553,2924,4355,8082,4201,4974,598
133,26,34,48,1293271,36579,6167,10844,5665,5407,2827,779
134,26,44,35,815778,115869,20809,50973,44160,12279,13779,4124
135,0,44,35,970048,8192,8740,5312,13072,5886,5054,3540
136,26,47,41,2064023,32438,16876,15407,41288,19080,11954,2478
137,0,47,41,604482,18378,11558,10079,24854,3830,1335,610
138,26,47,41,1455761,25767,16975,37815,11574,16643,11389,3754
139,26,47,41,1817540,72321,29333,29087,39615,26090,10865,6254
140,26,47,41,682215,12391,2789,4312,3777,1335,318,215
141,26,44,48,994081,12021,10531,12364,47578,21531,37797,3045
142,0,44,48,612180,1222,257,1005,16204,15649,1852,835
143,26,44,48,930877,7633,2284,1540,17131,32960,1024,932
144,26,44,48,464936,92610,16681,27397,17333,8616,4813,1312
145,26,44,48,239350,23802,3849,2647,3427,1312,957,323
146,26,44,48,1632341,202345,10864,12834,67795,8386,21521,3733
147,26,44,48,2798088,55698,81041,35345,21774,16287,15011,10510
148,26,44,48,782243,57041,19140,8611,5288,2958,4111,664
149,26,44,48,129609,1877,1026,609,6243,7594,146,428
150,26,44,48,1540645,9909,6821,1917,1626,9301,4243,634
151,26,44,48,1283494,54876,54191,17529,42915,12154,20484,2500
152,26,44,48,544390,7312,5298,4416,7437,12051,2485,1263
153,26,44,48,1108581,289069,13512,35780,48792,8884,24659,4099
154,26,44,48,1980063,83487,17802,23047,35090,14391,24948,4540
155,26,44,48,2414143,15691,4327,7290,68456,62046,9482,4911
156,26,44,48,866038,82882,5726,8911,5941,10289,6011,3249
157,26,44,48,678123,56609,3925,9675,10669,3060,4212,757
158,26,44,48,1051856,44086,6732,2376,9849,2802,653,979
159,26,44,48,1439827,3872,5037,5625,10549,4247,1336,758
160,26,44,48,767950,7408,8035,2926,7298,2559,3044,820
161,26,44,48,1598721,44096,8809,21652,22488,12385,15118,2967
162,26,44,48,822177,27313,3660,7195,8335,7371,809,589
163,51,44,48,1245228,47682,78018,39987,39129,38963,26622,16553
164,51,44,48,1938868,393481,81774,47573,56535,19645,10980,2352
165,26,44,48,1458367,40441,12836,11663,25190,10020,7593,969
166,26,44,48,915811,62039,58306,18721,22091,84299,61923,12676
167,51,44,48,2100418,92348,9700,27144,32402,10927,13759,1198
168,26,44,48,2679009,72254,46029,33445,73156,29755,25446,3903
169,26,44,48,821538,7583,1491,7008,10649,5659,984,780
170,26,44,48,3442073,24726,13783,19302,34530,19009,23286,2406
171,26,30,63,576637,65097,7155,10542,35301,43319,40432,3662
172,0,16,80,915391,16684,7063,1175,28261,10159,30864,3097
173,0,16,80,1667785,42699,10846,18455,21659,18711,6296,2789
174,26,16,80,672781,24319,15648,11512,19853,17908,7971,3161
175,51,16,80,536985,23402,6389,10054,4016,1526,1090,880
176,51,3,70,1034646,72973,4907,12637,32560,11532,4355,1827
177,0,3,70,729648,9218,728,5269,15845,3903,4352,1831
178,26,3,70,740697,89234,30901,18740,24806,6650,2887,2958
179,26,3,70,1274807,144185,69976,137255,107451,43357,27440,15281
180,51,3,70,378226,18332,14400,11149,11456,8140,3614,1610
181,25,3,70,654996,14314,1945,3259,11451,9482,6170,1141
182,26,1,70,1219251,71838,7181,7079,33591,45813,3407,3671
183,0,1,70,1180178,79203,3964,19158,61967,32296,16485,2306
184,51,1,70,957869,30414,5690,11054,15602,14205,11179,1801
185,51,1,70,1281839,20311,2009,15238,20335,13802,9174,1415
186,51,1,70,1240522,311080,63413,78219,77394,19958,9364,6917
187,25,1,70,270263,24049,10565,7545,3937,2612,1177,511
188,26,1,70,150593,21973,1120,189,2132,2453,564,125
189,25,1,70,721153,17713,1895,7593,5507,2970,1768,300
190,26,7,56,57264,15975,4087,5490,2902,2145,1989,914
191,0,8,69,587993,2344,2772,832,10928,11224,1706,478
192,0,8,69,205322,4249,2858,2837,12247,1473,560,824
193,26,8,69,640460,33708,4278,1926,2440,7002,960,578
194,51,8,69,989580,32351,6144,5820,14679,4005,1959,639
195,26,8,69,1674470,45604,767,3957,36508,6729,29615,3589
196,26,8,69,638606,8152,1597,1960,6012,15814,379,239
197,26,8,69,836936,11847,7903,3541,4920,6547,1032,303
198,51,8,69,2424731,744404,123599,97341,105783,67597,45323,14109
199,25,8,69,395113,56032,5951,10690,8285,4462,2005,487
200,51,27,57,694294,310359,86871,63746,23751,16647,5296,2698
201,0,51,30,1010591,65847,17974,11862,7745,2193,1864,511
202,0,48,27,1136562,143425,44495,41252,58071,12666,3686,2773
203,0,75,3,1066262,26057,23360,17882,17390,6831,1869,812
204,0,84,10,851170,11728,3872,12513,7900,2425,1706,1440
205,0,84,10,288397,17947,4833,7388,10796,3858,834,555
206,26,84,10,2325702,16205,13996,25025,33750,47536,14500,1619
207,26,78,24,1256927,63107,21287,9617,41137,12591,13003,1844
208,0,61,29,1316907,84365,6985,9169,25889,9656,9338,2188
209,0,61,29,2176488,364705,34215,46225,39275,23774,7353,5681
210,26,61,29,327436,32765,7462,7467,21937,16316,1650,1204
211,25,61,29,1269692,15754,26911,4327,2770,7193,2381,346
212,51,37,16,2335991,212400,23847,9121,10413,5502,2798,1196
213,0,37,16,779178,116149,2835,9587,6861,17531,1379,1413
214,25,29,23,828987,9768,4367,4121,1636,3293,367,166
215,0,38,14,501400,188236,91746,10830,15050,13989,2704,1607
216,0,47,13,2206212,161994,39527,12198,35477,18237,1762,2182
217,0,47,13,1740032,25996,113961,121702,46085,62868,9106,12403
218,51,47,13,1651394,689095,19140,67763,78734,94738,9689,6723
219,26,60,21,291983,18995,5101,2936,3655,1733,655,630
220,0,34,1,209451,462034,39564,17266,5279,7528,7091,3663
221,0,27,7,479335,100806,11464,30797,13037,14269,13081,5259
222,0,40,4,365694,56107,20566,16691,15724,5805,10099,952
223,0,47,8,1394467,35701,23009,1511,6899,5789,2813,2006
224,0,67,17,631900,126469,43131,22405,14472,8029,10657,2569
225,0,67,7,197129,286350,95982,9543,7515,8684,9872,4412
226,0,60,10,267994,72191,6931,19542,5979,9539,5087,1504
227,0,30,1,240887,582691,17482,5245,18970,9429,22526,4262
228,0,30,1,562919,21629,4951,6221,6411,2779,2251,1559
