2019-08-29 06:29:00.971572
Time,Poor Signal Level,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2.092,25,0,0,3530543,548924,265032,125016,127060,202756,65966,61607
