2019-08-29 06:59:19.660947
Time,Poor Signal Level,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2.093,80,0,0,41900,5399,3479,680,1882,8674,10191,1477
