2019-11-21 20:25:52.142570
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,151206,52900,12399,17065,9387,2715,815,717
3,25,0,0,96863,64564,25271,5650,3049,2050,2705,2692
4,0,0,0,249551,5961,2408,4078,1888,1405,804,333
5,0,0,0,708703,144592,17990,66839,15319,34679,25957,3875
6,0,30,50,123645,25242,1803,8914,1762,3861,3297,599
7,0,17,47,856508,568013,52752,114938,21255,26392,36977,11704
8,0,1,38,1604919,197189,11052,16129,7775,5463,5633,3537
9,0,8,43,843258,47141,15766,12765,6133,6069,4626,1989
10,0,7,30,728773,189298,22849,19012,5533,9345,5641,1875
11,0,13,38,844229,67636,4682,13432,2987,5057,2062,2587
12,0,37,54,339833,9433,4684,1330,3317,1562,1000,629
13,0,53,60,264227,13786,25888,15817,7716,6448,1701,913
14,0,43,43,581231,1561058,5513,11915,27038,8999,6062,2910
15,0,66,43,2173977,79178,21605,49054,20631,7542,6284,3866
16,0,64,27,977041,583922,43593,47798,22267,13139,8313,2876
17,0,63,26,377570,9926,5350,14027,3792,2397,1231,553
18,0,94,53,421433,14763,2422,7544,2066,2137,2026,236
19,0,84,50,1755638,668693,100447,14367,18925,23146,7851,6506
20,0,93,63,652442,68632,36157,3530,24289,7923,4551,1356
21,0,70,56,96921,8010,336,641,879,383,296,136
22,0,77,50,850007,60236,45877,15586,13633,5898,7462,1353
23,0,88,57,1252346,360511,126539,211363,44012,52733,56320,6316
24,0,87,67,483057,18778,4976,3100,5153,5124,3131,1285
25,0,93,90,180909,34578,13655,9271,38034,19661,5703,3415
26,0,87,84,1090655,243930,78743,15160,6283,10740,7738,2035
27,0,78,93,1684698,169409,18408,73164,53147,44806,25358,19263
28,0,84,93,175644,24470,13169,9913,4414,9077,3651,2025
29,0,93,90,2456215,241172,121013,226399,111782,125920,128895,27237
30,0,83,84,84255,76160,884,6400,3037,1619,1008,833
31,0,75,69,3105290,1535935,195279,21783,29967,68292,105073,7237
32,0,74,54,602017,145984,67118,5665,2150,10207,13424,1283
33,0,66,41,601136,94528,14568,28104,16279,7231,5701,3707
34,0,81,56,254085,48352,30881,11248,21966,9211,1429,1222
35,0,87,60,472442,167389,40750,2518,9848,9827,8167,1811
36,0,84,67,358818,30627,8967,5107,4055,4535,472,325
37,0,67,63,144799,139351,2602,6216,8237,6006,4547,1531
38,0,69,70,1574300,206325,86626,77817,19801,67916,17728,5230
39,0,67,77,163002,46533,8759,2909,7212,5340,8996,4511
40,0,47,67,206535,254307,2058,6243,4536,12797,5449,1483
41,0,70,84,1284888,75770,95518,103158,80979,50913,14661,17461
42,0,61,74,600575,38760,3993,5134,2501,3274,2924,784
43,0,77,87,81990,16394,18811,14674,6221,15347,2843,1448
44,0,90,80,1373235,235324,30406,12578,17288,6766,4599,2430
45,0,87,75,143221,45579,34794,6693,5970,8292,2361,1667
46,0,84,80,1323289,192354,32221,14873,47301,28775,18444,4042
47,0,81,53,400460,94339,42928,18917,6172,3204,2970,1942
48,0,78,57,266806,58382,4500,5194,23822,2678,1474,661
49,0,66,53,144891,45021,2733,7312,9836,3701,2720,1583
50,0,64,47,409087,48903,6017,2699,8846,3642,9808,2254
51,0,63,64,52839,33700,19432,2322,4849,6695,2795,1005
52,0,67,81,386773,36608,6080,7949,15881,9823,5988,1670
53,0,74,97,50023,15399,20130,3590,11716,44947,9960,13900
54,0,88,100,10905,17486,7188,23049,9201,11800,8182,5954
55,0,78,100,22144,17686,2570,1547,2969,6522,5463,2575
56,0,78,100,20330,16251,3687,8850,13428,34440,16683,6713
57,0,83,100,12065,14617,12314,9004,3835,21681,6285,6314
58,0,70,87,1888652,1494945,297591,83864,58938,45975,30199,8840
59,0,70,87,482860,33518,3784,3922,4112,1553,3769,1689
60,26,70,75,299578,81981,11645,3499,2219,6391,1942,544
61,0,64,60,201589,11424,729,1793,12830,3029,2957,804
62,0,66,40,1070418,157275,93006,20489,4538,11746,13537,7103
63,0,70,56,1513377,76209,26188,15895,6440,23001,6459,5378
64,0,74,74,305050,54597,17560,3909,4432,51411,16261,4212
65,0,69,66,819315,255598,5288,11821,30207,22745,9958,3672
66,0,61,74,1108005,221308,35275,22520,12898,27655,12952,5328
67,0,61,67,208634,42024,17783,11893,9767,7488,4000,1022
68,0,64,54,1428568,373406,51028,104066,145620,71318,20381,4669
69,0,84,53,43463,5112,1176,3833,1774,569,361,166
70,0,88,40,2612235,183342,36995,23752,9804,4433,1484,1022
71,0,84,37,786660,45900,9710,11583,5427,4248,1559,1292
72,0,78,24,322811,246963,9947,16721,5546,8595,4264,1632
73,0,77,23,1530713,59602,15631,21825,15873,4424,5145,3789
74,0,80,30,1576866,59483,18692,12362,18033,4317,4104,2194
75,0,75,30,198027,49083,9098,5118,4747,4185,878,650
76,0,66,35,44906,10115,228,266,1742,511,133,147
77,0,61,30,537328,151778,48292,3709,5961,6596,6659,2445
78,0,56,34,674387,28633,4126,3566,1094,2199,994,455
79,0,63,34,671421,68378,15991,15081,5028,6051,2294,646
80,0,69,27,1326832,333499,4770,26800,14899,9455,5114,2612
81,0,66,26,3669718,175333,31257,7139,17866,5842,8844,2423
82,0,70,21,1192786,402795,104202,127289,115051,21918,28367,22230
83,0,67,26,2554724,118063,41439,16828,74830,15376,10583,1685
84,0,83,30,742553,104785,16849,55892,15183,9719,2844,1225
85,0,84,40,248482,199970,33341,24815,13721,19900,22029,4671
86,0,90,48,888241,8354,3710,6962,4245,2032,738,359
87,0,90,35,1005036,142056,31495,18004,5584,3413,1223,837
88,0,84,34,1102361,131131,22939,22850,3962,7434,2969,1861
89,0,80,23,774019,158269,11499,9277,5550,3281,3247,1382
90,0,74,8,1144145,120065,28042,19979,11689,2940,2355,1624
