2019-11-21 03:49:58.671267
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,14192,15065,925,864,1356,1341,388,271
3,0,0,0,165950,122372,131565,20429,11763,4677,970,1474
4,0,0,0,244824,102881,15791,8092,15201,9543,2868,1152
5,25,0,0,201877,590376,51483,111456,142414,499608,111108,36138
6,25,0,0,1770504,109694,1199,2874,8191,9298,4991,5238
7,51,0,0,280998,6397,5148,7084,3055,1774,682,608
8,26,0,0,543295,301645,27255,77290,76454,41076,10849,7605
9,51,0,0,247557,968599,229579,366218,741239,194421,84353,150708
10,51,0,0,553156,22678,20432,7175,7053,10869,4132,2542
11,51,0,0,169041,38337,9354,3082,2443,2345,949,401
12,51,0,0,33731,25250,3829,3465,4588,2499,1405,485
13,51,0,0,916806,85368,32521,60872,10049,21477,6096,2813
14,51,0,0,565420,85211,17002,9186,29761,10164,16038,669
15,0,41,51,2046977,22399,16297,13299,69826,12227,2613,1895
16,0,41,51,229329,24896,4716,2259,4461,1223,467,208
17,26,41,51,205308,16980,2021,2990,1061,654,407,250
18,26,41,51,872459,28498,4748,5319,5482,3898,772,1038
19,26,41,51,861788,21809,11211,8194,2943,2354,1248,346
20,26,41,51,811937,704255,184407,70013,65408,26064,23788,19953
21,51,41,51,759954,23199,17231,20971,37688,14166,1345,691
22,51,41,51,2319987,54665,2955,37581,31078,24190,10561,5736
23,51,41,51,2399937,1146943,542285,1062793,147740,398995,188737,75095
24,51,41,51,274120,18201,2109,5109,7547,4682,2597,1467
25,26,41,51,811318,18459,10128,3497,3463,2699,445,358
26,26,47,53,445453,166566,78373,15409,28724,12879,3836,2194
27,0,47,53,911385,53650,921,13627,1443,3390,362,458
28,26,47,53,2075289,100718,7509,5104,18476,12176,2768,949
29,51,47,53,736176,8763,5821,10314,4181,2626,1582,465
