2019-11-21 03:54:16.181814
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,51,0,0,1805934,71728,34028,39213,43270,35934,9998,3845
3,51,0,0,847309,28810,18120,50139,20381,27992,18169,3997
4,0,0,0,699969,227472,137230,57071,79654,43234,27000,16288
5,51,0,0,811539,143888,38975,35411,254204,184563,10002,9463
6,51,0,0,1621002,7816,22257,20358,11597,15909,8112,12735
7,51,0,0,356577,24454,1250,5766,4672,1439,460,162
8,0,0,0,2093792,383730,22662,70309,48751,18327,5707,3086
9,0,47,30,882914,176358,79637,44423,34980,5362,7248,2109
10,0,29,30,679256,760704,14167,84636,61431,50555,9276,6913
11,0,29,30,937615,176249,95399,56777,37776,42852,15977,3063
12,51,29,30,745228,187497,68490,72897,69530,55529,26682,15333
13,51,29,30,1806153,381317,18509,140937,135634,186064,25503,8247
14,51,26,37,1541479,46387,2069,14827,7340,5804,3064,630
15,0,17,26,140458,51898,9225,2248,1307,885,185,135
16,0,3,17,315895,205163,18249,24968,1923,1782,1461,1151
17,0,11,16,616623,157014,21710,11021,4066,7534,2113,1050
18,0,26,10,115195,17329,11977,3422,1155,1362,873,165
19,0,35,23,509728,81474,30031,3335,7290,8539,1798,925
20,0,30,43,1209055,451037,49203,46584,36671,45757,23914,4493
21,0,24,44,443468,40777,3039,3467,6487,2442,1562,494
22,0,10,43,1732754,143977,32470,17583,14269,5938,4671,900
23,0,1,35,545243,263896,15451,18544,10316,8083,2899,1774
24,0,1,27,95653,154823,8747,5913,9284,6540,4237,874
25,0,1,24,556414,225979,16860,11623,13590,7385,13922,5057
26,0,1,27,750857,48105,2776,2629,10142,2722,1004,448
27,0,1,27,859977,155163,55869,35488,121685,226247,41207,19625
28,51,1,27,72665,12120,17911,20754,13739,5457,1185,2372
29,25,1,27,252048,7002,3000,3896,980,603,151,186
30,26,1,37,182824,18189,4133,6604,4680,2525,1327,312
31,0,13,40,250335,34399,10274,9786,3703,3246,617,871
32,0,34,44,571679,246545,106135,19737,7370,22872,4824,2273
33,0,38,50,1531160,611760,62721,26393,38280,54089,10037,4797
34,0,38,50,423563,74747,19364,1734,12804,18720,19129,13420
35,51,38,50,697642,101304,47837,39226,160854,77666,5250,4857
36,51,38,50,838099,188293,20342,8900,49282,59734,20124,3145
