2019-11-21 17:50:01.878424
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,26,0,0,82479,48433,18302,6992,4457,2250,927,439
3,0,0,0,357638,24834,4301,6301,5602,862,1950,1206
4,0,0,0,309432,60297,6246,2533,5355,2926,2441,2100
5,0,34,51,446087,133875,11939,10421,11815,12745,4282,3146
6,0,30,75,21663,20050,3051,4058,11155,5452,2876,1562
7,0,35,78,205911,50102,4147,9261,2868,3158,1701,1001
8,0,35,78,567447,97568,54325,12907,27772,28048,2979,2262
9,26,48,87,1135014,37091,5321,16279,8115,4590,1288,946
10,0,37,63,2212293,658508,17187,15813,14140,14269,3778,2302
11,0,61,44,400805,28053,28407,7866,4505,3673,1869,683
12,0,69,64,48850,13238,5907,6614,9693,5093,4407,2442
13,0,53,63,23019,39720,4146,2658,2285,2989,1285,806
14,0,84,78,889166,263337,119000,15282,29459,20675,9521,1928
15,0,75,81,144714,11973,7940,1743,3005,1476,2075,458
16,0,64,69,121920,98764,22371,4429,15741,11840,5136,1172
17,0,83,81,744699,15867,11502,1293,2545,3729,1531,396
18,0,80,83,1343484,62542,21984,6161,7250,5547,4261,3358
19,0,74,61,70173,179293,51376,13533,2176,3989,7263,1028
20,0,93,57,209192,6577,7981,3821,5709,1342,2190,722
21,0,67,29,105778,64952,4172,3308,3192,1704,773,475
22,0,80,35,801290,64591,62413,20307,27120,10244,5089,902
23,0,88,41,646927,8885,2624,3150,815,407,235,155
24,0,66,26,296943,135444,5943,19930,4636,4275,1618,722
25,0,78,54,345528,221607,38608,28713,16685,39263,7178,5708
26,0,78,54,1332500,76345,7433,6617,8933,8691,2428,419
27,51,61,48,164548,226084,45555,26090,16356,14904,3954,2536
28,0,57,60,613296,93759,14798,35844,5401,7842,5452,3630
29,0,70,69,1606119,31280,2872,13315,2143,2487,1436,705
30,0,74,40,311300,58563,14219,4767,4717,1743,1210,490
31,0,74,26,1424878,245614,54901,10308,4784,6437,6014,2633
32,0,63,29,663989,356296,38055,82271,83854,35326,16748,4360
33,0,63,29,871711,68938,8191,8919,4285,2961,967,654
34,51,70,38,583149,584811,462207,235753,174688,100556,24808,14410
35,0,70,38,776528,21760,20127,8954,2887,5158,1231,688
36,51,70,40,1429216,140327,16811,38325,40843,4876,2380,2036
37,0,80,63,372244,16526,4193,4435,1212,2144,565,338
38,0,69,54,45464,164689,12831,10265,13435,8130,4087,1584
39,0,54,53,84191,14635,547,4161,1336,1347,471,248
40,0,67,57,163447,17713,5899,7749,868,1264,304,410
41,0,66,48,745906,62496,23749,6666,2124,4380,3121,4019
42,0,94,70,86200,4849,13740,6532,8604,7343,4138,3457
43,0,97,56,53494,26933,8907,2115,1362,1191,546,985
44,0,77,56,1554542,156817,10298,14799,8948,8318,4962,1844
45,0,87,66,2266728,40530,30215,34280,21514,13830,3684,1185
46,0,87,66,924776,19749,2606,2274,2213,2103,745,607
47,25,66,40,469852,65809,9322,8301,5634,3365,1810,545
48,0,54,50,1347095,379061,45950,13899,15373,28076,5942,1986
49,0,61,53,614571,69707,8467,11201,5277,5389,1297,829
50,0,34,26,754327,590917,38256,34034,10264,12296,3970,2248
51,0,24,53,74496,18316,2122,1860,7837,5644,4889,1692
52,0,41,47,500470,339188,166617,19731,61413,22790,8390,2995
53,0,56,40,658046,18224,8254,7343,3788,1307,447,210
54,0,77,63,74495,14531,6548,2705,2317,2444,714,769
55,0,97,54,193032,40610,18790,12692,7641,12012,9755,8048
56,0,96,61,23950,30070,7482,7002,3895,2701,1038,790
57,0,91,66,798800,270565,138507,29693,46861,23082,9341,4161
58,0,91,66,1074307,14934,4595,6786,11945,9883,3352,1482
59,51,91,66,1165669,19131,4016,3075,4538,2863,582,158
60,51,91,66,2871371,108864,17240,9663,25125,22845,4676,2401
61,25,64,66,691157,157528,6343,7969,7582,18108,5205,1232
62,0,63,43,1047720,119545,52795,15058,9132,5793,2646,604
63,0,47,23,667059,230056,28739,4904,28435,3542,1145,1427
64,0,40,30,71701,37066,3282,9378,2013,4700,888,1144
65,0,56,13,1206854,444366,83757,33547,10769,12921,3703,2426
66,0,47,30,407243,97402,22655,4605,5875,15250,7998,1922
67,0,48,74,29538,136074,5242,54384,53512,199591,22218,5278
68,0,48,74,1398625,31772,10776,7242,6223,2445,784,529
69,26,38,74,679289,89737,12067,6926,8934,27184,8482,5567
70,0,50,94,3356446,52824,14684,57672,38519,35125,12141,11881
71,0,38,78,595448,106528,10104,2347,8037,6513,3327,3095
72,0,51,54,208195,36408,12859,4144,4955,5478,6145,1290
73,0,60,60,43643,16947,7133,5308,11674,13927,7442,2485
74,0,60,54,708644,14451,6823,7794,8659,4960,656,561
75,0,60,54,1302380,203025,85274,45962,43053,33967,21117,3207
76,26,67,56,2814827,211536,24006,18506,17464,15817,3328,3277
77,0,70,50,663090,24645,2586,12512,3848,1752,683,1800
78,0,81,29,556478,23131,14240,7853,7180,2672,2822,632
79,0,61,11,310536,89153,7195,4160,1991,2245,1508,1568
80,0,50,17,1130950,56087,2057,3918,4989,7909,3434,914
81,0,60,34,151114,20861,28954,36702,16387,18783,13197,2858
82,0,54,29,311418,78084,36761,7480,1852,4958,2179,1643
83,0,75,47,48036,9961,4184,3598,3045,2170,1907,1044
84,0,83,43,233706,30631,4623,954,2417,3141,2574,349
85,0,66,41,832044,97415,32493,18488,14693,30202,9106,3003
86,0,61,69,23969,3808,2456,3027,2743,8148,4259,2102
