2019-11-21 03:46:36.270887
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,51,0,0,626561,4741,16425,7462,5696,4206,1333,348
3,51,0,0,113649,31309,4080,5294,6142,1314,1554,493
4,0,0,0,1409693,1132660,290163,457941,477047,529260,488289,518857
5,25,0,0,1241245,229141,41276,87057,130504,103055,16588,5787
6,51,0,0,344016,58210,21592,9456,11303,16876,1526,1081
7,51,0,0,123032,9938,9658,4602,2008,1834,578,338
8,0,0,0,221989,47349,5751,10749,7491,6468,2190,1528
9,0,44,43,819764,152890,75353,32695,25590,15907,7463,1934
10,0,38,53,1410686,174889,11959,51694,22686,18996,12811,3775
11,0,20,38,877458,388866,4330,32151,27362,9582,10360,1631
12,0,21,24,2245270,324509,108867,22523,28847,12031,10883,4240
13,0,7,13,1942985,211958,23465,17611,28625,9562,5468,5275
14,0,1,10,1684396,289586,10953,13077,21465,21789,14873,5188
15,0,1,10,876358,209902,10052,48694,16278,9667,1979,2215
16,26,1,10,616764,20566,5177,3500,1994,1053,665,315
17,26,23,35,39314,4987,1139,3785,490,803,464,361
18,0,4,57,1594293,183648,4200,9618,56147,18292,6715,4952
19,0,27,74,29044,5360,5250,2508,2168,942,224,373
20,0,53,70,75070,6702,3173,1593,3517,762,291,130
21,0,53,70,1599280,232608,3966,6122,5931,7696,1757,2172
22,51,53,70,3025120,233679,93709,151174,102547,141426,43677,8316
23,51,53,70,1080473,61577,7416,19140,8801,13316,2978,823
24,51,53,70,2147073,152791,60250,43613,130278,97314,28355,31078
25,25,53,70,148927,128352,4190,10272,59795,34099,8988,9300
26,51,53,70,1356643,393415,109505,51672,82521,44298,8164,2005
27,51,53,70,2727933,126434,100775,109690,133027,42240,25598,13081
28,26,53,70,1701656,106708,47543,16453,78387,24195,4068,4756
29,51,53,70,1844621,74042,25146,45796,51772,11328,7353,3048
30,26,53,70,709865,208270,23842,76745,6451,25706,6747,3350
31,51,53,70,461924,52633,3172,3582,3749,1737,1206,473
32,26,53,70,25954,4140,1014,1631,1640,604,269,90
33,26,50,81,534732,27340,8248,16806,7285,6786,4363,588
34,0,53,70,1216773,317533,17821,5389,24927,17025,3166,3639
35,0,51,44,100949,14875,7807,7158,3919,514,1666,805
36,0,51,44,2014287,167245,95530,35483,42883,40687,21457,9628
37,51,51,44,319575,62676,14052,9137,7564,3546,446,444
38,26,56,50,2249228,55134,52137,8046,26304,8348,2073,1047
39,0,56,50,1842350,58068,12891,49402,100750,14908,6758,1349
40,26,56,50,1322422,253491,138821,93322,112316,137555,37510,28340
41,51,56,50,2027154,677209,402948,354766,292268,184367,87877,70711
42,51,56,50,1129944,81696,79574,45216,48016,54225,16473,16469
43,51,56,50,702361,337690,506636,102827,95711,306235,24944,13721
44,51,56,50,668832,338075,61849,65680,117969,154331,14626,8955
45,51,56,50,1860341,42816,61397,6334,43682,17251,9709,3955
46,51,47,24,891207,109582,22116,7669,6803,4844,3472,1156
47,0,47,24,2158823,142971,261983,149492,333603,123878,66968,23771
48,51,47,24,1212464,348789,103509,57154,118484,15627,34541,17331
49,51,47,24,831058,8512,5658,8359,4832,4226,7301,4865
50,51,47,24,434567,25144,20331,10079,22735,11117,5600,3402
51,26,47,24,605071,16027,1281,5462,2008,1370,1545,674
52,51,47,24,315203,12483,1008,1855,2666,2407,741,186
53,51,47,24,128111,19600,10103,2195,6066,9900,1055,3949
54,51,47,24,1355247,136367,25024,53747,24461,46802,11948,17503
55,51,47,24,449763,51507,13850,19526,40087,7728,6481,9280
56,51,47,24,851823,511029,22013,52767,34911,26958,7461,3564
57,51,69,30,695824,13450,7469,11551,18006,2119,3767,1365
58,0,69,70,1294158,32523,29599,25126,25209,11738,6726,1208
59,0,69,80,818111,20776,19317,17053,27016,6595,7096,2357
60,0,77,100,1023146,19594,22564,2239,27406,7184,3408,1185
61,0,77,100,1709124,180605,14251,26990,22451,45109,14838,2185
62,51,77,100,1449881,598948,314317,188834,146700,68799,10786,1738
63,51,66,100,2891104,168586,46546,10204,30153,22955,6522,1653
64,0,66,100,702961,13240,5141,4775,9687,6693,5068,1920
65,25,66,100,1155213,120710,28779,11978,21239,35867,5887,3700
66,51,66,100,1514113,58193,50380,48881,16839,14664,6642,2838
67,51,56,100,910745,187261,59197,30093,59639,36838,6481,1073
68,0,56,100,1695521,1186781,94006,80856,79290,78336,3101,4317
69,26,56,100,188879,4952,1011,1297,2886,692,274,68
70,26,53,97,782897,390388,127613,148955,113773,46169,12793,3409
71,0,50,91,117385,48439,12674,8510,5897,9085,1739,1127
72,0,41,78,833577,33966,2637,2590,7225,2045,1140,1290
