2019-11-21 01:31:27.613869
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,992906,290037,72071,45362,14983,40206,56005,14247
3,25,0,0,898182,196486,120075,131242,90482,49829,9556,15995
4,51,0,0,481747,42039,24567,6133,20485,5442,2692,1235
5,26,0,0,1079558,112610,32862,14547,31645,52878,9433,2328
6,26,0,0,774816,168364,30587,80882,35614,24274,2953,2214
7,26,0,0,1132095,85312,17586,72494,21895,24547,10482,1817
8,26,0,0,100144,107448,3126,8210,14777,6650,927,885
9,26,0,0,1388674,25784,4906,21226,7830,6816,3803,1285
10,0,0,0,602408,20331,7682,6312,2425,4989,1426,338
11,0,0,0,1363715,22283,3775,4242,45217,26213,891,1486
12,0,0,0,1002103,134486,39931,40462,86792,54443,14063,5712
13,26,0,0,1702858,380287,208602,96735,58586,14395,11294,5636
14,51,0,0,1371536,263656,81431,63448,93363,94687,25391,7736
15,25,0,0,1634703,67509,22886,56156,9894,5608,1452,575
16,26,0,0,957058,68090,8868,23592,16328,43424,4833,1245
17,51,40,30,693906,142736,16332,18371,10708,10491,1832,462
18,0,43,27,3843676,1455537,121337,247677,56257,181216,7499,5267
19,0,41,26,724804,148869,18766,9983,6791,27684,3520,767
20,0,54,24,621376,95497,24903,70595,42154,24530,409,204
21,0,54,24,935835,121720,5567,10036,36285,14189,2130,852
22,51,77,27,632954,48361,89832,77097,26688,23641,7411,2816
23,0,83,30,836125,168124,41100,81377,40540,37307,6916,4184
24,0,91,20,794310,92657,29285,4757,12675,5050,2873,1052
25,0,77,7,811670,403416,24215,39267,8476,12809,3421,6299
26,0,54,13,3261030,473224,54325,79706,127302,156576,10089,11883
27,0,54,13,363676,46053,2284,5102,6365,7503,1424,312
28,25,54,13,2509620,227205,30384,50597,55509,103484,11495,2755
29,51,54,13,1542271,533317,457380,145666,61426,62913,7403,7335
30,25,61,20,1281727,28496,25105,45939,24624,30258,7596,2325
31,0,61,20,1360348,193311,27836,21856,19120,12926,4354,1062
32,26,63,26,1262716,161326,58443,19694,14178,24463,6217,2180
33,0,77,43,2104095,93765,35204,70052,51410,34073,2442,1329
34,0,78,27,728137,243070,35090,25538,11671,12082,3931,1140
35,0,75,23,1212483,90685,78648,27580,30372,33139,5770,1342
36,0,75,23,1297670,632984,280581,110986,61194,145174,24095,6305
