2019-11-21 03:30:14.824464
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,3693,188,80,121,116,118,42,53
3,25,0,0,1708879,33890,20681,25980,23715,6064,4448,1682
4,0,0,0,499483,18040,23444,32213,20882,4882,3266,1576
5,0,0,0,1790224,23951,21279,13619,5944,10843,3518,3834
6,26,0,0,949172,73000,6227,8065,11229,5118,1956,1048
7,0,37,51,1663665,274369,48373,47333,54698,30465,12310,5213
8,0,40,60,332791,42764,16750,16728,20390,5990,3990,1802
9,0,38,66,385114,51184,9938,12039,16931,5577,2329,1571
10,0,43,90,249921,7997,2812,8026,5930,1916,969,216
11,0,50,100,1015471,294196,246587,89328,209824,126634,21075,5110
12,0,50,100,227099,26443,3444,825,3661,3117,240,343
13,26,51,100,69740,7217,4316,1894,1921,2089,1167,244
14,0,60,100,1293255,14241,2380,20034,15215,4564,4325,1175
15,0,43,70,313401,428730,38982,33074,92035,10630,3655,2727
16,0,48,44,408978,15196,20347,1411,3859,1714,978,1025
17,0,29,20,1999170,539744,45355,14392,51682,24222,13526,5246
18,0,29,20,1120478,452092,79812,92645,103426,71953,5220,3839
19,51,29,20,856680,57169,10123,9211,9559,7895,5932,7798
20,26,29,20,1540618,295566,30363,3579,6455,11499,3850,927
21,25,20,1,619394,699985,149256,28571,22041,29461,34266,10650
22,0,20,1,2191191,73753,12141,9617,51600,25240,42377,2569
23,26,20,1,981065,6395,524,1435,3336,24822,398,568
24,26,20,1,32259,2090,448,512,2998,11165,246,251
25,26,30,20,2033034,85909,32865,13858,30464,7836,5984,1565
26,0,20,43,1040431,32079,18139,6940,32922,8239,10115,769
27,0,20,43,2709352,192283,14218,8817,29855,16805,8400,2865
28,26,20,43,256598,29112,39955,15681,10959,22392,3139,2392
29,51,20,43,481426,69673,14513,9549,14066,9704,1716,3163
30,51,20,43,242383,8804,2625,1958,4654,2300,1774,2405
31,26,20,43,1999735,49895,8442,21594,23211,21602,18636,3456
32,26,20,43,1134436,7045,1707,1664,6386,7916,2929,290
33,26,29,75,718232,3452,1820,4695,6536,15693,2682,815
34,0,37,94,1464056,47157,27157,19525,28219,37477,8459,1325
35,0,37,94,2122825,28581,6819,6788,59718,14611,37451,4484
36,26,37,94,751477,16677,2505,8296,18368,1305,4288,574
37,26,37,94,1454746,5265,1081,2385,13895,2311,5209,634
38,26,37,94,540728,29108,7376,4103,5403,7085,1700,583
39,26,35,91,1417809,70165,37785,10816,51083,13234,25569,5676
40,0,16,94,571867,1711,400,643,12444,12111,1668,1079
41,0,16,94,2709910,135794,26845,20453,89698,16546,16164,9916
42,26,16,94,1513150,439805,202818,79947,93893,118766,27204,37817
43,51,16,94,540820,69858,10854,23884,28359,21029,9536,3518
44,51,21,66,104430,19199,2534,6407,6789,3664,2567,579
45,0,21,66,1674795,38447,8031,2027,44706,46710,10936,2414
46,26,11,64,846130,28934,9592,5298,53988,28817,11395,3420
47,0,11,64,522766,6095,1601,3831,2113,2734,6463,714
48,26,8,75,1192825,72729,11310,11408,27679,45827,8645,2783
49,0,24,53,1834700,56321,11877,16705,24725,23821,10800,2019
50,0,24,53,345256,3909,362,1899,9802,2220,10041,564
51,26,24,53,1299986,29146,5898,5945,6737,7103,3217,444
52,26,11,47,897119,129637,7316,5162,36564,9121,35138,2106
53,0,11,47,10154,6006,888,615,1222,7907,103,132
54,26,11,47,419162,10616,12360,9783,3655,8214,5290,2110
55,51,11,47,464739,170615,6121,4445,4624,24768,8865,6476
56,25,11,47,686431,11744,9872,36672,84656,64732,53689,14836
57,51,11,47,1086650,14132,3262,2629,12741,4920,2296,586
58,26,11,47,939110,20925,6211,10009,15056,7765,17085,2682
59,26,11,47,2822444,316705,43289,30486,119800,134420,31975,18345
60,26,11,47,2315322,123932,23495,17506,87430,70661,7412,8891
61,26,11,47,395699,15152,3585,4459,12088,4703,14013,1585
62,26,11,47,1386721,109620,18285,41842,28664,31370,26851,9695
63,51,11,47,848977,902685,322950,231962,167012,152130,42989,53769
64,51,11,47,283557,13180,14565,22860,19110,23844,2046,3538
65,51,11,47,1272688,1261830,159120,52633,343822,141648,135864,75478
66,51,21,30,1093284,34121,7739,10155,7993,5424,1730,2544
67,0,16,8,1160672,561749,23487,37709,63015,14808,6751,3401
68,0,14,1,27761,7558,720,1332,2004,657,144,114
69,0,37,4,2113590,54066,11260,56914,30765,21553,5215,2188
70,0,37,4,676889,30813,8699,15218,23265,5612,2522,2205
71,0,48,16,3092875,180125,45596,27129,20483,25248,9077,1904
72,0,34,7,1166014,886519,31400,8355,58445,18984,7095,1957
73,0,14,3,221849,30174,3508,1639,17352,4497,1091,1111
74,0,16,1,3388151,41861,11291,28289,31826,4487,10522,5225
