2019-11-20 19:09:49.339325
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,734625,470941,53683,27124,19053,10008,6260,1691
3,25,0,0,377316,169397,24305,26749,20028,10279,6535,3236
4,25,0,0,1115745,50670,9713,26971,45276,9783,9691,2773
5,0,0,0,827165,19343,8675,14422,5438,3591,2022,425
6,26,0,0,1813220,126721,45933,90044,63368,26942,23807,4033
7,0,0,0,1011913,79840,24460,74284,48648,42707,15290,4578
8,0,0,0,51754,12826,1216,1057,1110,271,277,138
9,26,30,30,232694,60770,2289,6995,6058,4101,1247,825
10,0,54,23,627405,14888,9506,35796,11935,3812,3148,837
11,0,56,8,1482102,194029,54216,35604,83123,11016,3233,7956
12,0,56,8,678647,38102,8612,6482,2852,4897,1509,1152
13,26,70,10,1752230,91167,89689,29237,57794,26302,16240,2744
14,0,90,26,2083765,21886,9604,17732,18359,9247,1972,781
15,0,90,26,282879,4109,2117,1032,1546,792,161,215
16,26,50,27,2413457,846928,58883,12147,51426,62177,15642,9090
17,0,60,47,1398611,88325,115120,28791,104158,28859,14801,6207
18,0,60,47,343542,32489,128707,102184,37822,32151,11264,8595
19,26,34,53,1976411,327542,32734,5550,23092,74473,35788,4450
20,0,27,54,3284052,489159,121595,127963,124591,156003,98422,24981
21,0,43,60,1314967,114319,35612,3685,31807,14686,8497,3650
22,0,35,53,694866,37395,10385,4906,4744,4056,1325,614
23,0,30,27,471828,240079,19778,3519,30495,11058,3128,1945
24,0,44,3,906008,90135,29606,62931,7458,7183,6096,3895
25,0,51,1,362164,65512,26510,2410,3171,2935,937,251
26,0,60,1,823716,37409,4613,31690,7043,13910,3103,1296
27,0,78,4,933746,147340,35897,19251,11009,11907,7288,1416
28,0,78,4,943534,222204,65685,165121,296016,298149,99507,33145
29,51,78,4,478826,198494,80817,7865,13432,11254,2564,1390
30,25,51,43,863665,129789,45190,20663,288442,155428,72416,6939
31,0,48,51,261464,249608,68103,22845,11735,18720,1057,1625
32,0,51,48,63898,37796,65357,50746,81915,36839,18745,1718
33,0,51,48,1487447,76565,10723,14458,16074,20938,8196,1013
34,51,51,48,722227,140685,70096,37070,51848,32919,35099,8585
35,25,54,61,82729,4428,1729,1243,1339,1183,1131,1507
36,0,66,44,89777,17009,3596,4064,3804,5955,3972,997
37,0,66,44,1427228,57639,46055,18932,48029,41694,5077,3457
38,51,66,61,881236,41590,13125,11597,19660,15674,6681,1355
39,0,57,57,1601812,68319,16704,21499,5658,17974,12616,5885
40,0,57,57,1598206,744505,34241,51757,108907,108450,25699,22779
41,51,57,57,2082311,169587,104753,159694,87927,36175,25478,1625
42,25,57,57,2264983,48069,32399,66046,29187,54401,6476,1658
43,51,60,48,529010,109408,44634,24644,9492,13637,13051,1803
44,0,54,37,1079947,474874,25742,89871,78360,54466,14977,3212
45,0,54,37,270647,95285,72299,66513,55991,31673,6813,17340
46,51,54,37,1191080,82866,42328,33746,43938,19354,14706,6780
47,25,66,20,733427,88465,39191,31542,7302,10143,3776,2265
48,0,48,20,197204,12415,373,1478,1190,2236,708,615
49,0,21,11,601717,433045,24360,3676,18032,19189,4535,2293
50,0,30,1,666214,96268,3694,44717,10690,6035,1981,2702
51,0,24,1,231482,23542,2921,8599,1923,1017,682,433
52,0,40,1,1805799,370771,121759,46974,81614,23472,22209,4350
53,0,44,1,1419235,430697,35527,9435,26728,13363,6794,4729
54,0,23,1,137376,251769,14121,7943,5905,14587,2651,1650
55,0,14,1,2015317,579073,107112,35719,25602,16439,12416,5677
56,0,21,1,50087,15519,9747,2699,2520,1327,885,870
57,0,21,1,3300081,109818,70229,22803,38696,27616,3898,1590
58,26,21,1,794017,11352,941,419,474,975,424,106
59,53,35,3,65467,66261,17248,5495,23786,12598,4026,1895
60,0,47,1,758362,48306,4517,5871,3070,2040,949,372
61,0,50,4,983010,209430,39172,23350,6843,9972,6006,5848
62,0,61,14,537150,30763,114377,26226,16063,21989,5870,1154
63,0,61,14,1747990,191686,12447,54595,23857,36315,18242,2048
64,0,47,23,467373,81057,2076,990,7119,6222,2398,929
65,0,26,20,425048,953787,17277,11945,21230,11730,8345,2540
66,0,8,23,829238,109301,13882,38666,49001,17505,5754,4156
67,0,17,13,1100522,118292,70216,14697,26080,7344,5361,1553
