2019-11-20 23:22:22.308253
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,1203651,96690,8371,19137,15639,14970,13879,8714
3,51,0,0,1011795,234430,35296,57492,105898,89303,56204,33190
4,51,0,0,1286685,51420,58528,78980,212000,208756,64947,81931
5,51,0,0,1527715,106745,187744,67419,18081,35918,26369,18702
6,51,0,0,274132,77389,27092,130365,69209,26193,41387,65037
7,26,0,0,2664529,158790,56905,60810,64920,16059,24139,25363
8,26,0,0,373867,155078,164587,109761,91788,24701,15746,32704
9,26,0,0,158700,798989,696404,477334,873681,774929,58824,9331
10,25,0,0,1229889,50654,20552,10062,29147,19689,11826,3264
11,26,0,0,706292,58422,17359,12233,12569,4582,3270,2060
12,51,0,0,1405470,158281,119710,60387,119563,62906,103700,44624
13,0,0,0,971754,173196,22137,51131,31746,49898,50934,30551
14,0,0,0,868057,21188,9808,6178,6107,4454,3236,234
15,51,0,0,1696764,74238,24088,93268,55911,28773,9081,7241
16,51,0,0,1039052,211108,10822,49909,24370,32851,4705,13745
17,51,0,0,175165,42428,348,2580,8639,1290,726,538
18,51,0,0,1903211,171476,6634,62559,48771,19930,7580,7837
19,51,0,0,1642895,508250,461378,159634,50707,38074,19215,10451
20,51,0,0,683325,115577,63411,62730,39817,57277,59026,59733
21,51,0,0,1063125,33940,26493,8725,18871,5605,4960,1697
22,51,0,0,933771,117100,18518,8107,21250,68966,16407,14718
23,51,0,0,763574,379613,113769,51426,85770,56571,10777,3564
24,51,0,0,227304,9377,6127,24060,19802,4894,4240,3344
25,26,0,0,826423,101376,42317,32540,48281,29473,38768,13902
26,51,0,0,1894766,184264,42417,132374,258603,181607,41643,45527
27,51,0,0,352539,180583,28309,62235,71871,63676,11219,6226
28,51,0,0,1565322,340872,60698,603630,463070,341102,138023,91234
29,51,0,0,145245,75897,17415,5323,23655,34765,24390,15485
30,51,0,0,622595,171587,65416,40058,22660,30885,34393,28554
31,51,0,0,1047493,1008064,552640,89324,213767,73776,114052,97606
32,51,0,0,145383,21984,2974,9044,12389,10798,4879,3786
33,51,0,0,1169752,139851,21250,57000,50832,49286,100400,52036
34,51,0,0,951241,85883,82667,40672,104453,30051,17592,16138
35,51,0,0,239798,67386,9998,11462,8702,13006,9027,12772
36,51,0,0,1789574,153511,289216,222422,174400,66509,152662,45153
37,51,0,0,755760,46572,124611,204051,201198,154600,46086,150669
38,51,0,0,1506263,344268,75063,151224,317164,209119,27248,175397
39,51,0,0,635605,435409,176992,123810,151637,76094,26009,26201
40,51,0,0,938629,72680,101756,94687,73767,93085,36151,51524
41,51,0,0,219717,29624,873,25705,58722,40783,19195,19154
42,51,0,0,347690,593677,140343,60453,161507,330644,139588,117217
43,51,0,0,251123,213611,38928,119045,130649,109136,120798,37431
44,51,0,0,2766732,306824,136077,91673,55103,43098,21031,9516
45,51,0,0,1386601,51180,46968,42298,13209,12409,8106,3565
46,51,0,0,1813015,56976,29626,38822,111837,59593,12260,5225
47,51,0,0,848082,168024,28249,41666,61479,21083,20646,18439
48,51,0,0,891010,153282,38205,68185,72330,24360,7920,13124
49,51,0,0,58747,37421,12384,37861,44475,26467,6053,3890
50,51,0,0,1571386,256679,75359,16914,139196,169772,180200,106046
51,51,0,0,1239838,296964,184410,19486,43504,116243,36403,61688
52,51,0,0,1302712,893117,71509,301278,128882,218442,70895,17084
53,51,0,0,1476388,510121,156906,164492,150115,111292,36150,11435
54,51,0,0,203789,126941,87348,128041,269043,79275,118322,47540
55,51,0,0,622604,358875,45140,14110,52649,54760,52227,15432
56,51,0,0,705089,293273,9302,26603,67530,20116,43395,6307
57,51,0,0,1137172,307356,195352,176413,161267,170563,134817,107164
58,51,0,0,267598,161736,90468,25969,32019,49494,50183,30781
59,51,0,0,590576,244456,72603,62875,17493,54139,20791,24358
60,51,0,0,368393,28969,148565,32055,156229,153424,124554,82288
61,51,0,0,419041,147978,60709,42838,71346,87825,22048,12178
62,51,0,0,8608,156907,69701,39227,23022,33719,22882,12119
63,26,0,0,1136361,1216349,190966,216304,141138,240541,132479,134535
64,51,0,0,403670,187899,19350,33536,27784,41754,50676,19425
65,51,0,0,881117,73826,13789,41358,23521,62025,20549,12779
66,51,0,0,835808,217757,55166,109765,101790,66580,14571,2905
67,51,0,0,1385012,81460,185124,56389,130605,228635,270908,96465
68,51,0,0,971305,530833,107662,33121,223167,186915,33749,21526
69,51,0,0,936959,48949,98229,39612,29476,52883,33573,11943
70,51,0,0,2373815,75875,24303,11248,7557,7958,2019,867
71,51,0,0,1199717,75118,32594,11185,59696,43708,3144,811
72,51,0,0,1037665,90460,42959,13577,31688,44282,6777,1732
73,26,0,0,763001,257479,56458,181773,132967,47869,9993,4601
74,0,0,0,1169010,181260,103725,28259,78711,46721,60910,41249
75,51,0,0,1280990,343302,93963,152468,20988,220661,241192,127663
76,51,0,0,754913,199137,45604,86452,122607,118645,54251,44106
77,26,0,0,324984,272607,134688,103982,74868,36565,36595,45482
78,51,0,0,1136989,165183,26223,6747,26508,26417,31568,15448
79,26,0,0,172430,45986,35051,23127,16169,13152,4042,1402
80,0,0,0,379137,101818,158035,64548,173680,64656,11637,10485
81,51,0,0,694117,12951,7967,10235,9873,9572,5720,4993
82,26,0,0,1570775,377963,138139,114937,169683,157360,20806,5136
83,26,0,0,688517,172529,52713,77150,131648,196701,78272,27516
84,51,0,0,1033395,277899,37330,145773,143265,71369,9815,7051
85,51,0,0,592592,72151,73348,18023,83880,24076,2900,1795
86,51,0,0,569690,22032,30198,22704,28893,22325,21969,40323
87,51,0,0,2370851,24535,5896,13481,20588,10761,15077,2359
88,0,30,30,72154,11467,2509,4594,6690,1243,1376,254
89,0,37,14,960905,35604,24881,18811,39072,2894,4864,1433
90,0,37,14,790404,37190,28859,44634,21916,10375,5553,945
91,26,17,10,731296,115294,24380,8504,9961,11418,20377,2175
92,0,4,13,1748468,42252,12176,6971,14086,7494,11882,1423
93,0,34,10,902036,53354,22934,42130,5676,6585,3863,351
94,0,16,40,1054122,52440,13478,15633,24794,20744,1717,3008
95,0,44,34,1480278,70479,44272,11965,12523,6458,7288,2468
96,0,56,26,570239,45394,13889,15975,15282,6233,2956,768
97,0,43,34,202502,2973,3462,2314,5573,755,459,224
98,0,56,14,573931,43312,17270,16128,15747,6491,2750,1301
99,0,43,16,38843,12554,4697,1568,1421,987,579,451
100,0,35,27,9341,4284,2127,3588,10895,1680,427,551
101,0,10,24,149839,12723,1642,1479,3564,1074,406,222
102,0,1,30,86685,7120,619,2759,4268,1390,873,426
103,0,1,29,1689964,78137,7051,28594,20996,4892,2733,501
104,0,1,34,1447262,22905,5517,864,23448,6765,2877,1977
105,0,20,44,412964,27362,14587,10408,16536,7646,6881,1542
106,0,30,47,564836,33058,11954,8907,20574,7328,1915,1514
107,0,35,56,111905,18955,6590,3740,7182,2801,1114,182
108,0,51,37,1593066,171455,40334,19432,22015,14663,8646,3272
109,0,50,17,667373,48849,18036,10949,12830,3088,2278,888
110,0,43,1,257247,11555,887,2952,2920,692,351,361
111,0,48,1,2916443,81855,30551,38659,60939,9040,6948,4167
112,0,48,1,2120919,41258,4982,27531,9006,11085,1496,1213
113,26,48,1,1292338,233963,78930,82812,12425,52090,4223,3720
114,26,53,23,812749,3981,1448,4096,4396,5211,799,453
115,0,48,53,880290,12489,6734,1191,4964,5414,6188,125
116,0,48,87,1417553,21718,7969,5306,15982,13690,10155,891
117,0,30,81,753003,130684,9594,19543,10728,6387,5447,1065
118,0,8,60,215648,87894,5798,4614,23642,13204,5319,835
119,0,11,43,1708829,35763,3714,26603,47200,6507,3992,2263
120,0,20,29,128872,12549,2709,3385,2258,3090,1520,273
121,0,37,29,850466,76888,40363,4321,27365,4902,6033,1022
122,0,64,23,579839,55761,26185,21350,32370,7632,10454,1676
123,0,69,8,802204,112973,33932,30683,21524,5854,5616,1002
124,0,69,1,307969,182792,47525,10381,9323,3226,4031,1280
125,0,66,1,77388,25727,5655,6697,9764,2333,1327,448
126,0,53,8,1056011,75172,15909,7019,22084,9445,4858,937
127,0,44,30,13534,9930,2414,1908,4558,1609,724,231
128,0,47,54,47407,14467,4299,3929,6805,2164,666,732
129,0,40,50,1662923,84899,17467,9060,26977,4114,2458,1090
130,0,50,41,128192,13827,8444,455,9395,1265,1032,377
131,0,48,44,538873,30810,6816,9650,28391,6748,3317,1359
132,0,48,41,144353,105716,17327,32643,10757,12269,2693,724
133,0,44,40,1850189,152092,9022,18296,19703,6018,3606,1184
134,0,35,56,37935,6143,1581,3152,14001,2420,677,500
135,0,34,50,479358,42005,1249,11259,9924,4284,4403,691
136,0,26,54,222720,8522,1975,972,1921,1363,1029,335
137,0,43,56,337933,61591,15097,17512,5074,3723,2527,2562
138,0,66,44,419399,30054,30845,11848,12498,6006,3013,570
139,0,84,53,159578,4320,3330,8930,8186,3237,470,495
140,0,84,53,1100135,172175,110303,16433,8022,22446,8772,2195
141,26,81,44,1492202,100509,10003,21937,48351,7797,4708,1547
142,0,78,50,454181,60660,24365,2281,15179,5480,11791,1681
143,0,63,60,34641,9401,3508,3175,4801,2916,882,343
144,0,38,48,481672,58996,3716,8027,19560,4835,3818,1723
145,0,60,48,726076,45602,43005,10792,11623,5321,2534,1381
146,0,44,50,194803,82455,11722,1825,16545,7160,5208,1576
147,0,44,41,14505,8822,2614,2155,2810,1272,850,506
148,0,78,38,669902,59634,44288,65559,14140,8248,2721,512
149,0,41,48,1622314,67199,4963,2898,14858,8468,2192,1167
150,0,44,50,707735,51505,6920,7057,28738,6114,2069,1284
151,0,35,44,1425590,28989,3569,8889,24026,2804,3581,1811
152,0,27,50,669066,19807,18153,13808,16296,3625,1979,1469
153,0,30,51,20213,7795,569,779,2798,1379,713,479
154,0,40,61,574870,28353,6292,12200,25690,8319,1839,1040
155,0,48,60,566562,28051,10132,3227,5738,2128,1813,2532
156,0,29,53,21563,11169,4410,1186,8759,783,269,582
157,0,43,53,2037887,99432,31250,49062,158699,25378,10584,9375
158,0,23,34,134843,120954,8125,3891,20915,4649,3602,1857
159,0,4,34,489333,64165,3340,5270,6569,3610,2091,859
160,0,1,51,41020,5851,1125,904,3197,1762,405,458
161,0,14,40,151069,10011,5527,2306,2311,931,454,220
162,0,30,61,543199,3228,257,1412,2427,1099,324,442
163,0,56,74,2660959,58097,12369,50599,37523,16701,5614,3733
164,0,48,47,954817,97854,6523,5002,4062,2165,1791,1472
165,0,34,54,1067417,34583,7369,3450,6405,4928,1309,794
166,0,41,43,223300,6636,4716,652,4221,920,477,106
167,0,34,40,28031,5486,2268,2492,8065,1171,376,701
168,0,41,53,1830774,271255,28040,35525,25937,20889,3843,3997
169,0,57,54,278427,24313,13351,9899,5573,5722,1777,986
170,0,48,34,86316,25511,1510,5508,4398,281,694,175
171,0,29,21,1326390,57241,3422,3723,12999,1851,2799,1024
172,0,24,37,18548,1360,983,751,9092,742,157,311
173,0,11,34,1368835,23898,6757,6069,25486,2663,1472,801
174,0,17,51,31950,11142,5491,1826,6273,1075,184,673
175,0,34,66,475128,23966,11109,491,16525,4867,742,901
176,0,51,54,93266,4492,1922,1458,944,572,214,336
177,0,54,56,2725948,63678,31386,1873,47443,8685,9575,2014
178,0,43,74,11886,5100,1456,1837,9802,2408,187,470
179,0,34,57,112152,15057,76,2713,5964,506,422,305
180,0,16,48,811879,81149,11928,7019,10109,2909,858,733
181,0,29,37,1933124,131658,107440,20209,56371,6938,9485,3667
182,0,17,27,248530,21269,347,2690,21649,3137,684,1156
183,0,30,30,104713,28320,4057,3619,2418,1352,315,168
184,0,41,43,2306178,34687,4849,14600,11704,5374,2038,510
185,0,38,56,165049,11538,5906,3033,5758,1952,708,351
186,0,57,50,778006,60255,18803,3704,11374,5387,1905,1756
187,0,67,64,1796250,22700,8599,8286,10483,7071,2301,1005
188,0,67,64,267612,12656,5857,6237,922,1114,346,210
189,26,70,57,1116574,30063,10619,12395,15886,2705,1970,667
190,0,63,40,650448,78929,9502,11931,2827,1662,2075,461
191,0,75,51,117760,4687,10644,7216,20128,4457,379,1453
192,0,66,30,806500,354922,73690,33113,27713,12948,10795,1898
193,0,51,47,15096,4254,1308,261,3959,1246,283,484
194,0,48,64,67112,15601,2387,1507,4199,1875,495,431
195,0,48,64,504680,53769,1404,3337,5000,868,2973,3430
196,25,54,48,758284,339259,277966,146884,51634,30010,21143,9602
197,0,54,48,1614403,65432,29626,21290,13166,87575,39023,19762
198,51,54,48,1079452,183428,190996,43648,58756,36311,11807,5820
199,51,53,67,486250,96560,38153,8853,60368,26217,15814,1925
200,0,74,61,415244,94727,38957,62557,37878,22208,6156,2484
201,0,74,61,962464,246814,182737,157434,114755,79243,44826,10044
202,25,74,61,2548497,42297,3917,18321,4125,7424,1356,1480
203,26,88,51,1415792,72218,30641,14787,9392,4167,3051,1690
204,0,80,61,18329,1980,2685,1396,4611,644,158,208
205,0,83,57,265064,16293,10057,6259,26433,4090,1268,1652
206,0,69,48,218089,11967,2474,1624,3824,629,330,221
207,0,56,60,1981352,12376,2136,3143,10523,2259,1299,1499
208,0,38,67,13718,2830,1013,436,6875,1260,129,407
209,0,41,67,1726867,23729,14770,1684,11743,4492,1352,918
210,0,44,61,343663,34436,6786,6161,4602,925,1195,972
211,0,48,61,767958,146487,17336,38470,35178,27695,20742,5606
212,0,64,54,1033991,90957,25024,67097,82625,24477,10870,8366
213,0,70,48,172766,35087,28555,4501,10615,4121,1452,611
214,0,66,54,473309,160130,36730,20333,62486,8319,6235,5466
215,0,57,50,648045,56278,2774,8901,12345,5124,931,609
216,0,43,50,115699,30566,3192,4189,16867,4860,1506,1394
217,0,16,38,1616421,187159,19777,2868,13390,4391,9805,2362
218,0,4,50,478631,25648,2195,1475,8916,3638,525,842
219,0,3,67,6550,1817,528,646,5430,1427,50,368
220,0,10,78,167051,2136,847,522,2939,965,72,306
221,0,16,80,152028,32770,5463,2296,8839,1116,1141,824
222,0,13,70,93481,20382,1089,1231,9542,1243,1252,622
223,0,26,50,720783,20135,3035,7389,8102,1770,1823,961
224,0,27,30,877046,19809,3842,2773,4605,1109,1476,1144
225,0,13,30,1207513,31158,1682,1001,4981,987,714,756
226,0,44,20,3010569,85007,42962,38554,18785,2938,9040,2006
227,0,44,26,927957,17380,6392,7871,18512,3362,1463,1211
228,0,47,29,359779,20006,4435,5586,12070,1902,1778,1857
229,0,69,27,479255,24975,7217,3939,3227,941,451,211
230,0,56,48,155163,30150,13883,2448,18342,5904,937,1309
231,0,51,40,821832,78917,8944,12259,5123,4310,1189,499
232,0,53,34,371342,64598,9272,12800,4550,2832,2154,399
233,0,41,38,2561653,100555,11145,10193,25280,4730,2772,3531
234,0,30,23,1080528,61070,5522,4330,7616,2015,2722,1060
235,0,27,37,1822076,106481,21266,16843,52190,24341,2882,7670
236,0,29,54,1740157,98038,52065,8707,58795,32482,7219,7049
237,0,27,41,941896,359277,30160,21645,21067,4529,4300,1951
238,0,51,54,766508,27301,14241,29210,22455,7709,3321,1590
239,0,51,54,75099,65743,26198,24521,25632,40179,16098,5740
240,51,51,54,131706,25869,6493,6317,2489,6330,1141,588
241,51,41,47,1959754,111742,8408,7810,12669,8377,1796,872
242,0,27,26,1675504,170689,4796,18205,8216,5152,2536,1060
243,0,47,48,30419,7838,3668,2526,4256,1280,569,307
244,0,27,50,391855,19755,3623,3390,8440,3605,1859,1148
245,0,44,53,1725952,126185,19024,60526,72706,18470,25807,6885
246,0,57,67,118094,45407,15019,10643,26298,8842,5785,2418
247,0,64,74,1233780,55663,24352,38729,18513,18335,3028,948
248,0,60,60,1157544,364715,41742,26845,58210,15878,6151,7857
249,0,60,60,1751874,94775,32297,31816,12383,15133,3889,1608
250,51,60,60,2274923,65611,22526,11751,52860,82690,98686,46306
251,51,60,60,916776,26563,6164,2999,5935,1787,1422,289
252,26,69,57,1018601,19509,7289,21560,23892,3668,7409,1288
253,0,81,56,885306,33042,30684,5540,7658,7834,2204,1591
254,0,69,54,1734611,23810,5572,7153,12034,3869,2793,544
255,0,75,60,1222562,74318,440,16861,8014,5979,2654,852
256,0,75,60,1079252,108791,82292,22766,30984,19490,17351,3193
257,0,53,43,1211481,562504,79942,34113,27879,15131,4998,5221
258,0,51,47,882754,13056,5016,4102,13611,3346,645,1022
259,0,57,66,40354,1822,913,1151,3088,1827,312,545
260,0,24,83,12569,3572,71,477,4641,1925,126,601
261,0,10,75,293499,139256,348,5719,10678,1092,1867,578
262,0,10,60,305094,26304,5014,2158,7915,1268,1562,1138
263,0,23,56,48275,1267,5224,1898,4895,2563,198,1121
264,0,47,47,208309,2984,441,986,1891,664,188,496
265,0,78,67,720583,11256,4469,5014,4556,1422,754,757
266,0,75,67,2070569,88475,13727,6084,29336,3866,2843,6748
267,0,61,57,2643048,67126,25083,9274,55297,11585,6902,5911
