2019-11-20 23:13:20.692481
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
41,0,37,100,2328668,128073,28488,11566,14918,7479,1223,1005
42,0,34,91,92328,53090,10410,2300,3766,1786,644,409
43,0,16,54,636352,383660,17777,22441,7218,2626,1531,1087
44,0,11,41,383701,122705,17975,38070,11582,5092,2503,1564
45,0,4,24,411003,148443,13153,10660,6627,1811,1194,1397
46,0,16,34,1486849,70552,18978,24277,5760,5314,5487,728
47,0,40,44,544656,78525,45523,7589,13340,2170,2132,1097
48,0,21,29,205972,238124,18044,6052,9639,2674,1811,1386
49,0,21,34,489255,239636,32347,6074,2798,3918,1520,1515
50,0,24,38,1147567,80271,73153,4653,8132,11259,2131,1528
51,0,24,61,559658,485210,264695,94821,50967,75035,15899,6119
52,0,24,61,2005136,136214,32306,20963,27385,35009,12093,7772
53,51,24,61,1555270,381673,54904,17250,37872,48013,4768,1109
54,51,24,61,2381732,292168,42634,9194,4456,2626,3230,2989
55,51,50,81,366208,189782,104226,17570,23734,14547,3651,2772
56,0,74,100,78279,17890,12537,8473,6110,2421,1441,500
57,0,54,100,407475,33826,2729,8484,11094,8453,3991,671
58,0,41,100,20844,2109,432,393,1271,234,192,127
59,0,21,90,887916,220328,3025,26104,15866,6885,4359,2067
60,0,1,75,811340,313013,20329,9641,9865,7822,2043,1763
61,0,1,53,246022,38393,8001,4222,3614,1409,751,781
62,0,1,60,786778,18963,1823,4773,4462,3717,825,834
63,0,1,60,103855,34258,4067,2400,3891,1147,1041,1091
64,0,10,60,1347111,178533,15116,18782,17213,4634,1225,1297
65,0,16,63,722173,70851,24856,15268,7669,4046,3803,470
66,0,34,51,1433003,50009,13341,37938,8005,5347,1558,1626
67,0,53,60,641630,18841,7889,10171,4838,2143,322,350
68,0,50,57,229890,196543,22287,5929,4493,5026,1824,824
69,0,35,43,134830,314486,38742,10446,5513,3513,3216,1013
70,0,35,43,601296,92785,23748,22574,5720,8482,2265,1247
71,51,35,43,1242893,22441,2140,2817,2385,5732,1541,1264
72,25,24,48,597652,31278,8441,7803,12411,3592,1973,407
73,0,14,43,554867,51915,4394,14991,3041,2472,1023,423
74,0,10,40,75681,36474,115,2147,3356,607,417,350
75,0,13,57,96498,126279,13878,12712,2511,8868,1375,640
76,0,4,40,460026,110183,11424,3522,7299,1919,1261,517
77,0,8,43,276578,74202,26622,4669,11344,5109,1839,1004
78,0,1,41,125434,503226,27419,6965,12703,11733,1933,957
80,0,8,53,706552,169721,33535,5992,5473,7788,1821,707
81,0,1,50,652391,162929,9206,5871,7867,6074,2221,707
82,0,1,30,190671,510847,16802,34598,10349,3879,6505,1120
83,0,24,30,1266004,52931,25949,49391,9128,2590,3334,639
84,0,40,41,393176,149033,136350,20704,22726,31707,16471,3005
85,0,40,41,717801,40327,25684,48140,17817,18770,4958,2091
86,51,61,61,181790,26159,9238,5965,7233,1472,2273,696
88,0,35,57,1199907,102981,30591,22093,7770,3557,4465,2244
90,0,48,44,832284,159390,72759,7309,2029,3147,928,3186
91,0,44,47,2064698,51121,17867,3502,12565,2746,3774,3678
92,0,50,53,153796,153975,37867,13346,22316,11860,2418,1522
95,0,50,54,681390,112509,20757,20266,9892,6550,4892,963
96,0,29,41,105924,401092,1824,15279,8280,6897,3997,1076
98,0,23,35,889568,253355,16484,17793,13029,8599,3340,7253
99,0,56,43,196224,105185,8758,3666,4282,1554,633,812
106,0,64,43,1014057,179699,98162,24688,9891,4346,2913,1453
108,0,69,48,733425,74966,20507,11460,8264,3799,872,812
108,0,53,35,505485,21885,5023,6888,3668,1609,504,315
109,0,81,64,1031230,21322,26394,15112,6484,5045,4263,713
115,0,50,78,89794,17658,1964,2692,1990,594,573,171
118,0,43,80,543321,67321,67974,4664,22414,14326,2339,1737
119,0,35,61,141762,279869,2435,27018,6182,3683,3010,981
121,0,60,70,2177334,174699,71487,116047,44064,97705,44415,25088
126,0,78,83,410183,133277,11364,15451,67811,53919,48889,27858
129,51,75,93,970628,31838,1525,15010,22527,30499,11602,4500
133,26,1,80,624539,54450,644,4326,17557,10427,2528,1260
136,0,53,69,2108727,765937,8547,40116,56123,20550,21899,9915
144,0,27,75,2529245,704441,13798,26758,93587,48010,9148,7027
146,0,91,88,1316020,27875,14119,26240,8601,2887,1631,405
154,0,60,91,656127,296604,121289,54905,65216,28359,24991,11732
162,0,56,69,1663513,204579,17444,29361,16646,6725,4702,1582
163,0,43,61,187829,27345,2242,2014,8521,1778,850,1123
165,0,44,44,507993,36788,34928,3441,2877,2480,955,884
166,0,56,56,13908,8974,2083,4842,2153,1492,306,180
167,0,67,57,725601,148182,46231,20975,24463,13536,3997,4581
169,0,70,64,1600400,259960,78645,47701,25478,48034,7008,5003
172,26,63,57,456791,89033,47148,6957,24597,3025,1828,2522
176,0,61,37,219341,57958,3513,4197,1882,1882,1189,251
178,0,40,54,1164067,876053,66629,187421,49319,25251,19879,9598
191,0,60,63,75150,10240,1153,1513,1273,866,710,269
198,0,54,54,618917,116939,7014,31282,7627,8453,5217,2494
