2019-11-20 19:34:18.573791
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,848184,255894,46176,25985,32343,15124,6659,2843
3,25,0,0,631258,174987,61126,70799,25636,23983,10441,7018
4,0,0,0,982408,38600,80929,30881,36444,18011,20070,3635
5,0,0,0,249496,15794,5631,3380,7714,6672,6014,787
6,0,43,30,2333224,214697,53158,150497,69719,23184,37735,12017
7,0,26,24,386331,141089,6717,20857,22690,11580,8914,4567
8,0,37,21,1103161,95593,93557,23080,12266,14365,14870,3354
9,0,35,4,984007,643201,172436,130960,32321,30085,20262,13908
10,0,16,13,669185,72858,3899,13804,10554,9674,7513,1159
11,0,16,16,1705653,187462,24601,12617,26770,20369,25543,12505
12,0,1,37,269637,60211,21196,18620,37523,32803,18441,6384
13,0,1,74,41539,27966,9011,10738,14609,22620,13135,2913
14,0,1,74,312725,79909,16184,8750,17120,10559,6786,1504
15,0,11,77,132362,47402,24377,15064,17720,8395,17885,4556
16,0,16,57,135034,39476,14204,12286,15320,7038,3982,1128
17,0,34,40,38431,7724,3648,7467,1850,2110,3333,1242
18,0,30,41,31647,75020,20432,7707,37139,12318,19840,5340
19,0,24,43,1203487,79564,6263,28876,6780,13713,15940,4374
20,0,23,40,187448,23067,3422,4325,1162,2331,1973,1196
21,0,1,38,428502,64390,10108,2993,4939,7812,4964,1119
22,0,1,24,221960,80416,16943,9005,6030,4115,7531,1016
23,0,4,27,1826871,89176,45351,38651,60843,24941,10762,1252
24,0,4,27,682513,36149,12219,7463,2856,3742,2335,1102
25,26,1,27,2746854,237193,4947,37449,42520,20727,6325,8034
26,0,8,26,534305,160560,55323,17152,12580,22929,27599,12459
27,0,14,24,147699,325418,106797,31501,17314,18846,37137,6421
28,0,10,30,613269,42178,11533,7349,3857,13654,4783,2970
29,0,27,35,284988,67400,18491,25315,15512,10844,1904,713
30,0,38,27,61035,19672,16911,1792,3359,2487,2187,1040
31,0,37,38,917972,114622,34501,17594,10822,14454,8863,5645
32,0,53,26,980712,12018,7650,10060,3231,2962,949,1426
33,0,60,35,857477,83164,71162,33215,18021,30621,32368,8242
34,0,50,47,902574,38310,11338,12100,12650,10274,7571,2785
35,0,35,40,1557593,1249638,117411,30472,12738,72193,48186,18301
36,0,35,40,734226,309785,10420,24584,18873,7303,15832,9604
37,26,35,40,378865,20004,13495,7274,4851,4797,729,274
38,51,14,34,1689386,155729,30867,11119,15306,11392,7941,1604
39,0,16,30,2543771,704511,208562,539783,113854,204583,77956,69778
40,0,1,17,630729,219204,22747,3662,24582,14025,18486,3007
41,0,21,37,1015800,18323,9479,4103,3993,6792,2588,768
42,0,29,48,1306412,83342,25392,21580,17495,20058,4912,2812
