2019-11-20 20:47:11.577747
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,26494,28926,8420,5121,8427,3462,678,363
3,0,0,0,411288,131034,4087,41586,15538,15026,1397,2054
4,0,0,0,1128792,157104,25472,9136,30908,87773,84016,70615
5,51,0,0,355189,79175,26892,15086,14555,8693,4630,1509
6,51,0,0,331967,26126,27783,21989,11370,10816,5280,5166
7,51,0,0,220010,397925,33198,20722,26543,6928,7017,4588
8,0,37,30,166859,115560,9831,13102,14502,2409,2408,1388
9,0,41,43,145906,24855,2094,9227,17753,2927,2890,1869
10,0,64,51,2823529,32969,51362,6043,15010,5367,2177,1309
11,0,64,51,1816413,112188,66894,49741,34766,17207,3136,3173
12,51,64,51,31368,22027,5440,3040,2719,2142,1011,564
13,25,64,51,1866872,78693,34333,26598,18649,37022,3519,6256
14,51,64,51,2218650,140191,16555,28150,73918,71102,26860,8602
15,51,64,51,402436,20093,7805,18842,3452,11019,2512,1152
16,51,64,51,1371233,190378,79996,91537,55107,49221,31262,12412
17,51,64,51,1239588,1053482,36051,174987,257088,195330,113772,63915
18,51,60,54,1468779,402646,43591,45187,73106,18721,6084,4040
19,0,60,54,2282975,348173,133008,127848,185750,122725,50093,14096
20,51,60,54,274410,29213,12096,19007,17437,17308,7791,2829
21,51,69,81,791512,14254,8023,6153,16179,4514,3150,1221
22,0,64,84,902762,72357,2601,17922,10768,10018,2576,801
23,0,64,84,444708,69961,14106,13035,24411,10161,9704,7720
24,51,64,84,133261,195670,34367,33462,124058,37537,22298,12256
25,25,48,90,1624140,18741,1520,11049,11738,2710,1854,1229
26,0,70,100,82034,6474,7051,604,2506,2206,326,238
27,0,75,90,141301,6732,6093,1584,7816,601,292,232
28,0,87,80,558774,42861,21368,2895,5001,3565,1699,1140
29,0,81,69,1197034,71014,9391,13804,11191,3290,2463,1540
30,0,81,66,658834,10605,3885,11789,11102,3305,1807,736
31,0,70,78,378811,42430,9233,8676,14500,7110,1543,984
32,0,61,81,1636526,148594,29918,19083,29859,12712,8782,6702
33,0,70,90,195985,5285,2411,1262,1724,522,422,412
34,0,66,96,2572361,92856,23920,72668,42405,51428,18436,5363
35,0,60,100,1278859,9487,1012,4402,18113,3049,1173,1341
36,0,60,100,789800,75221,17108,54531,45945,38787,42339,42918
37,25,60,100,1068562,832294,110943,203387,251593,313863,92305,98861
38,51,60,100,505869,523121,17759,12136,37596,16746,4233,2663
39,25,67,100,1748530,216285,90726,34911,52174,32967,7300,3944
40,0,80,100,1026781,9436,8785,29698,6857,13125,2189,843
41,0,90,100,1068514,44474,53757,41574,24477,6155,6262,1827
42,0,100,84,1735396,120739,43350,15595,7981,8715,3132,1168
43,0,96,78,171753,137340,32454,19403,17837,12201,4352,2151
44,0,84,51,618716,226674,112378,32361,8148,8489,3678,2710
45,0,60,69,2079711,790913,223433,64463,200443,237730,37038,20621
46,0,60,69,1280533,118458,38646,19359,46613,53020,15034,3839
47,51,60,69,2090175,177061,10099,69807,43386,46575,10139,9393
48,25,60,69,926534,51838,34151,76226,53131,43613,5670,2881
49,51,60,69,203839,8070,2312,1747,1691,678,289,259
50,26,60,69,674181,58014,2887,10630,55126,24453,5908,2280
51,51,60,69,871975,47703,14736,43845,22397,13714,3912,1021
52,51,57,67,718476,36937,6562,7875,5734,2315,1275,882
53,0,53,60,680298,108706,8592,17847,6890,4483,3403,1559
54,0,47,75,1125374,60941,18029,15527,23614,8049,5104,4610
55,0,29,50,454450,205585,5885,11624,9057,5410,1581,1289
56,0,29,50,2097927,57570,11539,14968,23466,12458,1500,1573
57,51,29,50,380347,6893,7508,6907,1344,2066,841,402
58,26,8,51,2237832,56238,2760,3754,15909,3607,4552,1254
59,0,1,44,517524,141093,7341,7087,6571,2657,1534,1249
60,0,1,27,299778,291087,43125,26908,20042,6901,999,1142
61,0,11,34,236936,45131,9406,10735,5957,2537,1845,658
62,0,44,37,294306,80343,52280,20631,5146,12637,4105,4858
63,0,67,57,2051007,721157,269690,251210,222266,142122,26366,33625
64,0,67,57,425824,19873,6494,10069,10520,7465,1358,738
65,25,70,75,1715712,145206,41466,15708,29677,15112,3333,4989
66,0,50,81,363967,23974,1956,440,4551,1676,1574,540
67,0,37,78,1147404,22790,6208,4778,5774,2213,1879,848
68,0,17,64,525479,49537,3670,3116,2082,1824,462,730
69,0,14,70,27955,3131,1081,336,2339,603,70,204
70,0,20,61,176159,71119,1419,7762,4271,2519,2912,488
71,0,26,69,1850453,148440,11749,88825,25864,31280,3772,1649
72,0,26,69,569257,28391,1243,2283,2429,2945,532,205
73,26,26,69,571470,10279,12657,19943,20941,20082,1665,1463
