#,[,',2,0,1,9,-,1,0,-,3,0, ,1,4,:,0,5,:,1,6,.,1,0,9,8,4,5,',]
#,[,',T,i,m,e,',",", ,',P,o,o,r, ,S,i,g,n,a,l, ,L,e,v,e,l,',",", ,',A,t,t,e,n,t,i,o,n,',",", ,',M,e,d,i,t,a,t,i,o,n,',",", ,',D,e,l,t,a,',",", ,',T,h,e,t,a,',",", ,',L,o,w, ,A,l,p,h,a,',",", ,',H,i,g,h, ,A,l,p,h,a,',",", ,',L,o,w, ,B,e,t,a,',",", ,',H,i,g,h, ,B,e,t,a,',",", ,',L,o,w, ,G,a,m,m,a,',",", ,',M,i,d, ,G,a,m,m,a,',]
10.573768138885498,25,0,0,395852,320492,73941,56140,8886,11747,3551,823
10.683669328689575,25,0,0,1086669,178871,51858,47546,18107,19909,8541,9726
10.801861763000488,0,0,0,425610,11882,3242,2441,2757,1599,590,154
10.907397270202637,0,0,0,1772923,159963,80035,107108,38064,28235,12506,6429
10.995807647705078,0,30,63,1631096,90137,11988,31050,19719,13242,2211,1710
11.081364154815674,0,13,54,455054,64812,2474,14603,12933,5372,5222,808
11.193958520889282,0,1,37,683312,97933,4347,16061,30044,6771,4506,627
11.305065393447876,0,1,60,38382,14473,2793,1945,7950,4121,905,498
11.395885705947876,0,1,60,59164,6179,1382,1336,2413,5975,1212,334
11.506393909454346,0,1,50,854093,95252,2817,17261,8179,6168,3005,786
12.068180322647095,0,1,91,124183,2543,2927,542,5147,4493,1152,196
13.063319444656372,0,8,61,542605,43449,10748,18117,23495,7976,2754,4804
14.078568696975708,0,8,61,2467120,78419,11929,16160,43107,5555,4647,2316
15.069652795791626,26,8,61,1369820,118698,19442,27889,14625,20517,4476,2629
16.06525158882141,26,8,61,227122,7058,699,1053,648,1068,279,297
17.076529502868652,26,8,61,534534,27898,15070,9608,37090,14897,4837,2272
18.07725167274475,26,8,61,2729408,314602,20076,86096,264138,164720,13349,4653
19.068019151687622,26,8,61,580299,2974,4328,6759,16783,7988,5267,1044
20.081905364990234,26,8,61,307732,21638,4542,4239,12492,6509,5327,1009
21.075977563858032,26,8,61,2234078,20849,9965,2892,36609,69110,7257,4079
22.06476140022278,26,8,61,1578490,17871,4106,3196,7853,10647,785,994
23.07956600189209,26,3,61,1910953,8191,4552,5626,56238,50069,9306,5917
24.072540998458862,0,3,61,1269613,35840,5436,3679,3821,8607,5910,289
25.064611673355103,26,3,61,1178095,3161,1299,1198,7441,9825,1279,647
26.084575653076172,26,3,61,767885,2335,5376,2159,12362,1893,4134,1010
27.07699203491211,26,3,61,1082457,16845,4782,10126,8888,6962,6783,528
28.071597576141357,26,16,88,1947860,23972,7540,14253,25427,32496,7192,1167
29.089205980300903,0,13,75,2463257,17098,7446,5901,48633,22205,19844,3304
30.118576765060425,0,17,83,626825,3487,1992,2150,3969,3263,6808,476
31.075552940368652,0,41,51,916769,49952,22937,10528,35739,11389,36941,1039
32.08639693260193,0,53,40,1486702,28942,4632,35750,25244,17865,8271,869
33.085195779800415,0,61,26,1664143,35937,2427,15996,15300,11146,13109,2256
34.06775236129761,0,69,7,563250,76192,37156,40680,23674,8349,7704,1493
35.06485342979431,0,69,7,935188,3875,6334,1197,2221,4544,5653,204
36.07597637176514,26,64,7,921018,31821,17258,2015,33551,6666,20993,2437
37.06975722312927,0,64,1,630345,30625,11999,23386,25758,5807,22543,1002
38.06763434410095,0,67,1,765182,44843,13937,11917,15074,9386,6190,1753
39.07994985580444,0,38,1,2187160,31282,3431,3003,21742,6477,21583,1196
40.07482862472534,0,47,1,1406521,53807,17092,28987,30627,7124,8673,873
41.0682053565979,0,24,1,154347,34049,3866,2995,12356,5810,4338,636
42.07682251930237,0,16,1,827922,52862,6915,8756,14378,8932,5175,1144
43.071518421173096,0,20,1,1116490,54337,3640,7064,20368,6845,5993,4395
44.0650110244751,0,24,1,923194,37212,41244,5566,27444,7163,9211,1781
45.078447103500366,0,43,1,1303119,101618,46587,12473,39328,4188,5012,1247
46.07248306274414,0,51,1,1509336,28459,13106,14706,36274,15944,3103,778
47.06786823272705,0,44,4,567239,8983,191,875,3701,1306,2134,348
48.08294987678528,0,27,11,2064699,67282,340,18292,7468,7830,4258,1800
49.07743859291077,0,11,23,1424106,73445,8795,7690,34241,7357,8269,818
50.07119059562683,0,11,17,484124,28784,13028,8334,27887,8391,6003,1338
51.08580017089844,0,35,11,143080,42067,12650,7417,4564,4244,1634,452
52.07859516143799,0,37,26,1836874,21944,10418,5932,18857,17567,7954,2075
53.066757678985596,0,50,29,1411042,97545,14101,31394,13270,18201,4931,1508
54.07944583892822,0,53,34,1326599,13921,8742,12024,26991,9680,13887,2164
55.073957681655884,0,54,50,2081524,13448,11259,8807,18503,14315,12682,1231
56.06708765029907,0,43,30,960445,82736,3215,9951,15365,6309,15528,2276
57.08290386199951,0,44,30,662557,39365,4997,25523,32585,8145,7476,2580
58.079998254776,0,44,30,232306,22174,16863,22815,6871,7176,1162,923
59.0737988948822,26,47,23,1038996,25895,26909,18178,58395,8103,6818,2105
60.067984104156494,0,40,23,1413205,19316,3534,9752,16020,14226,9858,823
61.080698013305664,0,60,27,1468905,35538,13752,24223,35347,7805,6826,2445
62.0868399143219,0,56,29,771744,29658,3471,18171,30103,7046,6206,1548
63.06310677528381,0,38,20,643887,86029,8284,7375,17072,4078,18598,1384
64.07978987693787,0,37,1,1091728,55627,15286,7046,37650,4250,4972,1752
65.07098722457886,0,38,4,1467584,32274,8361,19175,7751,8803,3593,1212
66.06969714164734,0,38,4,3094581,138762,346208,145495,76922,34562,7052,13598
67.08031749725342,51,43,1,787037,48415,19316,4174,7530,3772,8962,1574
68.07474541664124,0,51,7,1058037,49069,8774,7901,11053,9755,7790,2849
69.06906843185425,0,47,7,1424980,75740,6349,12298,26883,5418,9347,2850
70.08563542366028,0,48,4,1310371,34634,48968,14619,55983,10596,5302,1818
71.0800130367279,0,48,4,79876,13476,9409,9167,10366,6722,1266,864
72.0618326663971,51,34,10,754192,46340,8149,9372,74719,7091,10061,2584
73.07810163497925,0,16,11,555367,28810,4813,1879,49929,5930,30560,3134
74.12008333206177,0,21,20,1492333,27907,7508,10130,31507,6426,5470,2889
75.06550002098083,0,1,14,1144767,113982,7042,9871,11837,8255,7804,3718
76.08280825614929,0,16,16,1839683,41883,24240,8536,16083,8887,3784,903
77.07629561424255,0,16,16,362102,20096,6911,6184,9956,3630,2108,644
78.07382130622864,26,24,16,1449202,63273,3324,10440,18536,12339,12660,2100
79.08477973937988,0,29,20,340954,4410,484,2743,3044,1447,2044,697
80.07838368415833,0,29,20,821488,6984,3638,2720,2850,2512,3389,261
81.06541037559509,26,43,40,1513652,11095,9549,4963,24676,16006,18094,1222
82.08940052986145,0,35,27,1965230,94878,24001,12077,17890,3055,20977,1882
83.07283973693848,0,57,20,423918,38301,22976,15744,15460,4520,6883,1424
84.06764245033264,0,50,10,1159999,138024,15227,22411,45520,8184,5739,2875
85.0626904964447,0,43,1,1508930,27619,2887,9445,25758,8120,5006,1738
86.07641649246216,0,47,14,708715,57325,21719,11269,32706,11164,18566,1508
87.0737373828888,0,29,17,1429446,68322,9414,9291,15342,6294,25968,932
