2019-11-09 01:21:11.208112
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,404268,152130,22848,42892,16850,19293,24785,5090
3,0,0,0,270481,37511,5089,5507,22618,15142,18668,3232
4,26,0,0,1568919,37463,34095,15211,44024,14648,10015,11502
5,26,0,0,668170,28124,4855,27761,47564,35325,20755,12467
6,26,0,0,904147,58674,89949,46134,13272,25915,21944,10582
7,51,0,0,840190,10299,5900,11295,17338,5225,2157,471
8,26,0,0,631899,267581,88619,29791,28515,69333,11778,2468
9,26,0,0,871896,861006,54654,74592,52521,48755,8740,6387
10,0,0,0,710403,31480,5005,16885,39967,10389,5107,1956
11,26,0,0,924004,131243,21462,62083,53880,16365,26336,12114
12,26,0,0,873549,7744,1020,6828,13048,17504,10422,5860
13,26,0,0,1060542,20415,13683,5951,21355,24041,13020,6385
14,26,0,0,2065891,291100,73216,31887,154466,33111,22366,11993
15,51,0,0,1225445,65493,6460,5890,5302,1982,3499,2604
16,51,0,0,169454,1605343,772056,304385,30503,211165,281447,127372
17,51,0,0,657287,174545,34648,13679,15215,11026,5704,6119
18,51,0,0,2309278,30483,22397,16056,15914,6732,964,1607
19,0,41,44,3477431,235210,74353,55260,151346,25967,17520,3175
20,0,54,67,46733,5283,4004,10668,6497,7051,1232,653
21,0,54,67,2338746,270801,117367,296608,53746,228873,24747,21171
22,51,54,67,214725,16987,6659,2445,5454,6556,1024,360
23,26,54,67,509821,160220,202977,498606,163266,364753,36674,9470
24,26,53,81,1471050,858720,96265,170118,87267,241186,42575,22270
25,0,53,81,1742503,552123,169542,165832,291365,230939,16555,19092
26,26,53,81,729026,45745,11587,35862,102582,18551,2287,2921
27,26,57,90,972241,231270,72571,65551,45937,55207,3210,2419
28,0,66,96,1054470,45425,10833,38946,16992,15965,2557,1064
29,0,56,74,1329871,271595,101276,17573,37031,35271,12465,1461
30,0,60,78,1255058,41844,4270,16882,15656,16625,2788,1461
31,0,60,77,213688,92138,38172,33516,45748,22508,1690,1494
32,0,60,77,1026206,38321,1170,10141,4788,2776,2106,759
33,26,60,77,842164,334481,132025,66893,72880,39577,9556,2948
34,26,60,77,1439268,100472,45385,41400,18798,45458,7638,1385
35,51,60,77,100192,49750,6309,18730,1521,9468,1027,910
36,26,61,77,185331,2542,2231,7633,8944,2253,1420,517
37,0,61,77,1086707,23408,5682,10112,5227,6118,1925,2433
38,51,61,77,1906180,2298975,365335,385297,344913,927075,876142,459653
39,51,61,77,790248,86028,51874,41402,11834,5534,977,986
40,51,61,77,1627250,251340,153290,158752,67859,130980,16752,16309
41,51,61,77,1520110,325948,210112,78952,56060,21893,20513,16596
42,51,64,67,1010063,91915,21821,37500,23536,8836,5261,941
43,0,70,54,2296198,43890,42202,6425,41053,12119,2812,4487
44,0,61,50,51333,3975,370,729,1090,503,181,287
45,0,57,21,403953,135614,20186,69467,26974,6782,4035,2605
46,0,56,30,1039522,6055,2852,4026,9976,1329,1361,554
47,0,35,8,316417,52301,1863,3898,15966,1338,637,1068
48,0,26,1,277893,62954,2112,6413,8179,2861,1935,838
49,0,17,11,77417,6991,1931,565,3363,603,270,322
50,0,17,11,755039,118595,14153,31554,8610,9857,3214,3776
51,26,17,11,1664049,31783,40127,43308,43099,34007,6462,2925
52,26,17,11,229536,37797,3313,4895,7740,7091,798,345
53,51,17,11,1617001,218095,24147,30712,47565,22207,17802,5680
54,51,17,11,2435516,173631,100442,56766,7403,22762,4402,1516
55,26,17,11,380852,11252,3612,5586,6449,9517,757,732
56,51,17,11,550201,365441,220497,102663,63802,97435,19089,13820
57,25,17,11,2248023,363697,118491,287073,304784,210811,63044,46277
58,51,17,11,1482407,395723,23697,18888,82232,96279,16440,8679
