2019-11-18 21:09:21.100065
Time,Signal,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2,25,0,0,20165,1879,377,168,150,81,50,15
3,25,0,0,215346,136412,22659,17554,6438,7858,2850,5174
4,0,0,0,73515,8385,1028,3726,3028,3381,1303,383
5,0,0,0,7429,19421,1825,2203,1059,981,508,381
6,0,53,35,1690988,61569,50008,84515,45458,11345,4591,935
7,0,35,30,728554,204550,13834,7939,11760,13951,4871,942
8,0,24,29,19798,41951,2639,7238,15225,3825,1427,1085
9,0,26,53,660398,144726,116352,170065,295876,334923,25115,6826
10,0,1,38,1504273,507086,44923,34781,36366,11204,3240,1235
11,0,29,43,583757,27838,17520,19823,6238,6666,1886,736
12,0,44,38,176170,22314,8066,9054,4418,1962,2014,1072
13,0,43,20,2539978,346021,81939,108355,69462,79957,17844,4832
14,0,56,40,1941855,46445,24293,6197,15627,8620,3127,1336
15,0,51,40,2449247,177425,77278,70695,26207,32628,6029,2390
16,0,50,53,251123,51728,22788,16626,7888,14718,3066,3191
17,0,48,54,315624,270141,56333,65110,87442,60810,13793,10392
18,0,48,54,1375066,58827,8583,4574,3959,4740,362,411
19,26,54,63,513061,19627,24206,13911,16099,13637,1100,372
20,0,54,63,300727,13449,8976,7496,5657,2956,560,176
21,51,54,63,1277646,40189,620,57028,29194,56831,3465,1802
22,51,56,47,826728,29764,19318,5477,2669,1347,1145,483
23,0,40,34,951524,417328,14873,55497,59893,24249,1669,1683
24,0,54,16,1429240,281682,237555,173303,104520,27055,7758,3019
25,0,35,1,111104,116750,11888,6662,15511,4085,1180,1145
26,0,26,13,694534,8804,4214,2523,8633,2370,204,265
27,0,26,13,1414935,70003,2393,8445,5873,7458,649,550
28,51,26,13,1275769,305206,14595,82320,104627,29663,14716,6411
29,51,26,13,289162,2034,619,1301,352,336,57,42
30,51,20,11,550299,331270,16078,3424,10498,13242,3250,492
31,0,20,11,408161,7044,4977,2078,3407,1563,338,209
32,26,1,17,382269,56491,6301,3848,5072,5347,698,782
33,0,16,24,2004648,167613,67979,38974,45431,13793,4224,928
34,0,8,26,2058709,611730,81502,62490,285093,141845,13803,12667
35,0,30,34,1483006,16928,5370,7847,4478,1900,744,402
36,0,30,34,1049278,83772,4314,62985,21264,38708,6179,1546
37,26,30,34,570930,167819,47104,69352,24530,65918,8431,1130
38,51,30,34,2619644,613760,236298,541688,109764,108359,27062,13423
39,26,30,34,2591805,34135,15156,20823,9244,8292,2405,1251
40,26,30,34,108403,10821,1561,8887,11530,4545,769,600
41,26,37,30,278647,100561,16096,12182,22952,8617,635,611
42,0,17,53,680156,21785,1904,3422,22466,8516,1171,589
43,0,29,54,1100799,159851,14340,108013,130392,57892,3889,2681
44,0,29,54,1928363,121877,9919,90145,24305,13673,2859,1481
45,26,26,61,1505571,33096,25407,17456,64112,8945,1184,1024
46,0,17,67,1691946,354621,17790,41595,219640,46426,7286,5035
47,0,35,51,3633155,421530,199682,428695,842987,83984,7679,5922
48,0,37,37,43048,8775,1559,2312,1746,709,183,86
49,0,44,21,674688,92589,124648,57171,99642,9980,7332,4368
50,0,51,1,48230,62750,11433,2624,5626,1612,2538,1070
51,0,51,1,81151,7656,1551,3832,3721,790,218,111
52,0,56,14,48764,7047,1864,5354,2487,2904,1780,269
53,0,47,20,30048,82260,21066,13254,13748,6954,6457,2186
54,0,48,29,1008649,49684,6807,7507,9400,3180,891,1241
55,0,41,35,116386,76000,16650,10695,12958,9807,3801,6030
56,0,37,21,60744,48358,15716,7067,6650,4560,12715,1705
57,0,41,38,51342,28209,21176,7303,10712,13871,4426,3231
58,0,48,53,93310,10493,2604,3900,2151,3015,1494,1401
59,0,48,53,25215,73807,19412,6094,8663,10771,3452,834
60,0,56,70,130856,18479,26967,20526,16498,24370,1671,746
61,0,48,54,357522,193908,12664,47661,12225,15255,2231,2576
62,0,53,48,723567,16169,6125,7633,3727,2704,598,455
63,0,54,54,404297,37770,13061,7182,9334,11470,2387,1860
64,0,43,51,35762,49334,8174,10812,13453,15932,2532,1203
65,0,41,44,99051,106713,12798,17095,11714,4624,8748,3061
66,0,35,37,48376,105879,22532,20492,14750,5897,4713,2282
67,0,51,23,93485,18584,24054,10464,2654,3308,749,1065
68,0,54,7,482903,125073,12872,37523,11109,8409,2088,2935
