2019-08-08 01:48:11.948157
Time,Poor Signal Level,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2.093,0,0,0,262146,139224,106041,8937,18096,10743,5423,3423
