2019-08-08 01:59:20.997924
Time,Poor Signal Level,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2.096,25,0,0,115231,90863,13066,9462,7955,16847,7576,3110
