2019-08-08 05:02:55.308256
Time,Poor Signal Level,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2.103,25,0,0,155545,72793,5241,6709,8306,10511,9885,3301
