2019-09-01 12:04:40.732436
Time,Poor Signal Level,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
2.0993552207946777,55,0,0,734563,574107,94542,91923,152760,587064,408263,65874
3.0869102478027344,55,0,0,695913,34768,5837,47000,38743,151397,52994,30952
4.104673147201538,55,0,0,566950,206558,98235,97714,154203,173685,145799,145111
5.238002300262451,55,0,0,435467,301691,39291,84802,154230,612784,144242,136062
6.167702674865723,200,0,0,1017695,125297,48229,57272,89746,421873,261106,128010
7.230268716812134,200,0,0,508200,232660,159922,89702,41156,314487,311681,51878
8.224753141403198,200,0,0,1146765,495825,254630,212888,75088,2101129,925121,263564
9.186048030853271,200,0,0,1499110,1594013,165964,462921,496744,647342,986286,496661
10.191330909729004,200,0,0,1252282,167177,215123,80528,231697,349414,314470,48910
11.206379413604736,200,0,0,531486,59562,7199,33345,16411,109955,54426,15506
12.204108953475952,200,0,0,675347,606621,120402,85680,118058,195485,232917,283658
13.153454542160034,200,0,0,2450726,323699,270074,476013,455346,1704320,1037450,225647
14.219757318496704,200,0,0,505389,104014,118487,25671,47850,603616,220511,126971
15.094300746917725,200,0,0,937055,346887,112763,171246,98340,197398,199781,145833
16.084654092788696,200,0,0,1387516,523899,101766,110374,82274,181710,210320,64392
17.099144220352173,200,0,0,533236,327849,74323,107579,90538,161406,183769,106579
18.087283611297607,200,0,0,940162,146746,153719,10525,146881,179049,202425,66490
19.084080696105957,200,0,0,1923499,158329,31001,39529,156363,400360,254157,45466
20.104817390441895,200,0,0,610179,456460,75686,125278,133242,120446,228921,176522
21.23656678199768,200,0,0,521069,269772,75940,103695,139010,168821,116534,131185
22.190645456314087,200,0,0,1124235,220263,123920,64101,46119,250340,95813,82541
23.220596313476562,200,0,0,282283,55638,1645,3344,5061,73768,25451,12575
24.20810031890869,200,0,0,102570,28220,8261,4168,6366,3230,4029,1869
25.204665899276733,200,0,0,68554,71822,2158,2133,14023,2852,1593,1307
26.22060775756836,200,0,0,89328,37999,1111,4207,12387,2644,777,2365
27.199900150299072,200,0,0,124267,7942,911,1075,2742,2343,2059,2082
28.19520854949951,200,0,0,104431,22538,582,883,6645,4216,2323,1342
29.213802337646484,200,0,0,39684,15575,2459,2152,6807,2064,1462,1308
30.270691394805908,200,0,0,70935,26677,2436,1133,9833,2996,3288,1312
31.091245412826538,200,0,0,570273,31842,30964,39808,26434,45539,51414,22810
32.10537052154541,200,0,0,928646,80005,69455,29356,80781,834444,297565,115297
33.091949462890625,200,0,0,364495,163955,57971,53546,128421,282016,299694,71952
34.09153175354004,200,0,0,591702,251838,44368,77983,115082,284074,181172,26845
35.08754324913025,200,0,0,671444,719350,67415,163831,202841,72199,216313,60449
36.09639763832092,200,0,0,764955,168055,75645,289498,80895,263670,147053,88724
37.240713119506836,200,0,0,1299891,166942,6647,144524,98582,196449,242453,182294
38.19736671447754,200,0,0,308964,27257,15733,27786,26799,23161,21974,35138
39.27751445770264,200,0,0,855637,208602,37517,64502,56256,379951,142405,145560
40.19448208808899,200,0,0,1669251,407372,44795,34287,98631,116553,175312,76794
41.18402028083801,200,0,0,2360381,1161707,971461,325941,812263,539027,534349,463290
42.2005672454834,200,0,0,541817,193314,40058,130607,66889,307098,383564,246173
43.184131383895874,200,0,0,1015947,153884,16134,249458,119334,309144,194887,128651
44.17725205421448,200,0,0,635683,358990,29229,90760,134584,335112,374892,95103
45.2110538482666,200,0,0,516046,451882,22499,93833,85345,272210,132439,144180
46.27761936187744,200,0,0,292094,270932,132796,163060,237837,293773,187124,166479
47.087812662124634,200,0,0,338530,75783,263412,29264,66312,357958,175756,114392
48.095945596694946,200,0,0,1332148,178875,269606,126452,80537,226332,248322,165809
49.092693567276,200,0,0,1762464,120802,92454,249779,50812,465078,373982,68491
50.08810782432556,200,0,0,664994,122450,10725,5365,14137,44099,53025,20747
51.10604381561279,200,0,0,1967960,299685,58749,93936,74965,125426,110418,34607
52.09333944320679,200,0,0,1627314,370136,108200,239869,38406,72269,78585,73824
53.20319962501526,200,0,0,2312925,145916,63456,99288,71721,225645,75237,129706
54.230953216552734,200,0,0,1511671,134610,82593,91953,99924,115518,133957,77519
55.23517632484436,200,0,0,851174,202334,96480,52771,104458,295538,242379,158822
56.182952642440796,200,0,0,668343,185216,76842,84903,185194,380365,87631,95927
57.18431901931763,200,0,0,976574,124352,244995,280609,281908,193081,402312,93742
58.22770142555237,200,0,0,33547,18024,2908,1366,1891,36635,1765,2991
59.22806096076965,200,0,0,2799,1185,355,323,5717,583,367,3399
